iter	Passed	Remaining
194	3546	14639
195	3563	14619
196	3580	14593
197	3595	14564
198	3615	14552
199	3632	14529
200	3649	14505
201	3669	14495
202	3685	14471
203	3703	14450
204	3722	14434
205	3740	14417
206	3759	14401
207	3777	14384
208	3795	14364
209	3815	14352
210	3834	14337
211	3852	14321
212	3869	14295
213	3887	14277
214	3905	14260
215	3923	14239
216	3943	14230
217	3961	14211
218	3980	14194
219	3999	14181
220	4016	14157
221	4034	14140
222	4052	14120
223	4070	14099
224	4088	14081
225	4104	14058
226	4124	14045
227	4141	14023
228	4159	14003
229	4176	13983
230	4193	13961
231	4213	13946
232	4231	13928
233	4248	13906
234	4266	13889
235	4283	13868
236	4302	13852
237	4322	13837
238	4340	13821
239	4360	13806
240	4379	13791
241	4398	13778
242	4415	13755
243	4435	13742
244	4452	13720
245	4469	13698
246	4487	13681
247	4505	13661
248	4522	13640
249	4542	13627
250	4559	13605
251	4578	13589
252	4597	13574
253	4615	13555
254	4634	13540
255	4652	13521
256	4672	13508
257	4689	13488
258	4706	13466
259	4727	13454
260	4745	13435
261	4763	13418
262	4782	13401
263	4800	13382
264	4819	13367
265	4838	13350
266	4858	13336
267	4875	13316
268	4892	13295
269	4910	13277
270	4927	13255
271	4946	13239
272	4962	13216
273	4978	13192
274	4997	13175
275	5015	13156
276	5032	13134
277	5050	13117
278	5068	13097
279	5086	13080
280	5104	13060
281	5120	13036
282	5139	13021
283	5158	13006
284	5177	12989
285	5195	12970
286	5211	12948
287	5230	12930
288	5246	12907
289	5263	12885
290	5282	12871
291	5316	12891
292	5336	12877
293	5353	12856
294	5370	12834
295	5391	12822
296	5408	12802
297	5426	12782
298	5446	12769
299	5463	12747
300	5482	12731
301	5499	12711
302	5516	12690
303	5536	12675
304	5553	12653
305	5571	12636
306	5589	12616
307	5610	12604
308	5630	12590
309	5647	12569
310	5665	12551
311	5683	12533
312	5700	12512
313	5718	12494
314	5735	12472
315	5753	12453
316	5770	12433
317	5787	12412
318	5805	12393
319	5834	12398
320	5854	12383
321	5875	12372
322	5898	12362
323	5920	12352
324	5939	12336
325	5959	12321
326	5980	12308
327	5998	12288
328	6016	12271
329	6033	12249
330	6051	12231
331	6070	12213
332	6086	12191
333	6104	12171
334	6120	12149
335	6136	12127
336	6155	12110
337	6174	12092
338	6190	12070
339	6208	12052
340	6224	12029
341	6241	12009
342	6260	11991
343	6277	11971
344	6296	11953
345	6312	11931
346	6330	11912
347	6347	11891
348	6363	11870
349	6382	11852
350	6399	11833
351	6419	11817
352	6436	11796
353	6452	11774
354	6473	11760
355	6492	11744
356	6509	11725
357	6527	11705
358	6547	11691
359	6567	11675
360	6584	11655
361	6601	11635
362	6622	11621
363	6640	11603
364	6659	11586
365	6676	11565
366	6695	11548
367	6713	11529
368	6731	11510
369	6749	11492
370	6766	11472
371	6785	11455
372	6803	11435
373	6821	11417
374	6845	11408
375	6863	11390
376	6883	11375
377	6900	11355
378	6919	11338
379	6936	11317
380	6952	11295
381	6972	11279
382	6988	11258
383	7005	11238
384	7024	11221
385	7042	11201
386	7058	11180
387	7077	11163
388	7094	11143
389	7113	11126
390	7134	11112
391	7173	11125
392	7189	11105
393	7206	11084
394	7225	11066
395	7242	11046
396	7262	11031
397	7280	11012
398	7297	10992
399	7316	10975
400	7332	10953
401	7352	10937
402	7368	10916
403	7384	10894
404	7404	10877
405	7420	10855
406	7436	10835
407	7454	10817
408	7471	10795
409	7488	10776
410	7508	10759
411	7523	10737
412	7540	10716
413	7558	10698
414	7576	10680
415	7593	10660
416	7611	10641
417	7627	10620
418	7647	10604
419	7664	10584
420	7681	10563
421	7699	10546
422	7716	10526
423	7735	10509
424	7751	10487
425	7769	10469
426	7788	10452
427	7805	10432
428	7823	10413
429	7840	10393
430	7857	10373
431	7876	10356
432	7891	10334
433	7911	10317
434	7929	10299
435	7945	10278
436	7965	10261
437	7981	10241
438	7999	10222
439	8017	10204
440	8034	10184
441	8052	10165
442	8071	10148
443	8089	10129
444	8107	10112
445	8124	10092
446	8141	10071
447	8160	10055
448	8177	10034
449	8193	10014
450	8212	9996
451	8230	9978
452	8247	9958
453	8265	9940
454	8282	9920
455	8300	9902
456	8317	9882
457	8333	9862
458	8352	9844
459	8369	9824
460	8386	9805
461	8405	9788
462	8423	9769
463	8439	9748
464	8458	9732
465	8475	9711
466	8493	9693
467	8511	9675
468	8527	9655
469	8545	9636
470	8562	9616
471	8579	9597
472	8596	9578
473	8613	9558
474	8632	9541
475	8649	9521
476	8668	9504
477	8685	9484
478	8701	9464
479	8721	9448
480	8738	9429
481	8756	9410
482	8774	9391
483	8793	9374
484	8810	9355
485	8827	9336
486	8846	9318
487	8863	9299
488	8879	9279
489	8899	9262
490	8916	9243
491	8932	9223
492	8952	9206
493	8968	9186
494	8988	9170
495	9005	9150
496	9023	9132
497	9042	9115
498	9059	9095
499	9078	9078
500	9095	9058
501	9111	9038
502	9130	9021
503	9147	9002
504	9165	8983
505	9184	8966
506	9201	8947
507	9219	8929
508	9237	8910
509	9255	8892
510	9274	8875
511	9294	8858
512	9314	8842
513	9332	8824
514	9350	8805
515	9370	8788
516	9387	8770
517	9407	8753
518	9426	8736
519	9444	8717
520	9464	8701
521	9481	8682
522	9501	8665
523	9520	8647
524	9538	8630
525	9558	8613
526	9577	8596
527	9595	8577
528	9614	8560
529	9631	8540
530	9650	8523
531	9667	8504
532	9686	8487
533	9702	8467
534	9719	8447
535	9738	8429
536	9753	8409
537	9770	8390
538	9789	8373
539	9806	8353
540	9822	8334
541	9841	8316
542	9857	8296
543	9879	8280
544	9897	8262
545	9914	8244
546	9934	8226
547	9951	8208
548	9969	8190
549	9989	8173
550	10007	8155
551	10025	8136
552	10042	8117
553	10059	8098
554	10077	8080
555	10094	8061
556	10111	8041
557	10131	8024
558	10148	8006
559	10164	7986
560	10183	7968
561	10202	7951
562	10220	7933
563	10238	7915
564	10257	7897
565	10276	7879
566	10320	7881
567	10338	7863
568	10355	7844
569	10374	7826
570	10391	7807
571	10411	7790
572	10427	7770
573	10447	7753
574	10466	7736
575	10483	7717
576	10502	7699
577	10519	7680
578	10536	7661
579	10554	7643
580	10571	7624
581	10590	7606
582	10609	7588
583	10628	7570
584	10648	7554
585	10665	7535
586	10685	7517
587	10701	7498
588	10719	7479
589	10737	7461
590	10753	7442
591	10771	7423
592	10791	7406
593	10808	7387
594	10828	7370
595	10850	7355
596	10871	7338
597	10892	7322
598	10916	7308
599	10938	7292
600	10960	7276
601	10981	7260
602	10999	7242
603	11018	7224
604	11035	7204
605	11053	7186
606	11070	7167
607	11086	7147
608	11106	7130
609	11123	7111
610	11139	7092
611	11159	7075
612	11176	7056
613	11197	7039
614	11216	7021
615	11233	7002
616	11251	6984
617	11269	6966
618	11287	6947
619	11304	6928
620	11321	6909
621	11339	6891
622	11356	6872
623	11373	6853
624	11391	6834
625	11408	6815
626	11425	6796
627	11445	6779
628	11461	6760
629	11479	6741
630	11499	6724
631	11521	6708
632	11543	6692
633	11564	6676
634	11584	6658
635	11602	6640
636	11625	6625
637	11643	6606
638	11661	6588
639	11679	6569
640	11699	6552
641	11716	6533
642	11733	6514
643	11752	6496
644	11768	6477
645	11786	6459
646	11805	6440
647	11823	6422
648	11843	6405
649	11861	6386
650	11880	6369
651	11896	6349
652	11912	6330
653	11931	6312
654	11948	6293
655	11964	6274
656	11983	6256
657	12000	6237
658	12018	6219
659	12039	6202
660	12056	6183
661	12076	6166
662	12096	6148
663	12114	6130
664	12136	6113
665	12152	6094
666	12171	6076
667	12188	6057
668	12205	6039
669	12225	6021
670	12242	6002
671	12262	5985
672	12279	5966
673	12296	5947
674	12315	5929
675	12333	5911
676	12352	5893
677	12369	5874
678	12387	5856
679	12405	5838
680	12424	5820
681	12444	5802
682	12460	5783
683	12476	5764
684	12495	5745
685	12512	5727
686	12529	5708
687	12549	5691
688	12565	5671
689	12585	5654
690	12603	5635
691	12619	5616
692	12641	5600
693	12657	5581
694	12678	5563
695	12694	5544
696	12711	5525
697	12729	5507
698	12747	5489
699	12762	5469
700	12782	5452
701	12799	5433
702	12816	5414
703	12834	5396
704	12851	5377
705	12867	5358
706	12889	5341
707	12906	5322
708	12923	5304
709	12942	5286
710	12958	5267
711	12976	5248
712	12993	5230
713	13011	5212
714	13030	5193
715	13047	5175
716	13065	5156
717	13082	5138
718	13099	5119
719	13118	5101
720	13135	5082
721	13153	5064
722	13170	5046
723	13187	5027
724	13206	5009
725	13223	4990
726	13242	4972
727	13261	4954
728	13279	4936
729	13298	4918
730	13317	4900
731	13334	4882
732	13354	4864
733	13371	4845
734	13389	4827
735	13407	4809
736	13422	4789
737	13440	4771
738	13457	4752
739	13475	4734
740	13494	4716
741	13511	4698
742	13530	4680
743	13548	4661
744	13565	4643
745	13584	4625
746	13602	4607
747	13620	4588
748	13637	4570
749	13654	4551
750	13674	4533
751	13690	4514
752	13708	4496
753	13725	4477
754	13743	4459
755	13762	4441
756	13779	4423
757	13799	4405
758	13815	4386
759	13832	4368
760	13851	4350
761	13868	4331
762	13884	4312
763	13903	4294
764	13920	4276
765	13937	4257
766	13956	4239
767	13972	4220
768	13990	4202
769	14008	4184
770	14024	4165
771	14042	4147
772	14060	4128
773	14076	4110
774	14095	4092
775	14111	4073
776	14128	4054
777	14146	4036
778	14163	4018
779	14179	3999
780	14198	3981
781	14216	3963
782	14234	3944
783	14252	3926
784	14269	3908
785	14289	3890
786	14308	3872
787	14326	3854
788	14346	3836
789	14363	3818
790	14384	3800
791	14401	3782
792	14418	3763
793	14437	3745
794	14455	3727
795	14473	3709
796	14491	3691
797	14510	3672
798	14529	3655
799	14547	3636
800	14566	3618
801	14584	3600
802	14603	3582
803	14622	3564
804	14640	3546
805	14660	3528
806	14678	3510
807	14695	3492
808	14715	3474
809	14732	3455
810	14751	3437
811	14768	3419
812	14786	3401
813	14805	3383
814	14822	3364
815	14842	3346
816	14859	3328
817	14876	3309
818	14895	3292
819	14912	3273
820	14930	3255
821	14948	3237
822	14967	3218
823	14986	3200
824	15003	3182
825	15022	3164
826	15041	3146
827	15060	3128
828	15080	3110
829	15098	3092
830	15118	3074
831	15136	3056
832	15155	3038
833	15172	3019
834	15188	3001
835	15209	2983
836	15232	2966
837	15275	2953
838	15312	2938
839	15338	2921
840	15366	2905
841	15391	2888
842	15419	2871
843	15449	2855
844	15474	2838
845	15497	2821
846	15518	2803
847	15535	2784
848	15553	2766
849	15572	2748
850	15589	2729
851	15613	2712
852	15633	2694
853	15652	2675
854	15670	2657
855	15688	2639
856	15706	2620
857	15723	2602
858	15740	2583
859	15760	2565
860	15777	2547
861	15796	2528
862	15814	2510
863	15835	2492
864	15860	2475
865	15882	2457
866	15904	2439
867	15928	2422
868	15949	2404
869	15970	2386
870	15990	2368
871	16010	2350
872	16029	2331
873	16049	2313
874	16067	2295
875	16090	2277
876	16113	2259
877	16137	2242
878	16158	2224
879	16178	2206
880	16198	2188
881	16221	2170
882	16242	2152
883	16274	2135
884	16299	2118
885	16325	2100
886	16356	2083
887	16376	2065
888	16397	2047
889	16418	2029
890	16435	2010
891	16454	1992
892	16474	1973
893	16493	1955
894	16514	1937
895	16531	1918
896	16548	1900
897	16568	1881
898	16587	1863
899	16603	1844
900	16623	1826
901	16640	1807
902	16660	1789
903	16677	1771
904	16695	1752
905	16713	1734
906	16732	1715
907	16751	1697
908	16768	1678
909	16785	1660
910	16805	1641
911	16824	1623
912	16843	1605
913	16861	1586
914	16880	1568
915	16898	1549
916	16915	1531
917	16935	1512
918	16955	1494
919	16977	1476
920	16995	1457
921	17013	1439
922	17032	1420
923	17049	1402
924	17073	1384
925	17090	1365
926	17107	1347
927	17127	1328
928	17144	1310
929	17163	1291
930	17181	1273
931	17199	1254
932	17219	1236
933	17236	1218
934	17256	1199
935	17273	1181
936	17291	1162
937	17310	1144
938	17327	1125
939	17346	1107
940	17364	1088
941	17380	1070
942	17399	1051
943	17415	1033
944	17435	1014
945	17451	996
946	17470	977
947	17489	959
948	17507	940
949	17526	922
950	17543	903
951	17560	885
952	17580	867
953	17596	848
954	17612	829
955	17631	811
956	17648	792
957	17665	774
958	17685	756
959	17702	737
960	17721	719
961	17739	700
962	17758	682
963	17778	663
964	17798	645
965	17819	627
966	17836	608
967	17858	590
968	17876	571
969	17895	553
970	17915	535
971	17932	516
972	17952	498
973	17970	479
974	17988	461
975	18007	442
976	18024	424
977	18043	405
978	18061	387
979	18079	368
980	18100	350
981	18116	332
982	18139	313
983	18158	295
984	18176	276
985	18195	258
986	18214	239
987	18234	221
988	18253	203
989	18272	184
990	18289	166
991	18307	147
992	18326	129
993	18345	110
994	18365	92
995	18384	73
996	18402	55
997	18421	36
998	18441	18
999	18460	0
