iter	RMSE
0	0.1239978068
1	0.1224412248
2	0.1208389867
3	0.1192429816
4	0.1175533822
5	0.1160516978
6	0.1146425841
7	0.1132874234
8	0.111923656
9	0.1107981783
10	0.1096894879
11	0.1086282665
12	0.107446971
13	0.1062823746
14	0.1054290314
15	0.1043398011
16	0.1032235773
17	0.1025712538
18	0.1019016072
19	0.1011549833
20	0.1002866769
21	0.09962384176
22	0.09893165339
23	0.09819593922
24	0.09755671957
25	0.09693146603
26	0.09623858587
27	0.0951092839
28	0.09429113259
29	0.09358671536
30	0.09304732224
31	0.09246531211
32	0.09178827239
33	0.09119909422
34	0.0905916795
35	0.08994777186
36	0.08922269338
37	0.08880214006
38	0.08819001972
39	0.08771449843
40	0.08727778098
41	0.08660029726
42	0.0860708037
43	0.0855186203
44	0.08515225861
45	0.08472586652
46	0.08440233553
47	0.08408789943
48	0.08348502313
49	0.08312043488
50	0.08261009306
51	0.08223269744
52	0.08176039659
53	0.08131091756
54	0.08091301099
55	0.08026152592
56	0.07980540623
57	0.07927175384
58	0.07899615459
59	0.07854815734
60	0.07810206088
61	0.0775685395
62	0.07721947116
63	0.07686935319
64	0.07655366429
65	0.07617605119
66	0.07584464168
67	0.07529841754
68	0.0749855939
69	0.07460212879
70	0.07423677087
71	0.07394666508
72	0.07361957424
73	0.07319777693
74	0.07280599801
75	0.07248063795
76	0.07212467624
77	0.07171806841
78	0.07133307174
79	0.07094859424
80	0.07074327315
81	0.0703424573
82	0.06997947286
83	0.06958269334
84	0.06931472914
85	0.06910920807
86	0.06875148903
87	0.06846694201
88	0.06810333625
89	0.06780548223
90	0.06749327062
91	0.0672424371
92	0.06701147559
93	0.06667498365
94	0.06636560992
95	0.06604241612
96	0.06581368465
97	0.06560077327
98	0.06522548356
99	0.06499303856
100	0.06477880957
101	0.06456393169
102	0.06431045658
103	0.06396645597
104	0.06361762416
105	0.06340645097
106	0.0632135664
107	0.06294637277
108	0.06271822195
109	0.06233341931
110	0.06194940842
111	0.061660763
112	0.06138095816
113	0.06109982683
114	0.06076195197
115	0.06048411244
116	0.06020400258
117	0.0598074723
118	0.05960207764
119	0.05938731481
120	0.05913380318
121	0.05887907966
122	0.05866273408
123	0.05832383907
124	0.05806468006
125	0.05781988952
126	0.05767766911
127	0.05747197555
128	0.05724168208
129	0.05701080018
130	0.05682266321
131	0.05668247979
132	0.05644995104
133	0.05618639355
134	0.05596671992
135	0.05573192183
136	0.05544050446
137	0.05497525473
138	0.05469612294
139	0.05450080604
140	0.05421669508
141	0.05396392815
142	0.05377065316
143	0.05362457319
144	0.05337160911
145	0.05313581633
146	0.05281600321
147	0.0526127887
148	0.05239696646
149	0.05223072325
150	0.05204257237
151	0.05176302789
152	0.05154762119
153	0.05139909474
154	0.05122448993
155	0.05106083325
156	0.05074109743
157	0.05061320198
158	0.05043169462
159	0.05028026296
160	0.05003973975
161	0.04985618224
162	0.04967054271
163	0.04945758967
164	0.04921911935
165	0.04903282669
166	0.04886064196
167	0.0487121044
168	0.04854291652
169	0.04838488086
170	0.04821170858
171	0.0480261515
172	0.04783866638
173	0.04772770301
174	0.04754763969
175	0.04737988509
176	0.04719968384
177	0.04685856452
178	0.04670994065
179	0.04653094697
180	0.04639163288
181	0.04616420282
182	0.04602141808
183	0.04588497307
184	0.04565572873
185	0.04544866322
186	0.04523078457
187	0.04511657625
188	0.04489192232
189	0.04470016527
190	0.04457150586
191	0.04437435882
192	0.04414675884
193	0.04399878257
194	0.04387148767
195	0.043745041
196	0.0436396538
197	0.04352873511
198	0.04335570416
199	0.04321720972
200	0.04307212553
201	0.04289706712
202	0.04278598923
203	0.04262016543
204	0.04247845642
205	0.04230842246
206	0.04217459902
207	0.0419940959
208	0.04188495576
209	0.04173718313
210	0.04152816184
211	0.04143729009
212	0.04134715469
213	0.0411735067
214	0.04108024514
215	0.04091321998
216	0.04066320349
217	0.04054151705
218	0.04041739794
219	0.04020993872
220	0.04009178713
221	0.03996437764
222	0.03982761368
223	0.03970503336
224	0.03961036856
225	0.03952104922
226	0.03936071105
227	0.03923207078
228	0.03906286785
229	0.03895702999
230	0.03877142072
231	0.03863026721
232	0.03848462498
233	0.03837489554
234	0.03829969544
235	0.03820341665
236	0.03808726117
237	0.03799061646
238	0.03790071477
239	0.03778895418
240	0.03773203083
241	0.03761577177
242	0.0374884125
243	0.03735537745
244	0.03725297575
245	0.03715489612
246	0.03704732176
247	0.03695341391
248	0.03683216422
249	0.03674907254
250	0.0366423923
251	0.03652966204
252	0.03639992672
253	0.03628863878
254	0.03618362679
255	0.03606422529
256	0.03590865011
257	0.03584504615
258	0.03574436114
259	0.0356123513
260	0.03553703197
261	0.03549045233
262	0.03537980212
263	0.03521073045
264	0.03507489964
265	0.03498724159
266	0.03485290201
267	0.0347513451
268	0.03468205925
269	0.03460345538
270	0.03451260649
271	0.03442779482
272	0.03437881074
273	0.03430152041
274	0.03419399384
275	0.03401161505
276	0.03396399273
277	0.03385098964
278	0.0337661859
279	0.0336412119
280	0.03352373548
281	0.0334835559
282	0.03338899988
283	0.03326735792
284	0.03313248412
285	0.03303441092
286	0.03294463435
287	0.0328869704
288	0.03280044954
289	0.03269323672
290	0.0325879989
291	0.03250262113
292	0.03242138244
293	0.03234628663
294	0.03228953499
295	0.03217479261
296	0.03207152964
297	0.03199145204
298	0.03189727986
299	0.03182746703
300	0.03172249196
301	0.03166170871
302	0.03159491112
303	0.03148318189
304	0.03141369097
305	0.03135921901
306	0.03123341671
307	0.03113658406
308	0.03106680759
309	0.03093680996
310	0.03087674917
311	0.03077571123
312	0.03068321429
313	0.03060047053
314	0.03053289988
315	0.03045667363
316	0.03034697697
317	0.03026969904
318	0.03019664064
319	0.03012682247
320	0.03006449209
321	0.02994641597
322	0.02985030455
323	0.02979891483
324	0.02970865483
325	0.02961146739
326	0.0295304355
327	0.02942973394
328	0.02936362486
329	0.02925495817
330	0.02915273225
331	0.02909319939
332	0.02902766983
333	0.02898411265
334	0.02893324936
335	0.02887276929
336	0.02881499282
337	0.0287181962
338	0.02867275344
339	0.02858471443
340	0.02854082599
341	0.02848377076
342	0.02841623892
343	0.02834811867
344	0.02829674122
345	0.02824943863
346	0.02816860553
347	0.02809600512
348	0.02803261544
349	0.02797900045
350	0.02793237892
351	0.02781023269
352	0.02776650351
353	0.02770570544
354	0.02761013509
355	0.02752822925
356	0.02747221044
357	0.0274501582
358	0.02736056167
359	0.02729927042
360	0.02724249487
361	0.02718594662
362	0.02714120671
363	0.0270630997
364	0.02698867298
365	0.02692987923
366	0.02686607091
367	0.02677425038
368	0.02669357827
369	0.02663853136
370	0.02657038632
371	0.02653633247
372	0.02647920929
373	0.02637198925
374	0.02631012142
375	0.02624685884
376	0.02613387044
377	0.026062172
378	0.02601907305
379	0.02594208533
380	0.0258790712
381	0.02579821121
382	0.02575604628
383	0.0256760902
384	0.02560619407
385	0.02555805107
386	0.0255113455
387	0.02547218226
388	0.02542139084
389	0.02537594434
390	0.02528125544
391	0.02521397545
392	0.02517174818
393	0.02511034874
394	0.02504996139
395	0.02500680788
396	0.02496240687
397	0.02489660409
398	0.0248167519
399	0.02470350325
400	0.02466376277
401	0.02457424968
402	0.02450386374
403	0.0244855612
404	0.0244004662
405	0.02436590866
406	0.02429777411
407	0.02424377676
408	0.02421138428
409	0.02417378492
410	0.02410748626
411	0.02407113097
412	0.0240141921
413	0.023987995
414	0.02394401718
415	0.02390699963
416	0.023854286
417	0.02381410319
418	0.02376695118
419	0.02370598574
420	0.02365564261
421	0.02360912639
422	0.02354977551
423	0.02350379297
424	0.02346973861
425	0.02340465454
426	0.02334379559
427	0.02329017389
428	0.02326338022
429	0.02320787301
430	0.02315076762
431	0.02310853617
432	0.02307597584
433	0.02301500377
434	0.02295638892
435	0.02292124267
436	0.02286384763
437	0.02280222122
438	0.02276422999
439	0.02270502628
440	0.02266144046
441	0.02260028838
442	0.02253468499
443	0.02246476363
444	0.02242724997
445	0.02238383082
446	0.02234143564
447	0.02229825248
448	0.02224410375
449	0.02221514222
450	0.02216370828
451	0.02211365882
452	0.02206164922
453	0.022021591
454	0.02199393778
455	0.02194576849
456	0.02190598378
457	0.02185770284
458	0.02181016106
459	0.02177928094
460	0.02173019386
461	0.02169022601
462	0.02164206763
463	0.02160866834
464	0.02156147793
465	0.02153323139
466	0.02148834729
467	0.02144885417
468	0.02141022257
469	0.02136747022
470	0.02132374337
