Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_SOL
2022-10-27 19:00:00,Bitfinex,SOL/USD,31.361,31.622,31.361,31.44,31627.180361844003,1005.95357385
2022-10-27 18:00:00,Bitfinex,SOL/USD,31.305,31.38,31.25,31.31,167197.69316412532,5340.07324063
2022-10-27 17:00:00,Bitfinex,SOL/USD,31.27,31.474,31.2,31.313,31173.57612635998,995.54741246
2022-10-27 16:00:00,Bitfinex,SOL/USD,31.391,31.399,31.124,31.27,32666.8962833811,1044.67209093
2022-10-27 15:00:00,Bitfinex,SOL/USD,31.447,31.586,31.288,31.301,10764.9077077061,343.9157761
2022-10-27 14:00:00,Bitfinex,SOL/USD,31.342,31.75,31.251,31.494,70602.54731936201,2241.77771383
2022-10-27 13:00:00,Bitfinex,SOL/USD,32.064,32.103,31.197,31.304,71987.61864788312,2299.63003603
2022-10-27 12:00:00,Bitfinex,SOL/USD,31.401,32.094,31.272,32.094,1496928.065947337,46641.99121167
2022-10-27 11:00:00,Bitfinex,SOL/USD,31.326,31.554,31.264,31.368,15930.60991135752,507.86183089
2022-10-27 10:00:00,Bitfinex,SOL/USD,31.53,31.53,31.241,31.353,21916.85682785046,699.03539782
2022-10-27 09:00:00,Bitfinex,SOL/USD,31.709,31.709,31.33,31.516,5927.86717312112,188.09072132
2022-10-27 08:00:00,Bitfinex,SOL/USD,31.617,31.866,31.596,31.748,11960.30709592452,376.72631649
2022-10-27 07:00:00,Bitfinex,SOL/USD,31.723,31.95,31.474,31.657,91565.41795392796,2892.42246435
2022-10-27 06:00:00,Bitfinex,SOL/USD,32.078,32.398,31.716,31.716,164260.70694964044,5179.11170859
2022-10-27 05:00:00,Bitfinex,SOL/USD,31.795,32.205,31.707,32.059,89782.38842355288,2800.53614971
2022-10-27 04:00:00,Bitfinex,SOL/USD,31.488,31.955,31.442,31.801,88363.0803664609,2778.6258409
2022-10-27 03:00:00,Bitfinex,SOL/USD,31.209,31.594,31.06,31.472,35027.15440799344,1112.96245577
2022-10-27 02:00:00,Bitfinex,SOL/USD,31.428,31.525,31.107,31.108,19767.60865592744,635.45096618
2022-10-27 01:00:00,Bitfinex,SOL/USD,31.425,31.638,31.318,31.473,24202.781380392036,769.00141011
2022-10-27 00:00:00,Bitfinex,SOL/USD,31.317,31.457,31.203,31.389,20681.925492691014,658.89086918
2022-10-26 23:00:00,Bitfinex,SOL/USD,31.384,31.614,31.235,31.314,105178.335793732,3358.82786593
2022-10-26 22:00:00,Bitfinex,SOL/USD,31.205,31.499,31.007,31.298,66279.01510019743,2117.67573328
2022-10-26 21:00:00,Bitfinex,SOL/USD,31.309,31.33,31.197,31.244,6917.85140371184,221.41375636
2022-10-26 20:00:00,Bitfinex,SOL/USD,31.321,31.48,31.082,31.318,58299.0495788393,1861.51892135
2022-10-26 19:00:00,Bitfinex,SOL/USD,31.078,31.33,30.952,31.264,101188.86633626527,3236.59372877
2022-10-26 18:00:00,Bitfinex,SOL/USD,31.364,31.508,31.044,31.078,9713.69008603838,312.55840421
2022-10-26 17:00:00,Bitfinex,SOL/USD,31.17,31.386,30.988,31.386,37231.93906882488,1186.25944908
2022-10-26 16:00:00,Bitfinex,SOL/USD,31.477,31.696,31.1,31.165,50864.90531568415,1632.11632651
2022-10-26 15:00:00,Bitfinex,SOL/USD,31.555,31.818,31.344,31.477,115506.59430972244,3669.55536772
2022-10-26 14:00:00,Bitfinex,SOL/USD,31.057,32.164,31.057,31.555,323492.95000808215,10251.71763613
2022-10-26 13:00:00,Bitfinex,SOL/USD,31.025,31.2,30.673,31.044,208796.45629220508,6725.82322807
2022-10-26 12:00:00,Bitfinex,SOL/USD,31.284,31.284,30.862,31.031,116355.0848448088,3749.64019351
2022-10-26 11:00:00,Bitfinex,SOL/USD,31.624,31.683,31.295,31.295,34505.8754390097,1102.60026966
2022-10-26 10:00:00,Bitfinex,SOL/USD,31.514,31.647,31.286,31.608,45893.62902256344,1451.96244693
2022-10-26 09:00:00,Bitfinex,SOL/USD,31.592,31.655,31.47,31.519,21483.45811429136,681.60341744
2022-10-26 08:00:00,Bitfinex,SOL/USD,31.39,31.9,31.178,31.522,62174.81769228316,1972.42616878
2022-10-26 07:00:00,Bitfinex,SOL/USD,31.212,31.547,31.191,31.432,41899.55687796536,1333.02229823
2022-10-26 06:00:00,Bitfinex,SOL/USD,31.154,31.211,31.03,31.187,8982.80545328556,288.03044388
2022-10-26 05:00:00,Bitfinex,SOL/USD,31.199,31.221,31.006,31.148,8289.14182408884,266.12115783
2022-10-26 04:00:00,Bitfinex,SOL/USD,31.171,31.323,31.117,31.14,43052.0044313466,1382.53064969
2022-10-26 03:00:00,Bitfinex,SOL/USD,31.314,31.409,31.026,31.147,129862.44588638238,4169.34041437
2022-10-26 02:00:00,Bitfinex,SOL/USD,31.172,31.31,31.088,31.31,75396.5266742717,2408.06536807
2022-10-26 01:00:00,Bitfinex,SOL/USD,31.19,31.33,30.92,31.208,120412.21425889854,3858.37651432
2022-10-26 00:00:00,Bitfinex,SOL/USD,30.899,31.21,30.865,31.206,35294.577844258325,1131.01896572
2022-10-25 23:00:00,Bitfinex,SOL/USD,31.02,31.02,30.838,30.897,10101.33710977221,326.93585493
2022-10-25 22:00:00,Bitfinex,SOL/USD,31.134,31.144,30.867,31.021,46696.33249321128,1505.31357768
2022-10-25 21:00:00,Bitfinex,SOL/USD,30.991,31.314,30.756,31.207,135576.805487202,4344.43571914
2022-10-25 20:00:00,Bitfinex,SOL/USD,31.587,31.587,30.733,31.007,90675.89496474984,2924.36852855
2022-10-25 19:00:00,Bitfinex,SOL/USD,31.653,31.803,31.352,31.518,72040.28938959565,2285.68720698
2022-10-25 18:00:00,Bitfinex,SOL/USD,32.346,32.346,31.58,31.693,391921.3831200513,12366.1812741
2022-10-25 17:00:00,Bitfinex,SOL/USD,31.39,32.29,31.2,32.174,441525.67882492463,13723.05833359
2022-10-25 16:00:00,Bitfinex,SOL/USD,29.747,31.431,29.747,31.388,494415.466492798,15751.73526484
2022-10-25 15:00:00,Bitfinex,SOL/USD,29.128,29.836,29.106,29.636,107082.17566592156,3613.24658071
2022-10-25 14:00:00,Bitfinex,SOL/USD,28.943,29.107,28.86,29.077,17752.61351672024,610.53800312
2022-10-25 13:00:00,Bitfinex,SOL/USD,28.37,29.011,28.349,28.943,65130.6002542146,2250.3057822
2022-10-25 12:00:00,Bitfinex,SOL/USD,28.267,28.369,28.138,28.346,8279.3157550166,292.0805671
2022-10-25 11:00:00,Bitfinex,SOL/USD,28.236,28.309,28.195,28.239,13171.84627168848,466.44166832
2022-10-25 10:00:00,Bitfinex,SOL/USD,28.197,28.246,28.068,28.23,186120.59875125185,6593.0073946600005
2022-10-25 09:00:00,Bitfinex,SOL/USD,28.301,28.301,28.154,28.234,13752.5976347759,487.09349135
2022-10-25 08:00:00,Bitfinex,SOL/USD,28.394,28.426,28.29,28.29,1154.2278801272998,40.79985437
2022-10-25 07:00:00,Bitfinex,SOL/USD,28.555,28.555,28.408,28.439,803.75040389269,28.26225971
2022-10-25 06:00:00,Bitfinex,SOL/USD,28.49,28.591,28.445,28.526,21531.52374699516,754.80346866
2022-10-25 05:00:00,Bitfinex,SOL/USD,28.488,28.488,28.386,28.454,986.7640581279,34.67927385
2022-10-25 04:00:00,Bitfinex,SOL/USD,28.503,28.59,28.458,28.494,1159.77792144834,40.70253111
2022-10-25 03:00:00,Bitfinex,SOL/USD,28.395,28.53,28.395,28.46,2351.3015346954003,82.61776299
2022-10-25 02:00:00,Bitfinex,SOL/USD,28.318,28.38,28.262,28.365,4873.145056185899,171.80134166
2022-10-25 01:00:00,Bitfinex,SOL/USD,28.283,28.37,28.118,28.301,121659.32807280251,4298.7642865200005
2022-10-25 00:00:00,Bitfinex,SOL/USD,28.346,28.483,28.318,28.318,1053.19267093986,37.19163327
2022-10-24 23:00:00,Bitfinex,SOL/USD,28.428,28.44,28.262,28.32,903.9255403536,31.91827473
2022-10-24 22:00:00,Bitfinex,SOL/USD,28.428,28.479,28.261,28.479,8122.371155281349,285.20563065
2022-10-24 21:00:00,Bitfinex,SOL/USD,28.483,28.555,28.332,28.371,7321.83204435417,258.07451427
2022-10-24 20:00:00,Bitfinex,SOL/USD,28.42,28.539,28.387,28.499,1732.65069493055,60.79689445
2022-10-24 19:00:00,Bitfinex,SOL/USD,28.439,28.618,28.398,28.398,27284.7941459796,960.7998502
2022-10-24 18:00:00,Bitfinex,SOL/USD,28.244,28.449,28.242,28.429,16368.37649662188,575.76335772
2022-10-24 17:00:00,Bitfinex,SOL/USD,28.297,28.389,28.185,28.248,10799.87239950696,382.32343527
2022-10-24 16:00:00,Bitfinex,SOL/USD,28.472,28.546,28.301,28.352,111379.97525841344,3928.46978197
2022-10-24 15:00:00,Bitfinex,SOL/USD,28.515,28.6,28.39,28.499,153299.57730200698,5379.12127801
2022-10-24 14:00:00,Bitfinex,SOL/USD,28.844,28.844,28.198,28.515,384112.548455691,13470.5435194
2022-10-24 13:00:00,Bitfinex,SOL/USD,28.952,28.958,28.63,28.885,27528.08068687435,953.02339231
2022-10-24 12:00:00,Bitfinex,SOL/USD,29.108,29.198,28.813,28.935,8487.524169949049,293.33071263
2022-10-24 11:00:00,Bitfinex,SOL/USD,29.022,29.197,28.938,29.18,10025.8378905654,343.58594553
2022-10-24 10:00:00,Bitfinex,SOL/USD,28.887,29.172,28.871,29.037,32986.58511013302,1136.01904846
2022-10-24 09:00:00,Bitfinex,SOL/USD,28.652,28.926,28.576,28.903,60422.464123854974,2090.52569366
2022-10-24 08:00:00,Bitfinex,SOL/USD,28.541,28.63,28.503,28.63,7195.517185790501,251.32787935
2022-10-24 07:00:00,Bitfinex,SOL/USD,28.606,28.718,28.403,28.55,29445.865401789,1031.37882318
2022-10-24 06:00:00,Bitfinex,SOL/USD,28.64,28.78,28.626,28.656,13284.10323879984,463.57144189
2022-10-24 05:00:00,Bitfinex,SOL/USD,28.671,28.671,28.565,28.614,10791.067211397,377.1254355
2022-10-24 04:00:00,Bitfinex,SOL/USD,28.6,28.671,28.51,28.663,162550.28030275647,5671.08398642
2022-10-24 03:00:00,Bitfinex,SOL/USD,28.811,28.856,28.6,28.62,49487.2204170744,1729.11322212
2022-10-24 02:00:00,Bitfinex,SOL/USD,28.92,28.96,28.802,28.83,52942.3728261096,1836.36395512
2022-10-24 01:00:00,Bitfinex,SOL/USD,29.207,29.253,28.846,28.927,44891.02482549225,1551.87281175
2022-10-24 00:00:00,Bitfinex,SOL/USD,29.363,29.524,29.176,29.21,75991.7754411261,2601.56711541
2022-10-23 23:00:00,Bitfinex,SOL/USD,29.22,29.439,29.142,29.3,97759.118989403,3336.48870271
2022-10-23 22:00:00,Bitfinex,SOL/USD,28.912,29.473,28.912,29.22,150590.4189929496,5153.67621468
2022-10-23 21:00:00,Bitfinex,SOL/USD,28.857,28.954,28.772,28.863,22692.34199903904,786.20871008
2022-10-23 20:00:00,Bitfinex,SOL/USD,28.841,28.935,28.78,28.852,18744.433329188083,649.6753545400001
2022-10-23 19:00:00,Bitfinex,SOL/USD,28.649,28.908,28.649,28.84,23804.4247087472,825.39614108
2022-10-23 18:00:00,Bitfinex,SOL/USD,28.54,29.044,28.54,28.649,133714.3308620632,4667.32977982
2022-10-23 17:00:00,Bitfinex,SOL/USD,27.979,28.536,27.962,28.487,48478.7359516892,1701.7845316
2022-10-23 16:00:00,Bitfinex,SOL/USD,27.96,28.11,27.939,28.02,15078.244292603998,538.1243502
2022-10-23 15:00:00,Bitfinex,SOL/USD,28.145,28.175,27.952,27.961,23153.393367449647,828.06027565
2022-10-23 14:00:00,Bitfinex,SOL/USD,28.022,28.119,28.004,28.104,19725.4436455608,701.8731726999999
2022-10-23 13:00:00,Bitfinex,SOL/USD,28.06,28.107,27.912,28.036,12137.22453772472,432.91569902
2022-10-23 12:00:00,Bitfinex,SOL/USD,27.957,28.102,27.741,28.064,34180.351368637435,1217.94296496
2022-10-23 11:00:00,Bitfinex,SOL/USD,28.38,28.38,27.974,27.987,83642.92928148629,2988.6350549
2022-10-23 10:00:00,Bitfinex,SOL/USD,28.333,28.414,28.301,28.381,8835.05118129222,311.30161662
2022-10-23 09:00:00,Bitfinex,SOL/USD,28.452,28.546,28.341,28.371,4699.17261765651,165.63295681
2022-10-23 08:00:00,Bitfinex,SOL/USD,28.438,28.485,28.399,28.429,25226.5843983628,887.3539132
2022-10-23 07:00:00,Bitfinex,SOL/USD,28.41,28.503,28.359,28.446,3804.30242873208,133.73769348
2022-10-23 06:00:00,Bitfinex,SOL/USD,28.313,28.584,28.306,28.405,21040.239407524357,740.72309127
2022-10-23 05:00:00,Bitfinex,SOL/USD,28.281,28.347,28.228,28.313,27098.82464037946,957.11597642
2022-10-23 04:00:00,Bitfinex,SOL/USD,28.353,28.424,28.24,28.28,28127.925847198803,994.62255471
2022-10-23 03:00:00,Bitfinex,SOL/USD,28.437,28.6,28.376,28.376,17377.28357359672,612.39369797
2022-10-23 02:00:00,Bitfinex,SOL/USD,28.021,28.55,28.021,28.466,52035.044576185326,1827.97177602
2022-10-23 01:00:00,Bitfinex,SOL/USD,28.09,28.098,27.93,27.99,18281.3023325808,653.13691792
2022-10-23 00:00:00,Bitfinex,SOL/USD,28.051,28.135,28.02,28.09,13257.7420723292,471.97372988
2022-10-22 23:00:00,Bitfinex,SOL/USD,28.04,28.119,27.95,28.03,4844.826595127,172.8443309
2022-10-22 22:00:00,Bitfinex,SOL/USD,27.97,28.064,27.935,28.05,30778.546885779,1097.27439878
2022-10-22 21:00:00,Bitfinex,SOL/USD,28.06,28.229,27.987,28.02,42476.6444051208,1515.94020004
2022-10-22 20:00:00,Bitfinex,SOL/USD,27.844,28.066,27.784,28.06,35734.5360486066,1273.50449211
2022-10-22 19:00:00,Bitfinex,SOL/USD,27.803,27.861,27.759,27.833,61605.056438207095,2213.3818287
2022-10-22 18:00:00,Bitfinex,SOL/USD,27.759,27.84,27.648,27.834,6850.78619456874,246.13013561
2022-10-22 17:00:00,Bitfinex,SOL/USD,27.856,27.868,27.741,27.8,19874.51890282,714.9107519
2022-10-22 16:00:00,Bitfinex,SOL/USD,28.021,28.089,27.76,27.89,58736.78100950941,2106.01581246
2022-10-22 15:00:00,Bitfinex,SOL/USD,28.11,28.189,28.0,28.01,54135.746368407104,1932.72925271
2022-10-22 14:00:00,Bitfinex,SOL/USD,27.97,28.149,27.97,28.09,56781.3094583181,2021.40653109
2022-10-22 13:00:00,Bitfinex,SOL/USD,28.025,28.254,27.956,27.957,13516.66943645895,483.48068235
2022-10-22 12:00:00,Bitfinex,SOL/USD,27.98,28.042,27.861,28.013,8989.98585028888,320.92192376
2022-10-22 11:00:00,Bitfinex,SOL/USD,27.926,28.029,27.892,28.011,8002.12523027787,285.67795617
2022-10-22 10:00:00,Bitfinex,SOL/USD,27.781,27.926,27.781,27.911,2392.05917078999,85.70309809
2022-10-22 09:00:00,Bitfinex,SOL/USD,27.86,27.892,27.738,27.782,18316.15352000072,659.28131596
2022-10-22 08:00:00,Bitfinex,SOL/USD,27.78,27.933,27.78,27.851,15956.76241561606,572.93319506
2022-10-22 07:00:00,Bitfinex,SOL/USD,27.762,27.846,27.697,27.776,2925.09490361088,105.31015638
2022-10-22 06:00:00,Bitfinex,SOL/USD,27.621,27.76,27.621,27.76,5449.001111504,196.2896654
2022-10-22 05:00:00,Bitfinex,SOL/USD,27.73,27.749,27.494,27.649,101749.20196079704,3680.03189847
2022-10-22 04:00:00,Bitfinex,SOL/USD,27.832,27.892,27.723,27.723,15497.00529392217,558.99452779
2022-10-22 03:00:00,Bitfinex,SOL/USD,27.72,27.851,27.72,27.85,39825.7060613145,1430.00739897
2022-10-22 02:00:00,Bitfinex,SOL/USD,27.8,27.964,27.68,27.719,4643.25516967206,167.51164074
2022-10-22 01:00:00,Bitfinex,SOL/USD,28.119,28.128,27.804,27.812,63402.502441193006,2279.68152025
2022-10-22 00:00:00,Bitfinex,SOL/USD,28.12,28.186,28.05,28.119,3445.67581295574,122.53905946
2022-10-21 23:00:00,Bitfinex,SOL/USD,28.193,28.193,28.061,28.11,2060.6936009472,73.30820352
2022-10-21 22:00:00,Bitfinex,SOL/USD,28.06,28.23,28.044,28.171,16602.51219262493,589.3476338300001
2022-10-21 21:00:00,Bitfinex,SOL/USD,28.222,28.246,27.88,28.001,6531.50431116041,233.25968041
2022-10-21 20:00:00,Bitfinex,SOL/USD,28.278,28.3,28.15,28.222,12539.77529231662,444.32624521
2022-10-21 19:00:00,Bitfinex,SOL/USD,27.952,28.287,27.952,28.196,30785.97099948216,1091.85597246
2022-10-21 18:00:00,Bitfinex,SOL/USD,27.955,28.075,27.831,27.92,6173.072904182401,221.09859972
2022-10-21 17:00:00,Bitfinex,SOL/USD,27.75,28.08,27.711,27.987,153915.9006321037,5499.54981356
2022-10-21 16:00:00,Bitfinex,SOL/USD,27.623,27.889,27.605,27.727,17856.94076697748,644.02714924
2022-10-21 15:00:00,Bitfinex,SOL/USD,27.307,27.589,27.203,27.589,43653.61204267792,1582.28323037
2022-10-21 14:00:00,Bitfinex,SOL/USD,27.642,27.71,27.135,27.347,95016.80665214224,3474.48738992
2022-10-21 13:00:00,Bitfinex,SOL/USD,27.333,27.599,27.045,27.556,50828.75748307308,1844.56225443
2022-10-21 12:00:00,Bitfinex,SOL/USD,27.507,27.507,26.857,27.324,151000.3766119464,5526.2910486
2022-10-21 11:00:00,Bitfinex,SOL/USD,27.661,27.761,27.502,27.568,29713.28502478032,1077.81794199
2022-10-21 10:00:00,Bitfinex,SOL/USD,27.57,27.698,27.5,27.698,31896.58505576312,1151.58441244
2022-10-21 09:00:00,Bitfinex,SOL/USD,27.523,27.618,27.25,27.593,26856.72723870981,973.31668317
2022-10-21 08:00:00,Bitfinex,SOL/USD,27.962,27.962,27.374,27.55,54794.901197966006,1988.92563332
2022-10-21 07:00:00,Bitfinex,SOL/USD,27.994,28.139,27.85,27.934,18979.06987390724,679.42542686
2022-10-21 06:00:00,Bitfinex,SOL/USD,28.132,28.208,27.942,27.971,58363.88646205184,2086.58562304
2022-10-21 05:00:00,Bitfinex,SOL/USD,28.132,28.186,28.07,28.121,15606.84695637938,554.98904578
2022-10-21 04:00:00,Bitfinex,SOL/USD,28.156,28.23,28.1,28.1,6197.648110787,220.55687227
2022-10-21 03:00:00,Bitfinex,SOL/USD,28.192,28.242,28.09,28.145,15424.19598189925,548.02614965
2022-10-21 02:00:00,Bitfinex,SOL/USD,28.05,28.263,28.04,28.18,62863.5239176402,2230.78509289
2022-10-21 01:00:00,Bitfinex,SOL/USD,27.962,28.04,27.842,28.04,10599.5010296716,378.01358879
2022-10-21 00:00:00,Bitfinex,SOL/USD,28.039,28.06,27.52,27.99,173089.85124566875,6183.98896912
2022-10-20 23:00:00,Bitfinex,SOL/USD,28.221,28.305,28.016,28.016,21775.39937440304,777.24869269
2022-10-20 22:00:00,Bitfinex,SOL/USD,28.331,28.397,28.113,28.177,159054.37344958607,5644.82994817
2022-10-20 21:00:00,Bitfinex,SOL/USD,28.171,28.381,28.001,28.339,63889.21516967634,2254.46258406
2022-10-20 20:00:00,Bitfinex,SOL/USD,28.27,28.41,28.09,28.219,46911.61061452408,1662.41222632
2022-10-20 19:00:00,Bitfinex,SOL/USD,28.46,28.559,28.27,28.27,92845.78777881328,3284.25142479
2022-10-20 18:00:00,Bitfinex,SOL/USD,28.63,28.638,28.1,28.492,103576.30945702376,3635.27690078
2022-10-20 17:00:00,Bitfinex,SOL/USD,28.932,28.932,28.491,28.627,98325.53710778287,3434.71328144
2022-10-20 16:00:00,Bitfinex,SOL/USD,29.132,29.132,28.84,28.902,92904.1478692566,3214.4539433
2022-10-20 15:00:00,Bitfinex,SOL/USD,29.314,29.329,29.174,29.177,13507.38005546724,462.94615812
2022-10-20 14:00:00,Bitfinex,SOL/USD,29.138,29.44,29.138,29.343,5133.48614949921,174.94755647
2022-10-20 13:00:00,Bitfinex,SOL/USD,29.057,29.229,29.0,29.22,11357.263890838798,388.68117354
2022-10-20 12:00:00,Bitfinex,SOL/USD,29.36,29.406,28.991,29.008,28800.50141638768,992.84684971
2022-10-20 11:00:00,Bitfinex,SOL/USD,29.477,29.478,29.312,29.351,25328.759763108268,862.96070877
2022-10-20 10:00:00,Bitfinex,SOL/USD,29.354,29.468,29.272,29.441,7119.957124593509,241.83815511
2022-10-20 09:00:00,Bitfinex,SOL/USD,29.24,29.398,29.218,29.398,5212.89556465074,177.32143563
2022-10-20 08:00:00,Bitfinex,SOL/USD,29.273,29.314,29.188,29.215,4072.4896090550506,139.39721407000002
2022-10-20 07:00:00,Bitfinex,SOL/USD,29.285,29.308,29.2,29.275,15626.152511169,533.77122156
2022-10-20 06:00:00,Bitfinex,SOL/USD,29.304,29.304,29.133,29.248,18811.14000089408,643.15987421
2022-10-20 05:00:00,Bitfinex,SOL/USD,29.198,29.378,29.133,29.301,206256.604224007,7039.23429999
2022-10-20 04:00:00,Bitfinex,SOL/USD,28.977,29.214,28.91,29.168,71203.38109003824,2441.14718493
2022-10-20 03:00:00,Bitfinex,SOL/USD,28.963,29.002,28.82,28.939,14279.45723625932,493.43298788
2022-10-20 02:00:00,Bitfinex,SOL/USD,28.827,28.99,28.793,28.968,14557.17086446464,502.52592048
2022-10-20 01:00:00,Bitfinex,SOL/USD,28.608,28.899,28.583,28.794,31565.32533378318,1096.24662547
2022-10-20 00:00:00,Bitfinex,SOL/USD,28.873,28.983,28.45,28.589,90849.17386247306,3177.76675863
2022-10-19 23:00:00,Bitfinex,SOL/USD,29.21,29.229,28.629,28.87,83971.0222138824,2908.59100152
2022-10-19 22:00:00,Bitfinex,SOL/USD,29.616,29.616,28.967,29.205,120820.07737463896,4136.96549819
2022-10-19 21:00:00,Bitfinex,SOL/USD,29.641,29.68,29.579,29.649,6645.86395667742,224.15136958
2022-10-19 20:00:00,Bitfinex,SOL/USD,29.775,29.83,29.573,29.647,50311.89510758264,1697.03157512
2022-10-19 19:00:00,Bitfinex,SOL/USD,29.618,29.753,29.582,29.751,67846.17725379887,2280.46711888
2022-10-19 18:00:00,Bitfinex,SOL/USD,29.793,29.855,29.62,29.63,117936.54279132048,3980.30856535
2022-10-19 17:00:00,Bitfinex,SOL/USD,29.678,29.783,29.535,29.763,11462.17723426692,385.11498284
2022-10-19 16:00:00,Bitfinex,SOL/USD,30.0,30.0,29.658,29.698,7818.421875281961,263.26425602
2022-10-19 15:00:00,Bitfinex,SOL/USD,29.8,30.018,29.727,30.018,77662.36758426325,2587.19327018
2022-10-19 14:00:00,Bitfinex,SOL/USD,29.635,29.95,29.635,29.775,5137.942421528249,172.55893942999998
2022-10-19 13:00:00,Bitfinex,SOL/USD,29.887,29.978,29.571,29.651,65641.04134043831,2213.78845032
2022-10-19 12:00:00,Bitfinex,SOL/USD,29.926,29.949,29.798,29.909,7723.61982622054,258.23731406
2022-10-19 11:00:00,Bitfinex,SOL/USD,30.042,30.042,29.789,29.921,25378.67382530029,848.18935949
2022-10-19 10:00:00,Bitfinex,SOL/USD,30.156,30.164,29.957,30.053,20938.9266552939,696.7333263
2022-10-19 09:00:00,Bitfinex,SOL/USD,30.011,30.168,29.957,30.168,19299.20874194448,639.72450086
2022-10-19 08:00:00,Bitfinex,SOL/USD,30.064,30.064,29.809,30.001,20147.43217828732,671.55868732
2022-10-19 07:00:00,Bitfinex,SOL/USD,29.887,30.065,29.846,30.046,33631.3372199499,1119.32827065
2022-10-19 06:00:00,Bitfinex,SOL/USD,29.903,30.032,29.791,29.863,22145.630440613648,741.57420355
2022-10-19 05:00:00,Bitfinex,SOL/USD,29.99,30.065,29.841,29.905,3593.8890066734,120.17686028
2022-10-19 04:00:00,Bitfinex,SOL/USD,30.061,30.065,29.941,29.953,3871.93548857192,129.26703464
2022-10-19 03:00:00,Bitfinex,SOL/USD,29.992,30.076,29.93,30.064,18062.84805442048,600.81320032
2022-10-19 02:00:00,Bitfinex,SOL/USD,30.087,30.125,29.9,29.969,11795.20154608701,393.58008429
2022-10-19 01:00:00,Bitfinex,SOL/USD,29.948,30.189,29.948,30.124,19266.15997980324,639.56181051
2022-10-19 00:00:00,Bitfinex,SOL/USD,30.171,30.26,29.918,29.972,64477.70475697673,2151.26467226
2022-10-18 23:00:00,Bitfinex,SOL/USD,30.185,30.292,30.13,30.133,76349.3360139589,2533.74493127
2022-10-18 22:00:00,Bitfinex,SOL/USD,30.106,30.225,30.05,30.189,14538.728730162811,481.59027229
2022-10-18 21:00:00,Bitfinex,SOL/USD,30.306,30.306,30.13,30.13,4856.658713315999,161.1901332
2022-10-18 20:00:00,Bitfinex,SOL/USD,30.079,30.479,30.06,30.298,12756.189863339,421.0241555
2022-10-18 19:00:00,Bitfinex,SOL/USD,29.884,30.135,29.83,30.08,37475.0700029696,1245.84674212
2022-10-18 18:00:00,Bitfinex,SOL/USD,30.327,30.37,29.729,29.9,94832.635097629,3171.66003671
2022-10-18 17:00:00,Bitfinex,SOL/USD,30.259,30.406,30.142,30.31,20074.6836888752,662.31222992
2022-10-18 16:00:00,Bitfinex,SOL/USD,30.317,30.493,30.271,30.314,7474.3464236855,246.56417575
2022-10-18 15:00:00,Bitfinex,SOL/USD,30.33,30.414,30.169,30.322,28221.09415481134,930.71348047
2022-10-18 14:00:00,Bitfinex,SOL/USD,30.58,30.7,30.2,30.367,101604.81456004387,3345.89569467
2022-10-18 13:00:00,Bitfinex,SOL/USD,30.905,30.99,30.516,30.582,22429.70730188784,733.42839912
2022-10-18 12:00:00,Bitfinex,SOL/USD,30.86,31.035,30.834,30.935,36792.13098247704,1189.33670543
2022-10-18 11:00:00,Bitfinex,SOL/USD,30.748,30.94,30.748,30.85,53204.5579039875,1724.62100175
2022-10-18 10:00:00,Bitfinex,SOL/USD,30.75,30.87,30.748,30.762,6173.87169634992,200.69799416
2022-10-18 09:00:00,Bitfinex,SOL/USD,30.524,30.761,30.481,30.722,9002.35136832062,293.02621471
2022-10-18 08:00:00,Bitfinex,SOL/USD,31.119,31.119,30.607,30.622,26994.07284373716,881.52546678
2022-10-18 07:00:00,Bitfinex,SOL/USD,31.036,31.18,30.964,31.141,11417.037173399767,366.62397397
2022-10-18 06:00:00,Bitfinex,SOL/USD,31.031,31.157,30.973,31.049,2352.61316981862,75.77098038
2022-10-18 05:00:00,Bitfinex,SOL/USD,31.137,31.151,30.936,31.017,20334.595668593847,655.59517905
2022-10-18 04:00:00,Bitfinex,SOL/USD,31.111,31.261,31.092,31.16,13770.1366119596,441.91709281
2022-10-18 03:00:00,Bitfinex,SOL/USD,30.911,31.194,30.911,31.136,6437.22590899584,206.74543644
2022-10-18 02:00:00,Bitfinex,SOL/USD,31.059,31.143,30.949,30.954,10098.087086504342,326.22882621
2022-10-18 01:00:00,Bitfinex,SOL/USD,31.322,31.346,31.06,31.08,19089.375414102,614.20126815
2022-10-18 00:00:00,Bitfinex,SOL/USD,31.219,31.49,31.15,31.349,18899.73074094574,602.8814552599999
2022-10-17 23:00:00,Bitfinex,SOL/USD,31.068,31.309,31.041,31.22,5574.7636926534005,178.56385947
2022-10-17 22:00:00,Bitfinex,SOL/USD,30.887,31.216,30.887,31.033,29205.63083894719,941.11529143
2022-10-17 21:00:00,Bitfinex,SOL/USD,30.863,30.989,30.772,30.943,20169.80354991998,651.83736386
2022-10-17 20:00:00,Bitfinex,SOL/USD,30.821,31.0,30.82,30.89,21821.9708021901,706.44126909
2022-10-17 19:00:00,Bitfinex,SOL/USD,30.694,30.851,30.692,30.78,9028.1128844142,293.31100989
2022-10-17 18:00:00,Bitfinex,SOL/USD,30.874,30.89,30.57,30.722,62816.10346998804,2044.66191882
