Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_LTC
2022-09-28 15:00:00,Bitfinex,LTC/USD,53.39,53.548,53.141,53.51,13664.9728619285,255.37232035
2022-09-28 14:00:00,Bitfinex,LTC/USD,53.121,53.712,52.844,53.44,30522.4749928448,571.15409792
2022-09-28 13:00:00,Bitfinex,LTC/USD,53.05,53.228,52.812,53.07,14164.802605915502,266.90790665000003
2022-09-28 12:00:00,Bitfinex,LTC/USD,52.909,53.239,52.69,52.997,13130.82289002078,247.76539974
2022-09-28 11:00:00,Bitfinex,LTC/USD,52.78,53.009,52.484,52.819,10564.99039289499,200.02253721
2022-09-28 10:00:00,Bitfinex,LTC/USD,52.09,53.04,51.86,52.802,45787.455358927575,867.15380779
2022-09-28 09:00:00,Bitfinex,LTC/USD,52.012,52.17,51.557,52.055,26372.431234442,506.6262844
2022-09-28 08:00:00,Bitfinex,LTC/USD,52.064,52.067,51.702,51.986,11077.72908464948,213.09062218
2022-09-28 07:00:00,Bitfinex,LTC/USD,51.831,52.123,51.305,52.064,10784.3365604576,207.1361509
2022-09-28 06:00:00,Bitfinex,LTC/USD,52.218,52.389,51.702,51.768,7654.6994645952,147.8654664
2022-09-28 05:00:00,Bitfinex,LTC/USD,52.0,52.27,51.893,52.21,6408.1283908214,122.73756734
2022-09-28 04:00:00,Bitfinex,LTC/USD,51.91,52.235,51.777,52.059,2869.49844265098,55.12012222
2022-09-28 03:00:00,Bitfinex,LTC/USD,51.629,52.028,51.504,51.921,7017.878733986969,135.16455256999998
2022-09-28 02:00:00,Bitfinex,LTC/USD,51.85,52.173,51.021,51.615,18400.626661542752,356.49765885
2022-09-28 01:00:00,Bitfinex,LTC/USD,52.549,52.81,51.514,51.843,90179.68136840985,1739.47652274
2022-09-28 00:00:00,Bitfinex,LTC/USD,52.685,53.008,52.511,52.551,13790.81816111079,262.42732129
2022-09-27 23:00:00,Bitfinex,LTC/USD,52.752,52.885,52.548,52.68,13698.876594500398,260.03941903
2022-09-27 22:00:00,Bitfinex,LTC/USD,52.26,52.87,52.152,52.822,10563.74168839374,199.98753717
2022-09-27 21:00:00,Bitfinex,LTC/USD,52.428,52.47,52.296,52.322,19470.238391167662,372.12335903
2022-09-27 20:00:00,Bitfinex,LTC/USD,52.403,52.5,52.084,52.5,17184.655349925,327.32676857
2022-09-27 19:00:00,Bitfinex,LTC/USD,52.604,52.604,52.1,52.403,7143.523417234749,136.31897825
2022-09-27 18:00:00,Bitfinex,LTC/USD,52.021,52.743,51.84,52.6,26633.167221234,506.33397759
2022-09-27 17:00:00,Bitfinex,LTC/USD,52.821,52.853,51.902,52.04,141640.9816649496,2721.77136174
2022-09-27 16:00:00,Bitfinex,LTC/USD,54.407,54.498,52.284,52.875,107682.73919872876,2036.55298721
2022-09-27 15:00:00,Bitfinex,LTC/USD,55.003,55.808,54.361,54.385,124545.4163287558,2290.06925308
2022-09-27 14:00:00,Bitfinex,LTC/USD,54.764,55.097,54.468,54.999,18322.03320471657,333.13393343
2022-09-27 13:00:00,Bitfinex,LTC/USD,54.853,55.246,54.588,54.802,28228.8285886596,515.1058098
2022-09-27 12:00:00,Bitfinex,LTC/USD,54.985,55.283,54.853,54.853,6139.63242410357,111.92883569
2022-09-27 11:00:00,Bitfinex,LTC/USD,54.781,55.258,54.627,55.009,15702.1771872899,285.4474211
2022-09-27 10:00:00,Bitfinex,LTC/USD,54.561,54.95,54.561,54.792,35665.464805202166,650.92467523
2022-09-27 09:00:00,Bitfinex,LTC/USD,54.6,54.68,54.427,54.545,29746.282971333752,545.35306575
2022-09-27 08:00:00,Bitfinex,LTC/USD,54.876,54.972,54.55,54.57,21006.5497278282,384.94685226
2022-09-27 07:00:00,Bitfinex,LTC/USD,55.057,55.187,54.864,54.899,5800.56928294974,105.65892426
2022-09-27 06:00:00,Bitfinex,LTC/USD,55.18,55.35,55.016,55.016,17416.114435003437,316.56453459
2022-09-27 05:00:00,Bitfinex,LTC/USD,54.914,55.208,54.682,55.162,9967.98555415524,180.70384602
2022-09-27 04:00:00,Bitfinex,LTC/USD,55.066,55.203,54.888,54.889,35499.28581436588,646.74681292
2022-09-27 03:00:00,Bitfinex,LTC/USD,55.011,55.451,54.857,54.989,19960.08306657365,362.98319785
2022-09-27 02:00:00,Bitfinex,LTC/USD,55.054,55.094,54.658,55.022,10094.52084646104,183.46335732
2022-09-27 01:00:00,Bitfinex,LTC/USD,53.995,55.35,53.923,55.042,80905.28475184922,1469.88272141
2022-09-27 00:00:00,Bitfinex,LTC/USD,53.452,54.021,53.379,53.934,29017.197287906576,538.01307687
2022-09-26 23:00:00,Bitfinex,LTC/USD,53.305,53.731,53.305,53.452,12051.95020738464,225.47239032
2022-09-26 22:00:00,Bitfinex,LTC/USD,52.932,53.447,52.932,53.239,9447.31130646543,177.45095337
2022-09-26 21:00:00,Bitfinex,LTC/USD,53.108,53.139,52.966,53.0,1477.65332155,27.88025135
2022-09-26 20:00:00,Bitfinex,LTC/USD,53.183,53.251,53.009,53.09,12158.0897520322,229.00903658
2022-09-26 19:00:00,Bitfinex,LTC/USD,53.179,53.438,53.004,53.161,40981.48031582981,770.89370621
2022-09-26 18:00:00,Bitfinex,LTC/USD,52.856,53.261,52.856,53.119,8290.593764572239,156.07586296
2022-09-26 17:00:00,Bitfinex,LTC/USD,52.99,53.018,52.715,52.856,18588.9154662416,351.6897886
2022-09-26 16:00:00,Bitfinex,LTC/USD,53.077,53.13,52.648,52.956,8347.84199046972,157.63732137
2022-09-26 15:00:00,Bitfinex,LTC/USD,53.203,53.28,52.851,53.146,8038.80567956494,151.25890339
2022-09-26 14:00:00,Bitfinex,LTC/USD,53.492,53.645,53.13,53.153,3298.2458924531497,62.05192355
2022-09-26 13:00:00,Bitfinex,LTC/USD,53.341,53.574,53.067,53.428,47855.9980794408,895.7100786
2022-09-26 12:00:00,Bitfinex,LTC/USD,52.69,53.5,52.55,53.4,27245.77465995,510.22049925
2022-09-26 11:00:00,Bitfinex,LTC/USD,53.124,53.198,52.147,52.754,40543.12776363746,768.53182249
2022-09-26 10:00:00,Bitfinex,LTC/USD,53.284,53.328,52.976,53.074,10190.46103984832,192.00476768
2022-09-26 09:00:00,Bitfinex,LTC/USD,53.621,53.764,53.012,53.268,56855.7315876954,1067.35247405
2022-09-26 08:00:00,Bitfinex,LTC/USD,52.36,53.768,52.31,53.592,67503.490220628,1259.5814715
2022-09-26 07:00:00,Bitfinex,LTC/USD,51.94,52.579,51.932,52.29,37898.2359531342,724.77024198
2022-09-26 06:00:00,Bitfinex,LTC/USD,52.844,52.998,51.938,51.939,107099.74404261218,2062.02938144
2022-09-26 05:00:00,Bitfinex,LTC/USD,52.7,53.03,52.459,52.86,6138.3147314478,116.12400173
2022-09-26 04:00:00,Bitfinex,LTC/USD,52.86,53.041,52.72,52.72,3109.3888351808,58.97930264
2022-09-26 03:00:00,Bitfinex,LTC/USD,52.868,53.091,52.706,52.902,3315.0138013764,62.6632982
2022-09-26 02:00:00,Bitfinex,LTC/USD,53.004,53.228,52.86,52.86,8029.168009537199,151.89496802
2022-09-26 01:00:00,Bitfinex,LTC/USD,52.443,53.04,52.276,52.999,49100.03103995013,926.43315987
2022-09-26 00:00:00,Bitfinex,LTC/USD,52.536,53.122,52.427,52.427,9657.16190187066,184.20206958
2022-09-25 23:00:00,Bitfinex,LTC/USD,52.816,52.987,52.335,52.596,30024.49009494312,570.85120722
2022-09-25 22:00:00,Bitfinex,LTC/USD,52.744,53.262,52.284,52.823,18654.3863995147,353.1489389
2022-09-25 21:00:00,Bitfinex,LTC/USD,53.507,53.549,52.661,52.736,28535.35014148608,541.09811403
2022-09-25 20:00:00,Bitfinex,LTC/USD,53.73,53.76,53.333,53.5,41557.057982755,776.76743893
2022-09-25 19:00:00,Bitfinex,LTC/USD,53.85,54.109,53.677,53.746,28852.411540954545,536.82900199
2022-09-25 18:00:00,Bitfinex,LTC/USD,53.735,53.984,53.52,53.88,32751.890196738004,607.86730135
2022-09-25 17:00:00,Bitfinex,LTC/USD,53.67,53.865,53.064,53.785,26198.82897253455,487.10289063
2022-09-25 16:00:00,Bitfinex,LTC/USD,53.98,54.363,53.66,53.71,128302.9863772238,2388.81002378
2022-09-25 15:00:00,Bitfinex,LTC/USD,53.7,54.218,53.66,54.02,10351.154269955,191.61707275
2022-09-25 14:00:00,Bitfinex,LTC/USD,53.74,53.801,53.324,53.672,5482.40106769568,102.14639044
2022-09-25 13:00:00,Bitfinex,LTC/USD,54.008,54.02,53.329,53.709,9467.18523639759,176.26813450999998
2022-09-25 12:00:00,Bitfinex,LTC/USD,54.12,54.351,53.867,54.008,20913.39304533464,387.22768933
2022-09-25 11:00:00,Bitfinex,LTC/USD,54.153,54.318,53.933,54.164,24406.14851954576,450.59723284
2022-09-25 10:00:00,Bitfinex,LTC/USD,53.95,54.175,53.594,54.124,18809.091739981763,347.51850824
2022-09-25 09:00:00,Bitfinex,LTC/USD,54.121,54.252,53.764,53.901,20361.98394133533,377.76634833
2022-09-25 08:00:00,Bitfinex,LTC/USD,54.3,54.312,54.108,54.145,13901.155645208652,256.73941537
2022-09-25 07:00:00,Bitfinex,LTC/USD,54.12,54.396,53.989,54.252,14323.567560005878,264.01916169
2022-09-25 06:00:00,Bitfinex,LTC/USD,54.085,54.312,53.917,54.144,11608.74703369728,214.40505012
2022-09-25 05:00:00,Bitfinex,LTC/USD,54.156,54.24,53.881,54.121,2662.44676798042,49.19433802
2022-09-25 04:00:00,Bitfinex,LTC/USD,54.27,54.348,54.0,54.132,42660.48521749404,788.08256147
2022-09-25 03:00:00,Bitfinex,LTC/USD,53.718,54.453,53.688,54.208,66068.29939006528,1218.79241791
2022-09-25 02:00:00,Bitfinex,LTC/USD,53.8,53.892,53.708,53.799,7923.74191131621,147.28418579
2022-09-25 01:00:00,Bitfinex,LTC/USD,53.58,53.801,53.424,53.801,3332.2160260436303,61.93594963
2022-09-25 00:00:00,Bitfinex,LTC/USD,53.444,53.736,53.364,53.588,43563.82420896216,812.93991582
2022-09-24 23:00:00,Bitfinex,LTC/USD,53.713,53.713,53.178,53.448,61569.13064296032,1151.94451884
2022-09-24 22:00:00,Bitfinex,LTC/USD,54.45,54.45,53.424,53.688,156712.25296269602,2918.943767
2022-09-24 21:00:00,Bitfinex,LTC/USD,55.095,55.151,54.332,54.445,126855.97338867732,2329.98389914
2022-09-24 20:00:00,Bitfinex,LTC/USD,55.226,55.343,55.006,55.057,15584.280520269042,283.05720472
2022-09-24 19:00:00,Bitfinex,LTC/USD,55.089,55.284,55.018,55.172,6278.605318934519,113.80057491
2022-09-24 18:00:00,Bitfinex,LTC/USD,54.801,55.283,54.692,55.158,14314.85210238054,259.52449513
2022-09-24 17:00:00,Bitfinex,LTC/USD,54.974,55.163,54.803,54.826,8653.2485410294,157.8311119
2022-09-24 16:00:00,Bitfinex,LTC/USD,55.136,55.233,54.91,54.948,18626.66035966032,338.98704884
2022-09-24 15:00:00,Bitfinex,LTC/USD,55.011,55.154,54.76,55.154,20795.90981588868,377.05170642
2022-09-24 14:00:00,Bitfinex,LTC/USD,54.912,55.091,54.723,54.976,7913.356382117759,143.94201801
2022-09-24 13:00:00,Bitfinex,LTC/USD,55.012,55.302,54.828,54.83,28386.3853447409,517.71631123
2022-09-24 12:00:00,Bitfinex,LTC/USD,54.93,55.192,54.784,55.06,16122.301811599402,292.81332749
2022-09-24 11:00:00,Bitfinex,LTC/USD,54.984,55.176,54.748,54.862,43257.04255982856,788.47002588
2022-09-24 10:00:00,Bitfinex,LTC/USD,54.847,55.231,54.725,54.982,59597.32668455104,1083.94250272
2022-09-24 09:00:00,Bitfinex,LTC/USD,55.276,55.353,54.708,54.805,18091.582849509,330.1082538
2022-09-24 08:00:00,Bitfinex,LTC/USD,55.429,55.472,54.976,55.276,40272.2526383476,728.5666951
2022-09-24 07:00:00,Bitfinex,LTC/USD,55.012,56.0,54.44,55.4,200513.635607694,3619.37970411
2022-09-24 06:00:00,Bitfinex,LTC/USD,55.1,55.208,54.813,55.073,12587.74914558758,228.56479846
2022-09-24 05:00:00,Bitfinex,LTC/USD,54.879,55.318,54.78,55.146,13985.55703262718,253.60963683
2022-09-24 04:00:00,Bitfinex,LTC/USD,54.78,55.0,54.521,54.95,14840.0254837485,270.06415803
2022-09-24 03:00:00,Bitfinex,LTC/USD,55.012,55.2,54.7,54.711,20549.46048944328,375.60016248
2022-09-24 02:00:00,Bitfinex,LTC/USD,54.93,55.671,54.814,55.066,28699.099293281564,521.17639366
2022-09-24 01:00:00,Bitfinex,LTC/USD,55.061,55.37,54.693,54.899,13459.578799663492,245.16983551
2022-09-24 00:00:00,Bitfinex,LTC/USD,55.266,55.319,54.577,55.011,23388.46375870026,425.15976366
2022-09-23 23:00:00,Bitfinex,LTC/USD,54.845,55.334,54.792,55.265,33891.18225255105,613.24857057
2022-09-23 22:00:00,Bitfinex,LTC/USD,54.247,55.08,54.247,54.796,64088.094901706405,1169.5761534
2022-09-23 21:00:00,Bitfinex,LTC/USD,54.172,54.405,53.94,54.253,5872.093741824289,108.23537393
2022-09-23 20:00:00,Bitfinex,LTC/USD,53.779,54.469,53.779,54.12,14073.579564937198,260.04396831
2022-09-23 19:00:00,Bitfinex,LTC/USD,53.118,53.786,53.07,53.786,42624.46395422754,792.48250389
2022-09-23 18:00:00,Bitfinex,LTC/USD,53.77,53.818,52.955,53.053,4563.99899481526,86.02716142
2022-09-23 17:00:00,Bitfinex,LTC/USD,52.487,54.24,52.394,53.804,39141.391512877686,727.48107042
2022-09-23 16:00:00,Bitfinex,LTC/USD,52.306,52.503,51.814,52.44,3065.1189135048,58.45001742
2022-09-23 15:00:00,Bitfinex,LTC/USD,52.192,52.87,52.09,52.377,20157.16034738094,384.84755422
2022-09-23 14:00:00,Bitfinex,LTC/USD,51.743,52.419,51.421,52.239,29107.09734540564,557.19093676
2022-09-23 13:00:00,Bitfinex,LTC/USD,52.671,53.343,51.72,51.72,23184.6302827356,448.27204723
2022-09-23 12:00:00,Bitfinex,LTC/USD,52.537,52.92,52.408,52.743,10218.882443028093,193.74860063
2022-09-23 11:00:00,Bitfinex,LTC/USD,52.433,52.724,52.109,52.56,8045.2925491896,153.06873191
2022-09-23 10:00:00,Bitfinex,LTC/USD,52.9,52.987,52.23,52.38,11942.834086233,228.00370535
2022-09-23 09:00:00,Bitfinex,LTC/USD,52.66,53.004,52.371,52.962,72644.37783115968,1371.63207264
2022-09-23 08:00:00,Bitfinex,LTC/USD,53.619,53.714,52.472,52.659,90106.47931776271,1711.13160747
2022-09-23 07:00:00,Bitfinex,LTC/USD,54.215,54.215,53.376,53.604,7342.12677703824,136.96975556
2022-09-23 06:00:00,Bitfinex,LTC/USD,54.361,54.655,54.208,54.26,15226.561358227398,280.62221449
2022-09-23 05:00:00,Bitfinex,LTC/USD,54.309,54.762,54.241,54.341,2999.278732401,55.193661
2022-09-23 04:00:00,Bitfinex,LTC/USD,54.087,54.629,53.955,54.241,17126.53958290209,315.74896449
2022-09-23 03:00:00,Bitfinex,LTC/USD,53.373,54.49,53.361,54.057,27001.62946914939,499.50292227
2022-09-23 02:00:00,Bitfinex,LTC/USD,53.471,53.53,53.106,53.318,4126.99143514266,77.40334287
2022-09-23 01:00:00,Bitfinex,LTC/USD,53.11,53.492,52.94,53.492,635.9897388627601,11.88943653
2022-09-23 00:00:00,Bitfinex,LTC/USD,53.61,53.763,53.119,53.119,2472.54519420051,46.54728429
2022-09-22 23:00:00,Bitfinex,LTC/USD,53.383,54.0,53.218,53.551,11147.38813145881,208.16395831
2022-09-22 22:00:00,Bitfinex,LTC/USD,52.95,53.645,52.95,53.45,1764.463077914,33.01147012
2022-09-22 21:00:00,Bitfinex,LTC/USD,53.252,53.319,52.867,52.9,2931.3106752900003,55.4123001
2022-09-22 20:00:00,Bitfinex,LTC/USD,53.6,53.608,53.219,53.219,38113.17768394972,716.15734388
2022-09-22 19:00:00,Bitfinex,LTC/USD,53.19,54.15,53.119,53.57,29937.6830056755,558.85165215
2022-09-22 18:00:00,Bitfinex,LTC/USD,53.031,53.349,52.701,53.139,8544.364604209979,160.79272482
2022-09-22 17:00:00,Bitfinex,LTC/USD,52.921,53.247,52.627,53.016,5734.840153098479,108.17187553
2022-09-22 16:00:00,Bitfinex,LTC/USD,52.78,52.96,52.19,52.854,13104.1534407882,247.9311583
2022-09-22 15:00:00,Bitfinex,LTC/USD,52.327,52.866,52.184,52.79,16647.6997448323,315.35707037000003
2022-09-22 14:00:00,Bitfinex,LTC/USD,52.557,53.061,52.338,52.338,27672.40416895812,528.7249067399999
2022-09-22 13:00:00,Bitfinex,LTC/USD,53.592,53.635,52.42,52.515,18699.430141278,356.0778852
2022-09-22 12:00:00,Bitfinex,LTC/USD,53.46,53.77,53.213,53.614,6540.504976592179,121.99248287
2022-09-22 11:00:00,Bitfinex,LTC/USD,52.948,53.54,52.817,53.471,5562.55121629515,104.02930965
2022-09-22 10:00:00,Bitfinex,LTC/USD,53.34,53.466,52.89,52.922,14333.327727893738,270.83873867
2022-09-22 09:00:00,Bitfinex,LTC/USD,53.326,53.67,53.262,53.339,13016.36075713688,244.03083592
2022-09-22 08:00:00,Bitfinex,LTC/USD,52.833,53.589,52.817,53.24,33508.902861742004,629.39336705
2022-09-22 07:00:00,Bitfinex,LTC/USD,52.25,52.87,52.241,52.82,3629.2344499566,68.70947463
2022-09-22 06:00:00,Bitfinex,LTC/USD,52.031,52.6,52.031,52.32,11398.52241744,217.861667
2022-09-22 05:00:00,Bitfinex,LTC/USD,51.961,52.143,51.755,51.982,2545.9175510839,48.97690645
2022-09-22 04:00:00,Bitfinex,LTC/USD,51.703,51.984,51.703,51.91,2376.5558583016,45.78223576
2022-09-22 03:00:00,Bitfinex,LTC/USD,52.074,52.129,51.635,51.635,1713.26061167945,33.18021907
2022-09-22 02:00:00,Bitfinex,LTC/USD,51.415,52.229,51.415,52.119,6580.662016473269,126.26224633
2022-09-22 01:00:00,Bitfinex,LTC/USD,50.719,51.403,50.719,51.393,2049.87160713822,39.88620254
2022-09-22 00:00:00,Bitfinex,LTC/USD,51.079,51.329,50.634,50.723,5887.972946957329,116.08092871
2022-09-21 23:00:00,Bitfinex,LTC/USD,50.749,51.272,50.681,51.119,5308.35070397083,103.84300757
2022-09-21 22:00:00,Bitfinex,LTC/USD,51.14,51.271,50.25,50.772,82423.64243299705,1623.40743782
2022-09-21 21:00:00,Bitfinex,LTC/USD,52.93,52.961,50.92,51.131,52953.59674127647,1035.64563066
2022-09-21 20:00:00,Bitfinex,LTC/USD,53.133,53.41,52.42,52.98,14303.724465765,269.98347425000003
2022-09-21 19:00:00,Bitfinex,LTC/USD,55.195,55.535,53.061,53.131,84993.996822114,1599.70632629
2022-09-21 18:00:00,Bitfinex,LTC/USD,54.391,55.514,52.417,55.154,440999.645222849,7995.78716363
2022-09-21 17:00:00,Bitfinex,LTC/USD,53.12,54.392,53.12,54.392,68267.62370352392,1255.10412751
2022-09-21 16:00:00,Bitfinex,LTC/USD,53.265,53.566,53.138,53.138,112736.28838712884,2121.57567818
2022-09-21 15:00:00,Bitfinex,LTC/USD,53.37,53.459,52.82,53.259,24521.21299442652,460.41444628
2022-09-21 14:00:00,Bitfinex,LTC/USD,53.66,54.076,53.161,53.29,12344.4440126845,231.64653805
2022-09-21 13:00:00,Bitfinex,LTC/USD,54.011,54.37,53.567,53.668,48242.34505703172,898.90335129
2022-09-21 12:00:00,Bitfinex,LTC/USD,53.32,54.34,53.07,54.01,153535.42877651,2842.722251
2022-09-21 11:00:00,Bitfinex,LTC/USD,52.572,53.37,52.374,53.32,16023.2143243176,300.51039618
2022-09-21 10:00:00,Bitfinex,LTC/USD,52.25,52.625,51.949,52.625,33079.78956621,628.59457608
2022-09-21 09:00:00,Bitfinex,LTC/USD,51.729,52.379,51.636,52.3,25417.252736461,485.98953607
2022-09-21 08:00:00,Bitfinex,LTC/USD,51.755,51.839,51.448,51.72,10694.1767063808,206.77062464
2022-09-21 07:00:00,Bitfinex,LTC/USD,51.407,51.761,51.15,51.761,24002.35042862662,463.71496742
2022-09-21 06:00:00,Bitfinex,LTC/USD,51.971,52.21,51.02,51.405,29373.470085103498,571.4127047
2022-09-21 05:00:00,Bitfinex,LTC/USD,52.349,52.593,51.88,52.003,92690.01596730931,1782.39747644
2022-09-21 04:00:00,Bitfinex,LTC/USD,52.473,52.473,52.128,52.274,24458.40089384688,467.88845112
2022-09-21 03:00:00,Bitfinex,LTC/USD,52.58,52.635,52.306,52.427,18956.44691989365,361.57794495
2022-09-21 02:00:00,Bitfinex,LTC/USD,52.316,52.731,52.231,52.646,20004.1978803744,379.9756464
2022-09-21 01:00:00,Bitfinex,LTC/USD,52.721,52.809,52.228,52.24,18980.5090013344,363.33286756
2022-09-21 00:00:00,Bitfinex,LTC/USD,52.321,52.803,52.072,52.8,22394.417987568,424.13670431
2022-09-20 23:00:00,Bitfinex,LTC/USD,52.493,52.55,52.016,52.343,37653.57919863488,719.36226809
2022-09-20 22:00:00,Bitfinex,LTC/USD,52.265,52.736,51.861,52.54,253066.9616493946,4816.65324799
2022-09-20 21:00:00,Bitfinex,LTC/USD,52.246,52.855,52.0,52.366,161253.8609561514,3079.3618179
2022-09-20 20:00:00,Bitfinex,LTC/USD,52.36,52.53,52.067,52.28,63891.8384167716,1222.10861547
2022-09-20 19:00:00,Bitfinex,LTC/USD,52.091,52.536,51.876,52.271,163739.57297098706,3132.51273117
2022-09-20 18:00:00,Bitfinex,LTC/USD,51.752,52.162,51.419,52.05,59768.459255383495,1148.28932287
2022-09-20 17:00:00,Bitfinex,LTC/USD,52.794,52.813,51.62,51.698,329144.315707423,6366.67406297
2022-09-20 16:00:00,Bitfinex,LTC/USD,52.505,53.8,52.505,52.825,266956.29312649975,5053.59759823
2022-09-20 15:00:00,Bitfinex,LTC/USD,51.835,52.638,51.746,52.496,31874.44939827712,607.17863072
2022-09-20 14:00:00,Bitfinex,LTC/USD,51.26,51.912,51.119,51.825,4187.98850564925,80.81019789
2022-09-20 13:00:00,Bitfinex,LTC/USD,51.59,51.683,50.909,51.251,43692.37064553939,852.51742689
2022-09-20 12:00:00,Bitfinex,LTC/USD,51.723,51.8,51.43,51.583,39292.614410251714,761.73573484
2022-09-20 11:00:00,Bitfinex,LTC/USD,51.953,52.0,51.68,51.777,70596.51856411374,1363.47255662
2022-09-20 10:00:00,Bitfinex,LTC/USD,51.723,51.891,51.61,51.88,96418.0241509476,1858.48157577
2022-09-20 09:00:00,Bitfinex,LTC/USD,51.938,51.949,51.531,51.723,12155.58589812336,235.01316432
2022-09-20 08:00:00,Bitfinex,LTC/USD,52.007,52.2,51.883,51.883,28642.91813311097,552.06750059
2022-09-20 07:00:00,Bitfinex,LTC/USD,52.15,52.64,51.701,52.007,23587.76728922234,453.54985462
2022-09-20 06:00:00,Bitfinex,LTC/USD,52.008,52.16,51.788,52.096,18333.35330202112,351.91479772
2022-09-20 05:00:00,Bitfinex,LTC/USD,52.008,52.315,52.008,52.079,14697.524281419028,282.21594657
2022-09-20 04:00:00,Bitfinex,LTC/USD,52.022,52.063,51.88,52.019,8300.46548051061,159.56603318999998
2022-09-20 03:00:00,Bitfinex,LTC/USD,52.501,52.501,51.326,52.094,72334.10861246513,1388.53051431
2022-09-20 02:00:00,Bitfinex,LTC/USD,52.479,52.649,52.276,52.459,707.48659386119,13.48646741
2022-09-20 01:00:00,Bitfinex,LTC/USD,52.459,52.723,52.31,52.42,5419.1175913336,103.37881708
2022-09-20 00:00:00,Bitfinex,LTC/USD,52.889,53.253,52.273,52.513,30416.58149367943,579.22003111
2022-09-19 23:00:00,Bitfinex,LTC/USD,52.63,52.97,52.441,52.92,21736.01319498,410.7334315
2022-09-19 22:00:00,Bitfinex,LTC/USD,52.453,52.832,52.305,52.67,6092.6137094119,115.67521757
2022-09-19 21:00:00,Bitfinex,LTC/USD,52.29,52.7,52.25,52.48,12217.224185536,232.79771695
2022-09-19 20:00:00,Bitfinex,LTC/USD,52.561,52.786,52.239,52.239,7679.245925046299,147.0021617
2022-09-19 19:00:00,Bitfinex,LTC/USD,51.865,52.67,51.865,52.609,43454.97518471627,825.99888203
2022-09-19 18:00:00,Bitfinex,LTC/USD,51.734,51.9,51.304,51.868,22609.92474680532,435.91279299
2022-09-19 17:00:00,Bitfinex,LTC/USD,52.131,52.279,51.559,51.656,25712.29516823176,497.76008921
2022-09-19 16:00:00,Bitfinex,LTC/USD,51.96,52.28,51.846,52.199,92295.95183006072,1768.15555528
2022-09-19 15:00:00,Bitfinex,LTC/USD,52.407,52.534,51.834,51.99,20734.3455315891,398.81410909
2022-09-19 14:00:00,Bitfinex,LTC/USD,52.186,52.844,51.812,52.4,53986.81500222,1030.28272905
2022-09-19 13:00:00,Bitfinex,LTC/USD,51.441,52.283,51.018,52.239,55200.454220317886,1056.69048451
2022-09-19 12:00:00,Bitfinex,LTC/USD,51.194,51.523,51.11,51.523,14489.566598391231,281.22521201
2022-09-19 11:00:00,Bitfinex,LTC/USD,51.651,51.688,50.911,51.26,49327.4440211696,962.29894696
2022-09-19 10:00:00,Bitfinex,LTC/USD,50.88,51.685,50.764,51.655,35092.9738981434,679.37225628
2022-09-19 09:00:00,Bitfinex,LTC/USD,50.412,50.928,50.372,50.908,39349.658026827725,772.95627459
2022-09-19 08:00:00,Bitfinex,LTC/USD,50.776,50.883,50.38,50.38,65389.4125316476,1297.92402802
2022-09-19 07:00:00,Bitfinex,LTC/USD,50.661,50.94,50.215,50.809,70061.62831468713,1378.92161457
2022-09-19 06:00:00,Bitfinex,LTC/USD,50.731,51.281,50.263,50.642,46331.85808812258,914.88997449
2022-09-19 05:00:00,Bitfinex,LTC/USD,51.401,51.612,50.42,50.671,115275.9045189104,2274.98775471
2022-09-19 04:00:00,Bitfinex,LTC/USD,51.161,51.5,51.061,51.361,70149.75870480572,1365.81761852
2022-09-19 03:00:00,Bitfinex,LTC/USD,52.22,52.3,50.0,51.215,621260.0344949239,12130.43121146
2022-09-19 02:00:00,Bitfinex,LTC/USD,53.23,53.26,51.6,52.281,366167.347431687,7003.832127
2022-09-19 01:00:00,Bitfinex,LTC/USD,53.6,53.688,53.09,53.28,9763.5477365424,183.24976983
2022-09-19 00:00:00,Bitfinex,LTC/USD,52.666,53.732,52.59,53.657,17918.69299480434,333.94884162
2022-09-18 23:00:00,Bitfinex,LTC/USD,53.307,53.558,52.347,52.667,29635.01019254188,562.68650564
2022-09-18 22:00:00,Bitfinex,LTC/USD,53.681,53.789,52.93,53.328,55515.75882943729,1041.02458051
2022-09-18 21:00:00,Bitfinex,LTC/USD,56.224,56.224,52.072,53.71,1016232.8282251898,18920.73781838
2022-09-18 20:00:00,Bitfinex,LTC/USD,56.497,56.555,55.96,56.292,14165.95736581788,251.65134239
2022-09-18 19:00:00,Bitfinex,LTC/USD,55.92,56.59,55.78,56.496,16981.045814583842,300.57076279
2022-09-18 18:00:00,Bitfinex,LTC/USD,55.87,56.22,55.58,55.966,15182.10587427708,271.27373538
2022-09-18 17:00:00,Bitfinex,LTC/USD,56.08,56.184,55.548,55.836,15732.5112240516,281.7628631
2022-09-18 16:00:00,Bitfinex,LTC/USD,56.508,56.599,55.64,56.052,27756.023818401,495.18346925
2022-09-18 15:00:00,Bitfinex,LTC/USD,56.279,56.619,56.268,56.438,9846.13538886504,174.45932508
2022-09-18 14:00:00,Bitfinex,LTC/USD,56.91,56.922,56.11,56.322,12865.60398585546,228.42945893
2022-09-18 13:00:00,Bitfinex,LTC/USD,56.988,57.036,56.809,57.0,16631.210884350003,291.77562955
2022-09-18 12:00:00,Bitfinex,LTC/USD,56.446,57.0,56.198,57.0,24080.67745863,422.46802559
