iter	RMSE
0	0.1889769015
1	0.1865589557
2	0.1842418303
3	0.1820483363
4	0.1794395153
5	0.1769950667
6	0.1749664837
7	0.1729089118
8	0.17139833
9	0.1693896326
10	0.167601578
11	0.1658944388
12	0.1645856549
13	0.1626611992
14	0.1611019416
15	0.1596857565
16	0.1581991175
17	0.1569967561
18	0.1555357013
19	0.1542354642
20	0.1526692029
21	0.1513129604
22	0.1497037445
23	0.1486804618
24	0.1473615405
25	0.1462547564
26	0.1453493503
27	0.1438200701
28	0.1425838747
29	0.1411707411
30	0.1398431581
31	0.1387387368
32	0.1379204828
33	0.1368870936
34	0.1358397166
35	0.1344165115
36	0.1333157156
37	0.1323961157
38	0.1312087383
39	0.130111185
40	0.1293790553
41	0.1283385519
42	0.1276314279
43	0.1267715345
44	0.1260818243
45	0.1254018368
46	0.1244174289
47	0.1236914514
48	0.1231250589
49	0.1222999502
50	0.1215701582
51	0.12080337
52	0.1199841026
53	0.1188102987
54	0.1181559386
55	0.1173075412
56	0.1167238831
57	0.1161788563
58	0.1152065396
59	0.1142263635
60	0.1132866743
61	0.1125793118
62	0.1115794736
63	0.1108754586
64	0.110201842
65	0.109103351
66	0.108375759
67	0.107719485
68	0.1068523097
69	0.1062062898
70	0.105498186
71	0.1049623764
72	0.1044031007
73	0.1035241539
74	0.1027819419
75	0.1020673243
76	0.1015290311
77	0.1010950736
78	0.1004977563
79	0.09979748516
80	0.09939103993
81	0.09887900326
82	0.09850381415
83	0.09792547626
84	0.09736336443
85	0.09665768084
86	0.09622095098
87	0.09581791883
88	0.09535416955
89	0.09459319144
90	0.09395524004
91	0.09333826742
92	0.09299198779
93	0.09246629387
94	0.0921999309
95	0.09169095915
96	0.09117902955
97	0.09060274214
98	0.09021714697
99	0.08997086122
100	0.08952318664
101	0.08904063056
102	0.08841906268
103	0.08802802483
104	0.08758257825
105	0.0872279159
106	0.08683362531
107	0.08649923942
108	0.08609640798
109	0.08543689029
110	0.08516438787
111	0.08470597884
112	0.08436983088
113	0.08411335588
114	0.08372935672
