iter	Passed	Remaining
346	6506	12245
347	6528	12232
348	6556	12230
349	6576	12213
350	6597	12198
351	6617	12181
352	6636	12163
353	6656	12146
354	6673	12125
355	6694	12110
356	6714	12092
357	6730	12070
358	6749	12050
359	6767	12030
360	6787	12014
361	6805	11993
362	6822	11972
363	6842	11956
364	6862	11939
365	6884	11925
366	6905	11910
367	6929	11900
368	6951	11887
369	6973	11873
370	6991	11853
371	7011	11836
372	7030	11818
373	7049	11800
374	7072	11787
375	7090	11767
376	7111	11751
377	7131	11734
378	7152	11719
379	7175	11706
380	7197	11693
381	7218	11678
382	7239	11662
383	7257	11642
384	7277	11625
385	7298	11609
386	7316	11589
387	7336	11571
388	7360	11560
389	7380	11543
390	7399	11524
391	7419	11508
392	7438	11489
393	7456	11469
394	7478	11453
395	7498	11436
396	7516	11417
397	7537	11400
398	7555	11380
399	7574	11362
400	7594	11344
401	7612	11323
402	7632	11306
403	7653	11290
404	7675	11275
405	7695	11259
406	7717	11244
407	7740	11230
408	7763	11217
409	7783	11200
410	7805	11186
411	7823	11165
412	7842	11145
413	7860	11125
414	7880	11109
415	7899	11089
416	7917	11069
417	7935	11049
418	7954	11029
419	7972	11009
420	7990	10989
421	8006	10966
422	8025	10947
423	8041	10924
424	8059	10904
425	8077	10883
426	8094	10861
427	8112	10842
428	8129	10820
429	8148	10801
430	8168	10784
431	8186	10763
432	8204	10743
433	8221	10721
434	8240	10703
435	8259	10684
436	8277	10664
437	8296	10645
438	8313	10623
439	8331	10604
440	8348	10581
441	8364	10560
442	8383	10541
443	8401	10520
444	8419	10500
445	8439	10483
446	8456	10461
447	8476	10443
448	8492	10421
449	8508	10399
450	8528	10381
451	8545	10361
452	8561	10338
453	8580	10319
454	8597	10298
455	8616	10279
456	8635	10260
457	8654	10242
458	8675	10225
459	8692	10204
460	8712	10186
461	8731	10167
462	8748	10146
463	8766	10127
464	8785	10107
465	8802	10086
466	8819	10065
467	8837	10045
468	8855	10026
469	8873	10005
470	8889	9984
471	8907	9964
472	8926	9945
473	8944	9925
474	8962	9906
475	8980	9885
476	8998	9865
477	9017	9847
478	9034	9827
479	9053	9808
480	9070	9786
481	9088	9767
482	9104	9745
483	9121	9724
484	9139	9704
485	9157	9684
486	9176	9665
487	9195	9647
488	9212	9626
489	9230	9606
490	9247	9586
491	9264	9565
492	9283	9546
493	9301	9527
494	9319	9508
495	9337	9487
496	9354	9467
497	9372	9448
498	9391	9429
499	9410	9410
500	9427	9389
501	9443	9368
502	9461	9348
503	9478	9328
504	9496	9308
505	9515	9289
506	9532	9269
507	9550	9249
508	9568	9229
509	9584	9208
510	9603	9189
511	9622	9171
512	9642	9153
513	9660	9134
514	9678	9115
515	9697	9095
516	9715	9076
517	9735	9058
518	9754	9040
519	9772	9020
520	9792	9002
521	9810	8983
522	9828	8964
523	9847	8945
524	9867	8928
525	9887	8909
526	9906	8891
527	9925	8872
528	9942	8852
529	9961	8834
530	9981	8816
531	10000	8797
532	10021	8780
533	10037	8759
534	10055	8740
535	10074	8720
536	10091	8700
537	10111	8682
538	10129	8664
539	10149	8645
540	10168	8627
541	10186	8607
542	10206	8589
543	10223	8569
544	10241	8550
545	10259	8530
546	10277	8511
547	10296	8492
548	10315	8473
549	10331	8453
550	10350	8434
551	10368	8414
552	10387	8396
553	10405	8376
554	10427	8360
555	10448	8343
556	10464	8322
557	10483	8304
558	10500	8284
559	10519	8265
560	10537	8245
561	10553	8224
562	10571	8205
563	10589	8186
564	10606	8165
565	10625	8147
566	10643	8128
567	10663	8110
568	10681	8090
569	10714	8083
570	10732	8063
571	10750	8044
572	10768	8025
573	10786	8005
574	10807	7987
575	10825	7968
576	10846	7951
577	10865	7932
578	10882	7913
579	10902	7894
580	10919	7874
581	10936	7854
582	10954	7835
583	10974	7817
584	10993	7798
585	11014	7781
586	11033	7762
587	11052	7744
588	11071	7725
589	11090	7707
590	11107	7686
591	11123	7666
592	11143	7647
593	11160	7628
594	11180	7610
595	11198	7591
596	11216	7571
597	11238	7555
598	11260	7538
599	11285	7523
600	11305	7505
601	11329	7490
602	11349	7472
603	11370	7454
604	11389	7435
605	11406	7415
606	11426	7397
607	11443	7378
608	11465	7361
609	11482	7341
610	11499	7321
611	11517	7302
612	11534	7281
613	11551	7261
614	11569	7242
615	11588	7224
616	11608	7205
617	11626	7186
618	11643	7166
619	11661	7147
620	11678	7127
621	11696	7108
622	11715	7089
623	11732	7069
624	11750	7050
625	11767	7030
626	11783	7009
627	11802	6991
628	11817	6970
629	11833	6950
630	11853	6931
631	11869	6911
632	11886	6891
633	11905	6873
634	11922	6852
635	11938	6832
636	11957	6813
637	11973	6794
638	11990	6774
639	12008	6754
640	12025	6735
641	12048	6718
642	12068	6700
643	12086	6681
644	12106	6663
645	12127	6645
646	12146	6627
647	12164	6607
648	12184	6589
649	12202	6570
650	12220	6551
651	12241	6533
652	12259	6514
653	12279	6496
654	12298	6477
655	12318	6459
656	12340	6442
657	12359	6424
658	12378	6405
659	12397	6386
660	12417	6368
661	12437	6350
662	12457	6331
663	12476	6313
664	12494	6294
665	12513	6275
666	12531	6256
667	12550	6237
668	12568	6218
669	12586	6199
670	12607	6181
671	12628	6163
672	12647	6145
673	12666	6126
674	12688	6109
675	12707	6090
676	12726	6071
677	12746	6053
678	12764	6034
679	12785	6016
680	12806	5999
681	12825	5980
682	12842	5960
683	12860	5941
684	12878	5922
685	12895	5902
686	12914	5883
687	12932	5864
688	12949	5845
689	12968	5826
690	12985	5806
691	13004	5788
692	13021	5768
693	13038	5748
694	13055	5729
695	13071	5709
696	13087	5689
697	13107	5671
698	13124	5651
699	13141	5632
700	13164	5614
701	13181	5595
702	13199	5576
703	13217	5557
704	13233	5537
705	13253	5519
706	13271	5500
707	13290	5481
708	13308	5462
709	13325	5442
710	13343	5423
711	13359	5403
712	13376	5384
713	13398	5366
714	13416	5347
715	13435	5329
716	13454	5310
717	13471	5291
718	13489	5272
719	13506	5252
720	13522	5232
721	13541	5214
722	13558	5194
723	13575	5175
724	13596	5157
725	13614	5138
726	13634	5119
727	13654	5101
728	13672	5082
729	13690	5063
730	13707	5044
731	13727	5025
732	13744	5006
733	13761	4987
734	13779	4967
735	13797	4949
736	13813	4929
737	13831	4910
738	13849	4891
739	13868	4872
740	13886	4853
741	13903	4834
742	13921	4815
743	13938	4796
744	13957	4777
745	13973	4757
746	13990	4738
747	14008	4719
748	14025	4700
749	14042	4680
750	14061	4662
751	14081	4643
752	14098	4624
753	14116	4605
754	14133	4586
755	14152	4567
756	14169	4548
757	14186	4529
758	14206	4510
759	14224	4491
760	14243	4473
761	14259	4453
762	14277	4434
763	14296	4416
764	14313	4396
765	14332	4378
766	14349	4359
767	14368	4340
768	14386	4321
769	14404	4302
770	14423	4284
771	14441	4265
772	14457	4245
773	14477	4227
774	14495	4208
775	14514	4189
776	14530	4170
777	14547	4151
778	14565	4132
779	14582	4113
780	14600	4094
781	14619	4075
782	14635	4056
783	14654	4037
784	14673	4018
785	14695	4000
786	14714	3982
787	14731	3963
788	14750	3944
789	14767	3925
790	14784	3906
791	14804	3888
792	14820	3868
793	14839	3850
794	14857	3831
795	14874	3811
796	14893	3793
797	14911	3774
798	14929	3755
799	14946	3736
800	14963	3717
801	14983	3699
802	14999	3679
803	15017	3660
804	15035	3642
805	15052	3622
806	15069	3603
807	15087	3585
808	15104	3565
809	15121	3547
810	15139	3528
811	15156	3509
812	15174	3490
813	15193	3471
814	15212	3453
815	15231	3434
816	15249	3415
817	15268	3397
818	15286	3378
819	15303	3359
820	15322	3340
821	15339	3321
822	15357	3302
823	15376	3284
824	15393	3265
825	15412	3246
826	15428	3227
827	15447	3208
828	15463	3189
829	15481	3170
830	15501	3152
831	15517	3133
832	15536	3114
833	15554	3095
834	15571	3077
835	15589	3058
836	15607	3039
837	15627	3021
838	15644	3002
839	15664	2983
840	15690	2966
841	15708	2947
842	15727	2929
843	15744	2910
844	15763	2891
845	15779	2872
846	15797	2853
847	15815	2834
848	15832	2815
849	15850	2797
850	15869	2778
851	15885	2759
852	15904	2740
853	15921	2721
854	15939	2703
855	15959	2684
856	15976	2665
857	15995	2647
858	16014	2628
859	16032	2609
860	16051	2591
861	16069	2572
862	16086	2553
863	16105	2535
864	16123	2516
865	16143	2498
866	16163	2479
867	16185	2461
868	16210	2443
869	16238	2426
870	16261	2408
871	16285	2390
872	16307	2372
873	16329	2354
874	16346	2335
875	16364	2316
876	16384	2298
877	16404	2279
878	16424	2260
879	16444	2242
880	16463	2223
881	16484	2205
882	16504	2186
883	16527	2168
884	16550	2150
885	16572	2132
886	16592	2113
887	16611	2095
888	16631	2076
889	16650	2057
890	16670	2039
891	16691	2020
892	16712	2002
893	16730	1983
894	16751	1965
895	16771	1946
896	16790	1928
897	16810	1909
898	16832	1891
899	16852	1872
900	16872	1853
901	16893	1835
902	16912	1816
903	16932	1798
904	16950	1779
905	16970	1760
906	16992	1742
907	17023	1724
908	17049	1706
909	17073	1688
910	17096	1670
911	17117	1651
912	17140	1633
913	17159	1614
914	17178	1595
915	17196	1576
916	17215	1558
917	17234	1539
918	17253	1520
919	17273	1502
920	17294	1483
921	17312	1464
922	17331	1445
923	17349	1427
924	17368	1408
925	17387	1389
926	17404	1370
927	17423	1351
928	17441	1332
929	17458	1314
930	17476	1295
931	17493	1276
932	17512	1257
933	17529	1238
934	17549	1220
935	17570	1201
936	17589	1182
937	17607	1163
938	17626	1145
939	17649	1126
940	17670	1107
941	17688	1089
942	17708	1070
943	17726	1051
944	17747	1032
945	17765	1014
946	17782	995
947	17801	976
948	17818	957
949	17838	938
950	17856	920
951	17874	901
952	17893	882
953	17910	863
954	17930	844
955	17947	826
956	17964	807
957	17982	788
958	17998	769
959	18014	750
960	18033	731
961	18049	712
962	18066	694
963	18085	675
964	18102	656
965	18120	637
966	18139	619
967	18156	600
968	18175	581
969	18194	562
970	18210	543
971	18230	525
972	18246	506
973	18265	487
974	18282	468
975	18299	449
976	18318	431
977	18334	412
978	18352	393
979	18372	374
980	18390	356
981	18408	337
982	18425	318
983	18442	299
984	18461	281
985	18478	262
986	18498	243
987	18517	224
988	18534	206
989	18553	187
990	18570	168
991	18589	149
992	18606	131
993	18624	112
994	18644	93
995	18660	74
996	18677	56
997	18696	37
998	18713	18
999	18732	0
