iter	Passed	Remaining
211	3792	14098
212	3810	14078
213	3827	14058
214	3845	14041
215	3862	14021
216	3882	14010
217	3900	13991
218	3918	13973
219	3935	13952
220	3952	13931
221	3971	13918
222	3988	13897
223	4005	13877
224	4024	13862
225	4041	13840
226	4058	13818
227	4076	13803
228	4093	13781
229	4109	13758
230	4127	13740
231	4144	13719
232	4161	13698
233	4179	13680
234	4195	13658
235	4212	13637
236	4231	13622
237	4248	13602
238	4265	13580
239	4283	13563
240	4300	13544
241	4318	13527
242	4336	13510
243	4364	13523
244	4385	13514
245	4404	13498
246	4423	13485
247	4444	13478
248	4464	13464
249	4482	13446
250	4501	13431
251	4517	13409
252	4534	13388
253	4552	13371
254	4569	13350
255	4587	13331
256	4605	13315
257	4622	13295
258	4640	13276
259	4657	13255
260	4673	13232
261	4691	13215
262	4708	13193
263	4725	13172
264	4743	13156
265	4760	13136
266	4777	13115
267	4795	13098
268	4812	13076
269	4829	13058
270	4847	13040
271	4864	13020
272	4883	13004
273	4901	12986
274	4919	12969
275	4936	12948
276	4953	12930
277	4971	12912
278	4989	12893
279	5006	12874
280	5024	12856
281	5042	12837
282	5060	12819
283	5077	12800
284	5097	12787
285	5113	12765
286	5131	12748
287	5150	12733
288	5168	12714
289	5185	12696
290	5203	12677
291	5220	12656
292	5238	12639
293	5255	12620
294	5272	12601
295	5292	12586
296	5309	12566
297	5328	12551
298	5344	12530
299	5361	12509
300	5379	12492
301	5395	12470
302	5414	12454
303	5431	12435
304	5447	12413
305	5465	12396
306	5482	12375
307	5499	12355
308	5518	12340
309	5535	12321
310	5552	12301
311	5571	12286
312	5588	12266
313	5607	12251
314	5625	12232
315	5642	12214
316	5660	12196
317	5677	12176
318	5695	12159
319	5713	12141
320	5731	12123
321	5749	12106
322	5766	12086
323	5784	12069
324	5802	12051
325	5819	12030
326	5838	12015
327	5854	11993
328	5872	11977
329	5889	11957
330	5906	11938
331	5925	11923
332	5942	11902
333	5958	11881
334	5975	11861
335	5991	11841
336	6012	11828
337	6028	11807
338	6045	11788
339	6063	11770
340	6080	11750
341	6099	11734
342	6115	11714
343	6132	11694
344	6151	11678
345	6168	11659
346	6186	11641
347	6204	11624
348	6221	11604
349	6238	11585
350	6255	11566
351	6271	11545
352	6289	11527
353	6305	11506
354	6322	11487
355	6341	11471
356	6358	11451
357	6375	11432
358	6393	11415
359	6409	11395
360	6426	11375
361	6444	11357
362	6462	11339
363	6479	11321
364	6497	11303
365	6514	11284
366	6532	11266
367	6548	11246
368	6565	11227
369	6584	11210
370	6601	11192
371	6617	11171
372	6635	11153
373	6652	11135
374	6669	11115
375	6687	11098
376	6704	11080
377	6721	11061
378	6739	11042
379	6756	11022
380	6774	11005
381	6791	10986
382	6808	10968
383	6826	10950
384	6843	10931
385	6860	10912
386	6876	10892
387	6893	10873
388	6911	10855
389	6928	10836
390	6944	10816
391	6963	10799
392	6979	10779
393	6995	10759
394	7013	10741
395	7029	10721
396	7046	10703
397	7065	10687
398	7082	10667
399	7098	10647
400	7117	10632
401	7135	10614
402	7152	10595
403	7171	10580
404	7190	10563
405	7207	10544
406	7225	10527
407	7241	10506
408	7259	10489
409	7278	10474
410	7295	10455
411	7314	10438
412	7331	10420
413	7350	10403
414	7366	10384
415	7383	10364
416	7401	10347
417	7417	10327
418	7435	10309
419	7453	10293
420	7471	10274
421	7489	10257
422	7505	10237
423	7522	10219
424	7540	10202
425	7557	10182
426	7574	10163
427	7592	10146
428	7609	10128
429	7626	10109
430	7644	10092
431	7661	10073
432	7679	10056
433	7696	10037
434	7716	10022
435	7735	10006
436	7751	9986
437	7769	9968
438	7786	9950
439	7802	9930
440	7820	9913
441	7837	9894
442	7855	9877
443	7873	9859
444	7891	9841
445	7909	9824
446	7926	9805
447	7943	9787
448	7961	9769
449	7978	9751
450	7996	9734
451	8012	9714
452	8030	9697
453	8047	9677
454	8064	9660
455	8083	9642
456	8099	9624
457	8116	9605
458	8135	9589
459	8152	9569
460	8168	9550
461	8186	9533
462	8204	9515
463	8220	9496
464	8238	9478
465	8254	9459
466	8273	9442
467	8290	9424
468	8308	9406
469	8327	9390
470	8343	9370
471	8360	9352
472	8378	9334
473	8394	9315
474	8412	9298
475	8429	9279
476	8447	9262
477	8464	9243
478	8481	9224
479	8498	9207
480	8516	9189
481	8532	9170
482	8552	9154
483	8568	9135
484	8586	9117
485	8604	9100
486	8621	9081
487	8639	9063
488	8656	9046
489	8674	9028
490	8691	9010
491	8709	8992
492	8726	8974
493	8745	8957
494	8765	8942
495	8785	8927
496	8804	8910
497	8821	8892
498	8842	8877
499	8861	8861
500	8881	8845
501	8899	8828
502	8916	8809
503	8934	8792
504	8952	8775
505	8970	8758
506	8988	8739
507	9004	8720
508	9023	8704
509	9039	8685
510	9055	8665
511	9073	8648
512	9090	8629
513	9107	8611
514	9126	8594
515	9143	8576
516	9160	8558
517	9178	8541
518	9195	8522
519	9212	8504
520	9229	8485
521	9246	8466
522	9265	8450
523	9282	8432
524	9300	8414
525	9321	8400
526	9346	8388
527	9365	8371
528	9381	8353
529	9399	8335
530	9417	8317
531	9433	8298
532	9452	8282
533	9469	8263
534	9486	8245
535	9505	8228
536	9522	8210
537	9541	8193
538	9558	8174
539	9576	8157
540	9594	8139
541	9610	8120
542	9628	8103
543	9645	8084
544	9662	8066
545	9681	8049
546	9698	8031
547	9715	8013
548	9733	7996
549	9751	7978
550	9769	7960
551	9787	7943
552	9803	7924
553	9821	7906
554	9838	7888
555	9855	7870
556	9873	7852
557	9891	7835
558	9909	7817
559	9927	7800
560	9945	7782
561	9963	7764
562	9980	7746
563	9998	7729
564	10018	7713
565	10035	7694
566	10053	7677
567	10071	7660
568	10088	7641
569	10107	7624
570	10123	7606
571	10146	7591
572	10163	7574
573	10180	7555
574	10199	7538
575	10216	7520
576	10236	7504
577	10252	7485
578	10270	7467
579	10288	7450
580	10305	7431
581	10321	7413
582	10339	7395
583	10356	7377
584	10373	7358
585	10392	7342
586	10409	7323
587	10427	7306
588	10446	7289
589	10464	7271
590	10482	7254
591	10500	7236
592	10516	7218
593	10534	7200
594	10552	7182
595	10569	7164
596	10585	7145
597	10602	7127
598	10620	7109
599	10637	7091
600	10654	7073
601	10673	7056
602	10691	7038
603	10707	7020
604	10725	7002
605	10742	6984
606	10760	6966
607	10776	6948
608	10793	6929
609	10812	6912
610	10828	6894
611	10845	6876
612	10864	6858
613	10880	6840
614	10897	6822
615	10916	6804
616	10934	6787
617	10951	6769
618	10969	6751
619	10985	6733
620	11004	6716
621	11022	6698
622	11039	6680
623	11058	6663
624	11074	6644
625	11093	6627
626	11109	6609
627	11126	6590
628	11143	6573
629	11160	6554
630	11178	6536
631	11197	6520
632	11214	6501
633	11230	6483
634	11249	6466
635	11266	6447
636	11283	6429
637	11301	6412
638	11318	6394
639	11337	6377
640	11353	6358
641	11369	6340
642	11387	6322
643	11404	6304
644	11420	6285
645	11438	6268
646	11455	6250
647	11472	6231
648	11490	6214
649	11507	6196
650	11523	6177
651	11543	6161
652	11559	6142
653	11577	6124
654	11595	6107
655	11612	6089
656	11630	6071
657	11648	6054
658	11665	6036
659	11684	6019
660	11702	6001
661	11718	5983
662	11737	5966
663	11753	5947
664	11773	5930
665	11789	5912
666	11805	5894
667	11823	5876
668	11840	5858
669	11858	5840
670	11875	5822
671	11892	5804
672	11911	5787
673	11928	5769
674	11945	5751
675	11964	5734
676	11983	5717
677	12002	5700
678	12019	5682
679	12036	5664
680	12054	5646
681	12071	5628
682	12088	5610
683	12106	5593
684	12124	5575
685	12141	5557
686	12159	5540
687	12177	5522
688	12195	5504
689	12212	5486
690	12229	5468
691	12247	5451
692	12265	5433
693	12284	5416
694	12302	5398
695	12319	5381
696	12338	5363
697	12357	5346
698	12378	5330
699	12396	5312
700	12415	5295
701	12433	5277
702	12450	5260
703	12468	5242
704	12486	5224
705	12504	5207
706	12520	5188
707	12537	5170
708	12554	5153
709	12571	5134
710	12588	5116
711	12607	5099
712	12624	5081
713	12641	5063
714	12658	5045
715	12675	5027
716	12692	5009
717	12711	4992
718	12728	4974
719	12745	4956
720	12763	4938
721	12781	4921
722	12800	4904
723	12817	4886
724	12836	4868
725	12853	4850
726	12870	4832
727	12888	4815
728	12905	4797
729	12922	4779
730	12940	4762
731	12957	4744
732	12975	4726
733	12993	4708
734	13009	4690
735	13028	4673
736	13045	4655
737	13063	4637
738	13082	4620
739	13099	4602
740	13118	4585
741	13135	4567
742	13151	4549
743	13169	4531
744	13186	4513
745	13204	4495
746	13222	4478
747	13240	4460
748	13259	4443
749	13275	4425
750	13292	4407
751	13310	4389
752	13328	4371
753	13344	4353
754	13361	4335
755	13378	4318
756	13397	4300
757	13414	4282
758	13430	4264
759	13449	4247
760	13466	4229
761	13483	4211
762	13502	4194
763	13518	4176
764	13536	4158
765	13553	4140
766	13571	4122
767	13590	4105
768	13607	4087
769	13625	4069
770	13643	4052
771	13660	4034
772	13679	4017
773	13696	3999
774	13714	3981
775	13735	3964
776	13753	3947
777	13771	3929
778	13788	3911
779	13809	3894
780	13828	3877
781	13846	3859
782	13864	3842
783	13880	3824
784	13899	3806
785	13916	3789
786	13934	3771
787	13951	3753
788	13970	3735
789	13987	3718
790	14004	3700
791	14023	3682
792	14041	3665
793	14059	3647
794	14079	3630
795	14097	3612
796	14116	3595
797	14135	3578
798	14154	3560
799	14172	3543
800	14191	3525
801	14207	3507
802	14225	3489
803	14242	3472
804	14260	3454
805	14277	3436
806	14293	3418
807	14327	3404
808	14349	3387
809	14368	3370
810	14385	3352
811	14405	3335
812	14423	3317
813	14443	3300
814	14459	3282
815	14476	3264
816	14494	3246
817	14511	3228
818	14530	3211
819	14548	3193
820	14564	3175
821	14582	3157
822	14600	3140
823	14617	3122
824	14636	3104
825	14654	3086
826	14672	3069
827	14689	3051
828	14706	3033
829	14724	3015
830	14742	2998
831	14760	2980
832	14777	2962
833	14794	2944
834	14814	2927
835	14831	2909
836	14849	2891
837	14867	2874
838	14884	2856
839	14902	2838
840	14920	2820
841	14941	2803
842	14957	2785
843	14974	2767
844	14992	2750
845	15010	2732
846	15026	2714
847	15045	2696
848	15061	2678
849	15080	2661
850	15098	2643
851	15115	2625
852	15133	2607
853	15150	2590
854	15168	2572
855	15185	2554
856	15204	2537
857	15223	2519
858	15240	2501
859	15259	2484
860	15276	2466
861	15292	2448
862	15310	2430
863	15328	2412
864	15345	2395
865	15363	2377
866	15381	2359
867	15399	2341
868	15416	2324
869	15435	2306
870	15452	2288
871	15468	2270
872	15488	2253
873	15505	2235
874	15523	2217
875	15541	2199
876	15558	2182
877	15577	2164
878	15594	2146
879	15611	2128
880	15630	2111
881	15647	2093
882	15663	2075
883	15683	2058
884	15700	2040
885	15717	2022
886	15736	2004
887	15753	1986
888	15770	1969
889	15787	1951
890	15804	1933
891	15822	1915
892	15839	1897
893	15856	1880
894	15874	1862
895	15893	1844
896	15911	1827
897	15928	1809
898	15945	1791
899	15963	1773
900	15980	1755
901	15999	1738
902	16016	1720
903	16033	1702
904	16052	1685
905	16068	1667
906	16087	1649
907	16103	1631
908	16120	1613
909	16139	1596
910	16156	1578
911	16173	1560
912	16191	1542
913	16208	1525
914	16225	1507
915	16244	1489
916	16260	1471
917	16279	1454
918	16295	1436
919	16312	1418
920	16331	1400
921	16347	1383
922	16366	1365
923	16384	1347
924	16402	1329
925	16420	1312
926	16439	1294
927	16456	1276
928	16474	1259
929	16491	1241
930	16511	1223
931	16528	1205
932	16548	1188
933	16566	1170
934	16583	1152
935	16601	1135
936	16618	1117
937	16636	1099
938	16653	1081
939	16672	1064
940	16693	1046
941	16710	1028
942	16729	1011
943	16748	993
944	16766	975
945	16784	958
946	16801	940
947	16818	922
948	16835	904
949	16852	886
950	16870	869
951	16888	851
952	16905	833
953	16923	816
954	16940	798
955	16960	780
956	16977	762
957	16994	745
958	17011	727
959	17028	709
960	17047	691
961	17064	674
962	17083	656
963	17100	638
964	17118	620
965	17135	603
966	17153	585
967	17171	567
968	17189	549
969	17206	532
970	17224	514
971	17242	496
972	17260	478
973	17276	461
974	17293	443
975	17311	425
976	17328	407
977	17346	390
978	17364	372
979	17382	354
980	17401	337
981	17418	319
982	17435	301
983	17454	283
984	17471	266
985	17487	248
986	17505	230
987	17522	212
988	17539	195
989	17557	177
990	17574	159
991	17593	141
992	17611	124
993	17627	106
994	17646	88
995	17663	70
996	17681	53
997	17698	35
998	17715	17
999	17734	0
