Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_ADA
2022-11-19 11:00:00,Bitfinex,ADA/USD,0.3246,0.32509,0.32416,0.32509,32473.352083336184,99890.34446872
2022-11-19 10:00:00,Bitfinex,ADA/USD,0.32411,0.3248,0.3241,0.32455,8274.49613950115,25495.28929133
2022-11-19 09:00:00,Bitfinex,ADA/USD,0.32461,0.32461,0.32361,0.3241,28713.34851602916,88594.10217843
2022-11-19 08:00:00,Bitfinex,ADA/USD,0.32347,0.32494,0.3228,0.32461,74429.97684536713,229290.46192467
2022-11-19 07:00:00,Bitfinex,ADA/USD,0.32472,0.32527,0.3231,0.32313,38443.24474413766,118971.45032692
2022-11-19 06:00:00,Bitfinex,ADA/USD,0.32378,0.32445,0.32268,0.32442,65022.104634067175,200425.69704108
2022-11-19 05:00:00,Bitfinex,ADA/USD,0.32499,0.3255,0.3213,0.32365,82897.43494172533,256132.96753198
2022-11-19 04:00:00,Bitfinex,ADA/USD,0.32539,0.3255,0.32416,0.32467,14186.633811785892,43695.5487473
2022-11-19 03:00:00,Bitfinex,ADA/USD,0.3241,0.32585,0.32363,0.3257,27375.17585640564,84050.27895734
2022-11-19 02:00:00,Bitfinex,ADA/USD,0.32494,0.32496,0.32219,0.32429,42848.85518467747,132131.28738067
2022-11-19 01:00:00,Bitfinex,ADA/USD,0.32365,0.3249,0.32327,0.3249,74228.80080998402,228466.60760229
2022-11-19 00:00:00,Bitfinex,ADA/USD,0.32558,0.32655,0.32333,0.32353,52699.01122186218,162887.55670838
2022-11-18 23:00:00,Bitfinex,ADA/USD,0.32483,0.32663,0.32382,0.3259,34895.285500764294,107073.59773171
2022-11-18 22:00:00,Bitfinex,ADA/USD,0.32547,0.32548,0.32454,0.32454,89.3207686872798,275.22268037
2022-11-18 21:00:00,Bitfinex,ADA/USD,0.32415,0.32526,0.32415,0.32522,9896.904484255178,30431.41407126
2022-11-18 20:00:00,Bitfinex,ADA/USD,0.32355,0.32487,0.3235,0.32386,39285.59861035772,121304.26298511
2022-11-18 19:00:00,Bitfinex,ADA/USD,0.32137,0.32374,0.32137,0.32374,106914.75395622972,330248.82299447
2022-11-18 18:00:00,Bitfinex,ADA/USD,0.32128,0.32207,0.32049,0.3213,65385.62268446558,203503.33857599
2022-11-18 17:00:00,Bitfinex,ADA/USD,0.32562,0.32605,0.32075,0.32108,245517.120741542,764660.27389293
2022-11-18 16:00:00,Bitfinex,ADA/USD,0.32625,0.32713,0.32438,0.3255,59060.48026161339,181445.40786978
2022-11-18 15:00:00,Bitfinex,ADA/USD,0.32706,0.32706,0.32588,0.32618,51018.19508978431,156411.16895513
2022-11-18 14:00:00,Bitfinex,ADA/USD,0.33025,0.33047,0.32605,0.32707,157013.59702060066,480061.13988015
2022-11-18 13:00:00,Bitfinex,ADA/USD,0.32929,0.33134,0.32929,0.32981,87366.08492188224,264898.22904667
2022-11-18 12:00:00,Bitfinex,ADA/USD,0.33055,0.33132,0.32921,0.32946,135655.39052941868,411750.71489534
2022-11-18 11:00:00,Bitfinex,ADA/USD,0.33103,0.33267,0.32949,0.33062,150328.24397407126,454685.87494426
2022-11-18 10:00:00,Bitfinex,ADA/USD,0.32757,0.33183,0.32757,0.33084,568997.6269597329,1719857.41433845
2022-11-18 09:00:00,Bitfinex,ADA/USD,0.32775,0.32809,0.32724,0.32755,46423.38576779093,141729.15819811
2022-11-18 08:00:00,Bitfinex,ADA/USD,0.32807,0.32807,0.32566,0.32765,111786.61499176345,341176.91131318
2022-11-18 07:00:00,Bitfinex,ADA/USD,0.33028,0.33028,0.32803,0.32803,17328.38457461473,52825.60916567
2022-11-18 06:00:00,Bitfinex,ADA/USD,0.32899,0.32989,0.3278,0.32989,22820.417452059624,69175.83877068
2022-11-18 05:00:00,Bitfinex,ADA/USD,0.32735,0.32923,0.32686,0.32893,49431.20473608952,150278.7971182
2022-11-18 04:00:00,Bitfinex,ADA/USD,0.32829,0.32843,0.3273,0.32748,39135.79765321783,119505.91685971
2022-11-18 03:00:00,Bitfinex,ADA/USD,0.33075,0.33132,0.32832,0.32832,36671.7265507694,111695.07355863
2022-11-18 02:00:00,Bitfinex,ADA/USD,0.32949,0.33194,0.32892,0.33035,39869.446869485386,120688.50270769
2022-11-18 01:00:00,Bitfinex,ADA/USD,0.3287,0.32945,0.32781,0.32945,15190.116819582568,46107.50286715
2022-11-18 00:00:00,Bitfinex,ADA/USD,0.32453,0.3285,0.32439,0.32838,85522.45985749221,260437.4805332
2022-11-17 23:00:00,Bitfinex,ADA/USD,0.32586,0.32606,0.32353,0.32485,31754.18554804941,97750.30182561
2022-11-17 22:00:00,Bitfinex,ADA/USD,0.32504,0.3263,0.32416,0.32607,16286.6952606245,49948.46278598
2022-11-17 21:00:00,Bitfinex,ADA/USD,0.32503,0.32563,0.32445,0.32501,27798.16703753131,85530.18995579
2022-11-17 20:00:00,Bitfinex,ADA/USD,0.32452,0.32591,0.32378,0.32499,13354.067011505873,41090.70128775
2022-11-17 19:00:00,Bitfinex,ADA/USD,0.3256,0.3262,0.32406,0.3241,24487.737313909463,75556.11636504
2022-11-17 18:00:00,Bitfinex,ADA/USD,0.32648,0.32738,0.32522,0.32548,52381.705075278805,160936.78590168
2022-11-17 17:00:00,Bitfinex,ADA/USD,0.32476,0.3269,0.3242,0.3269,66707.0269507719,204059.42780903
2022-11-17 16:00:00,Bitfinex,ADA/USD,0.32149,0.32544,0.32125,0.32504,60851.51923071392,187212.40226038
2022-11-17 15:00:00,Bitfinex,ADA/USD,0.32115,0.32606,0.32016,0.32191,159330.44453988582,494953.38616348
2022-11-17 14:00:00,Bitfinex,ADA/USD,0.32014,0.32253,0.31885,0.32144,82580.36148281347,256907.54567824
2022-11-17 13:00:00,Bitfinex,ADA/USD,0.32448,0.32448,0.3185,0.3201,200518.83806623772,626425.61095357
2022-11-17 12:00:00,Bitfinex,ADA/USD,0.32488,0.32488,0.32277,0.32441,97264.97425397056,299821.13453337003
2022-11-17 11:00:00,Bitfinex,ADA/USD,0.32214,0.32524,0.32203,0.32467,42343.068108729305,130418.78864302
2022-11-17 10:00:00,Bitfinex,ADA/USD,0.32333,0.32389,0.32146,0.32214,96985.80985027166,301067.26842451
2022-11-17 09:00:00,Bitfinex,ADA/USD,0.32665,0.32673,0.32136,0.32299,112576.45571461576,348544.70947898
2022-11-17 08:00:00,Bitfinex,ADA/USD,0.32767,0.3288,0.32614,0.32659,31770.13212337488,97278.33713027
2022-11-17 07:00:00,Bitfinex,ADA/USD,0.32702,0.32792,0.32531,0.32736,42729.236371478975,130526.7484466
2022-11-17 06:00:00,Bitfinex,ADA/USD,0.32916,0.33046,0.32692,0.32696,184597.74064696903,564588.14731762
2022-11-17 05:00:00,Bitfinex,ADA/USD,0.32925,0.33145,0.32908,0.32949,28324.293576349024,85964.04618152
2022-11-17 04:00:00,Bitfinex,ADA/USD,0.32838,0.33023,0.32475,0.32926,31191.63312489459,94732.53090231
2022-11-17 03:00:00,Bitfinex,ADA/USD,0.33043,0.33056,0.32746,0.32829,33958.83084714809,103441.56339562
2022-11-17 02:00:00,Bitfinex,ADA/USD,0.33217,0.33246,0.33038,0.33038,2794.640083879507,8458.86580265
2022-11-17 01:00:00,Bitfinex,ADA/USD,0.33261,0.33411,0.33232,0.33243,60834.90231164197,183000.63866571
2022-11-17 00:00:00,Bitfinex,ADA/USD,0.33191,0.33374,0.33134,0.33231,47914.11980565791,144185.00738966
2022-11-16 23:00:00,Bitfinex,ADA/USD,0.33158,0.33402,0.33098,0.33198,311472.96786585817,938228.10972305
2022-11-16 22:00:00,Bitfinex,ADA/USD,0.32881,0.3314,0.3276,0.3314,65260.51035898119,196923.68847007
2022-11-16 21:00:00,Bitfinex,ADA/USD,0.32926,0.33188,0.32892,0.32898,211959.68893871483,644293.54045448
2022-11-16 20:00:00,Bitfinex,ADA/USD,0.32858,0.32956,0.32694,0.32925,27803.35567388273,84444.51229729
2022-11-16 19:00:00,Bitfinex,ADA/USD,0.3286,0.3291,0.32719,0.32863,51489.72967972679,156679.94303541
2022-11-16 18:00:00,Bitfinex,ADA/USD,0.33049,0.33049,0.3282,0.32863,46583.20796297175,141749.71232989
2022-11-16 17:00:00,Bitfinex,ADA/USD,0.32804,0.33136,0.32804,0.33036,55094.54672466234,166771.2396315
2022-11-16 16:00:00,Bitfinex,ADA/USD,0.32609,0.33035,0.32446,0.32796,78216.76365476348,238494.82758496
2022-11-16 15:00:00,Bitfinex,ADA/USD,0.32723,0.32976,0.32487,0.32646,110863.61376881548,339593.25420822
2022-11-16 14:00:00,Bitfinex,ADA/USD,0.32823,0.32881,0.32357,0.32723,181474.2234437808,554576.97473881
2022-11-16 13:00:00,Bitfinex,ADA/USD,0.33117,0.33202,0.32778,0.32782,97369.8575826882,297022.32195317
2022-11-16 12:00:00,Bitfinex,ADA/USD,0.33301,0.33363,0.33135,0.33161,39810.6176484336,120052.52449695
2022-11-16 11:00:00,Bitfinex,ADA/USD,0.33419,0.33474,0.3317,0.33282,37760.87297437772,113457.34323171
2022-11-16 10:00:00,Bitfinex,ADA/USD,0.33484,0.33682,0.33315,0.33414,253092.8790175855,757445.61865561
2022-11-16 09:00:00,Bitfinex,ADA/USD,0.33671,0.33688,0.33366,0.33489,43519.90383125437,129952.8317694
2022-11-16 08:00:00,Bitfinex,ADA/USD,0.34,0.34008,0.33506,0.33644,29505.818103291986,87700.08947596
2022-11-16 07:00:00,Bitfinex,ADA/USD,0.34112,0.34155,0.34007,0.34036,35525.616558953654,104376.59113572
2022-11-16 06:00:00,Bitfinex,ADA/USD,0.34322,0.34369,0.33918,0.34084,56242.40028477783,165011.1497617
2022-11-16 05:00:00,Bitfinex,ADA/USD,0.34117,0.34278,0.34061,0.34278,5743.919443353881,16756.8686719
2022-11-16 04:00:00,Bitfinex,ADA/USD,0.34383,0.34383,0.34058,0.34118,37745.8867614061,110633.35119704
2022-11-16 03:00:00,Bitfinex,ADA/USD,0.34337,0.34414,0.34264,0.34346,39855.554200462975,116041.32708456
2022-11-16 02:00:00,Bitfinex,ADA/USD,0.34186,0.34403,0.34064,0.3434,141766.12751056266,412830.88966384
2022-11-16 01:00:00,Bitfinex,ADA/USD,0.33715,0.34134,0.33715,0.34134,25224.619847961683,73898.81012469
2022-11-16 00:00:00,Bitfinex,ADA/USD,0.33636,0.33866,0.33544,0.33715,57968.841153539535,171937.83524704
2022-11-15 23:00:00,Bitfinex,ADA/USD,0.33608,0.33768,0.33577,0.3368,12168.529636812247,36129.83858911
2022-11-15 22:00:00,Bitfinex,ADA/USD,0.33592,0.33705,0.33533,0.33636,535.1227212556848,1590.92258668
2022-11-15 21:00:00,Bitfinex,ADA/USD,0.33523,0.33635,0.33415,0.33607,20338.169404925164,60517.65824062
2022-11-15 20:00:00,Bitfinex,ADA/USD,0.33661,0.33735,0.33399,0.33481,12855.765762362207,38397.19770127
2022-11-15 19:00:00,Bitfinex,ADA/USD,0.33482,0.33663,0.33205,0.33594,156638.51803297427,466269.32795432
2022-11-15 18:00:00,Bitfinex,ADA/USD,0.34283,0.34283,0.33279,0.33468,404624.6459897184,1208989.61990474
2022-11-15 17:00:00,Bitfinex,ADA/USD,0.34257,0.34335,0.34062,0.34257,15207.680074657575,44392.9126154
2022-11-15 16:00:00,Bitfinex,ADA/USD,0.343,0.34439,0.34096,0.34211,122821.84161078776,359012.71991695
2022-11-15 15:00:00,Bitfinex,ADA/USD,0.34081,0.34494,0.34001,0.34265,186088.642660918,543086.65594898
2022-11-15 14:00:00,Bitfinex,ADA/USD,0.3434,0.3434,0.33901,0.34116,82243.9668324719,241071.54072128
2022-11-15 13:00:00,Bitfinex,ADA/USD,0.33975,0.34465,0.33876,0.34341,172823.40486516675,503256.76266028
2022-11-15 12:00:00,Bitfinex,ADA/USD,0.3386,0.34034,0.3378,0.33996,40832.58176494364,120109.95930387
2022-11-15 11:00:00,Bitfinex,ADA/USD,0.34055,0.34216,0.33737,0.33858,116428.20230621264,343872.06068348
2022-11-15 10:00:00,Bitfinex,ADA/USD,0.33971,0.34054,0.33931,0.34054,12358.915945536504,36292.11236723
2022-11-15 09:00:00,Bitfinex,ADA/USD,0.34039,0.34132,0.33797,0.33925,36931.17617371501,108861.24148479
2022-11-15 08:00:00,Bitfinex,ADA/USD,0.33858,0.34156,0.337,0.34056,191902.6100368042,563491.33790464
2022-11-15 07:00:00,Bitfinex,ADA/USD,0.33348,0.33966,0.33348,0.33896,48496.24821524591,143073.66124394
2022-11-15 06:00:00,Bitfinex,ADA/USD,0.33298,0.3342,0.33251,0.3332,18552.934786621256,55681.07679058
2022-11-15 05:00:00,Bitfinex,ADA/USD,0.33409,0.33604,0.33271,0.33298,36909.51263222165,110846.03469344
2022-11-15 04:00:00,Bitfinex,ADA/USD,0.33389,0.33556,0.33332,0.33424,19775.156143213128,59164.54087845
2022-11-15 03:00:00,Bitfinex,ADA/USD,0.33421,0.33649,0.33324,0.33385,98504.84262779736,295057.18924007
2022-11-15 02:00:00,Bitfinex,ADA/USD,0.3321,0.33494,0.33175,0.33405,60135.31197507858,180018.89530034
2022-11-15 01:00:00,Bitfinex,ADA/USD,0.33012,0.33373,0.32959,0.33251,47854.84876417466,143920.02876357
2022-11-15 00:00:00,Bitfinex,ADA/USD,0.33146,0.33428,0.33005,0.33052,134101.01309430774,405727.37835625
2022-11-14 23:00:00,Bitfinex,ADA/USD,0.3274,0.33353,0.3274,0.33189,127968.96298291712,385576.43491192
2022-11-14 22:00:00,Bitfinex,ADA/USD,0.32594,0.32787,0.32512,0.32754,87834.09572678582,268162.95941499
2022-11-14 21:00:00,Bitfinex,ADA/USD,0.32303,0.32707,0.3227,0.32649,67617.447986374,207104.19304228
2022-11-14 20:00:00,Bitfinex,ADA/USD,0.323,0.32596,0.32165,0.32344,196926.9363579502,608851.52225436
2022-11-14 19:00:00,Bitfinex,ADA/USD,0.32743,0.32845,0.322,0.32317,46563.59665627939,144083.90833394
2022-11-14 18:00:00,Bitfinex,ADA/USD,0.32739,0.32921,0.32609,0.32744,59784.98156752841,182583.01236113
2022-11-14 17:00:00,Bitfinex,ADA/USD,0.32579,0.32832,0.32471,0.32738,79031.27540621784,241405.32532903
2022-11-14 16:00:00,Bitfinex,ADA/USD,0.33089,0.33098,0.32258,0.326,108552.11414721636,332981.94523686
2022-11-14 15:00:00,Bitfinex,ADA/USD,0.33027,0.33114,0.32634,0.33044,97029.96813861217,293638.68822967
2022-11-14 14:00:00,Bitfinex,ADA/USD,0.33368,0.33599,0.32756,0.32985,147493.1320765345,447152.13605134
2022-11-14 13:00:00,Bitfinex,ADA/USD,0.3351,0.34198,0.33035,0.33339,156548.5280432039,469565.75795076
2022-11-14 12:00:00,Bitfinex,ADA/USD,0.33336,0.33487,0.33136,0.33478,13546.23313024857,40463.089581960005
2022-11-14 11:00:00,Bitfinex,ADA/USD,0.33556,0.33668,0.33306,0.3332,100945.43336443511,302957.48308654
2022-11-14 10:00:00,Bitfinex,ADA/USD,0.33285,0.33586,0.3324,0.33539,124904.71701145412,372416.34220297
2022-11-14 09:00:00,Bitfinex,ADA/USD,0.33475,0.33523,0.33118,0.33326,63209.64719404052,189670.66912933
2022-11-14 08:00:00,Bitfinex,ADA/USD,0.33249,0.33645,0.33249,0.33439,360465.6939837607,1077979.88571357
2022-11-14 07:00:00,Bitfinex,ADA/USD,0.32826,0.33264,0.32439,0.33216,202447.949446369,609489.25050087
2022-11-14 06:00:00,Bitfinex,ADA/USD,0.31613,0.33021,0.3153,0.32884,120502.85354805714,366448.28350583
2022-11-14 05:00:00,Bitfinex,ADA/USD,0.31732,0.31833,0.31436,0.31668,221257.72019723803,698679.17202614
2022-11-14 04:00:00,Bitfinex,ADA/USD,0.3211,0.32261,0.31559,0.31716,117924.93189744832,371815.27272496
2022-11-14 03:00:00,Bitfinex,ADA/USD,0.32263,0.32381,0.32008,0.3221,123421.76289319636,383178.40078608
2022-11-14 02:00:00,Bitfinex,ADA/USD,0.3218,0.32375,0.31647,0.32328,109966.8323832158,340159.71412774
2022-11-14 01:00:00,Bitfinex,ADA/USD,0.32759,0.3288,0.31874,0.32195,117916.94554512756,366258.56668777
2022-11-14 00:00:00,Bitfinex,ADA/USD,0.32936,0.33312,0.32001,0.3275,101969.67378772864,311357.78255795
2022-11-13 23:00:00,Bitfinex,ADA/USD,0.33011,0.33145,0.32626,0.32973,68684.07992946035,208304.00609426
2022-11-13 22:00:00,Bitfinex,ADA/USD,0.32803,0.33166,0.32709,0.3301,107551.67572361798,325815.43690887
2022-11-13 21:00:00,Bitfinex,ADA/USD,0.32993,0.33417,0.32539,0.32813,129522.99768289809,394730.73989851
2022-11-13 20:00:00,Bitfinex,ADA/USD,0.33385,0.33474,0.32969,0.32994,59576.21734693999,180566.82229175
2022-11-13 19:00:00,Bitfinex,ADA/USD,0.33357,0.33564,0.33232,0.33421,120845.46078850332,361585.41273003
2022-11-13 18:00:00,Bitfinex,ADA/USD,0.33527,0.33558,0.33055,0.33313,35167.054659792695,105565.55897035
2022-11-13 17:00:00,Bitfinex,ADA/USD,0.3358,0.33587,0.33203,0.33485,128383.00317519584,383404.5189643
2022-11-13 16:00:00,Bitfinex,ADA/USD,0.33613,0.33739,0.33433,0.33559,159085.5358003809,474047.30713186
2022-11-13 15:00:00,Bitfinex,ADA/USD,0.33637,0.33953,0.33547,0.33642,124467.43067080944,369976.31136915
2022-11-13 14:00:00,Bitfinex,ADA/USD,0.33615,0.3386,0.33517,0.33613,156476.92321680475,465525.01477644
2022-11-13 13:00:00,Bitfinex,ADA/USD,0.33249,0.34066,0.33193,0.33661,242863.04201783045,721496.81238772
2022-11-13 12:00:00,Bitfinex,ADA/USD,0.33308,0.33352,0.33274,0.33284,75250.82411224299,226087.08121693
2022-11-13 11:00:00,Bitfinex,ADA/USD,0.3316,0.33586,0.33043,0.33279,304070.8878512631,913701.99781022
2022-11-13 10:00:00,Bitfinex,ADA/USD,0.32994,0.33225,0.32764,0.33161,259834.00353787772,783552.97951774
2022-11-13 09:00:00,Bitfinex,ADA/USD,0.32985,0.33148,0.32704,0.33012,319842.11669815285,968866.22045969
2022-11-13 08:00:00,Bitfinex,ADA/USD,0.33477,0.33604,0.32856,0.32988,261219.808487092,791863.12746178
2022-11-13 07:00:00,Bitfinex,ADA/USD,0.33502,0.33555,0.33103,0.33501,156181.83308326523,466200.51068107
2022-11-13 06:00:00,Bitfinex,ADA/USD,0.34218,0.34273,0.33453,0.33508,213896.0478112064,638343.22493496
2022-11-13 05:00:00,Bitfinex,ADA/USD,0.34327,0.34404,0.34179,0.34229,180180.0230507945,526395.81363988
2022-11-13 04:00:00,Bitfinex,ADA/USD,0.34495,0.34585,0.34347,0.34347,115013.7150290706,334858.10996323
2022-11-13 03:00:00,Bitfinex,ADA/USD,0.34409,0.34545,0.34292,0.34469,166988.51446779456,484459.99149321
2022-11-13 02:00:00,Bitfinex,ADA/USD,0.34124,0.34424,0.34113,0.34399,227924.38045978,662590.13477072
2022-11-13 01:00:00,Bitfinex,ADA/USD,0.34091,0.34228,0.34023,0.34112,146727.5530018743,430134.71213026
2022-11-13 00:00:00,Bitfinex,ADA/USD,0.34021,0.34318,0.33845,0.34056,315138.5357599102,925353.93399081
2022-11-12 23:00:00,Bitfinex,ADA/USD,0.34248,0.34355,0.33751,0.33983,468445.9717297312,1378471.5055461
2022-11-12 22:00:00,Bitfinex,ADA/USD,0.3423,0.34441,0.34171,0.34283,185625.30379188203,541450.00085139
2022-11-12 21:00:00,Bitfinex,ADA/USD,0.34309,0.34391,0.34043,0.34244,89496.58379315805,261349.67817182
2022-11-12 20:00:00,Bitfinex,ADA/USD,0.34463,0.34489,0.34276,0.34353,99818.2796959156,290566.4125285
2022-11-12 19:00:00,Bitfinex,ADA/USD,0.34381,0.34548,0.34381,0.3446,306459.0674712456,889318.24570878
2022-11-12 18:00:00,Bitfinex,ADA/USD,0.34423,0.34495,0.34274,0.34375,267715.34710477217,778808.28248661
2022-11-12 17:00:00,Bitfinex,ADA/USD,0.34442,0.34482,0.34245,0.34412,293083.40901680506,851689.55311172
2022-11-12 16:00:00,Bitfinex,ADA/USD,0.34519,0.34661,0.3428,0.34462,307984.24945642933,893692.32620402
2022-11-12 15:00:00,Bitfinex,ADA/USD,0.34796,0.34879,0.34448,0.34528,126876.0735863288,367458.50783807
2022-11-12 14:00:00,Bitfinex,ADA/USD,0.34504,0.35068,0.34246,0.34745,281319.5518092819,809669.16623768
2022-11-12 13:00:00,Bitfinex,ADA/USD,0.34526,0.34526,0.34224,0.34468,233124.98888588272,676351.94640212
2022-11-12 12:00:00,Bitfinex,ADA/USD,0.34406,0.34591,0.34378,0.34503,102563.8744553476,297260.74386386
2022-11-12 11:00:00,Bitfinex,ADA/USD,0.34238,0.34382,0.34099,0.34367,46655.67095723927,135757.18263811
2022-11-12 10:00:00,Bitfinex,ADA/USD,0.34276,0.34499,0.34178,0.34248,96161.2557403877,280779.18634778
2022-11-12 09:00:00,Bitfinex,ADA/USD,0.34339,0.34461,0.34236,0.34236,50642.540608917705,147921.89685979
2022-11-12 08:00:00,Bitfinex,ADA/USD,0.34338,0.34585,0.34132,0.34375,208375.6273030988,606183.64306356
2022-11-12 07:00:00,Bitfinex,ADA/USD,0.34272,0.34676,0.34272,0.34347,204511.1523541124,595426.53609955
2022-11-12 06:00:00,Bitfinex,ADA/USD,0.34026,0.34473,0.33971,0.34308,339908.779524993,990756.61514805
2022-11-12 05:00:00,Bitfinex,ADA/USD,0.34123,0.34183,0.336,0.34023,529916.7420881715,1557525.03332502
2022-11-12 04:00:00,Bitfinex,ADA/USD,0.34663,0.34663,0.34003,0.34103,431437.7610254512,1265102.07613832
2022-11-12 03:00:00,Bitfinex,ADA/USD,0.34914,0.34917,0.34405,0.34677,222991.91876795917,643054.23989376
2022-11-12 02:00:00,Bitfinex,ADA/USD,0.34804,0.35047,0.34783,0.34917,118292.50252006573,338781.97588586
2022-11-12 01:00:00,Bitfinex,ADA/USD,0.34838,0.34954,0.34622,0.34853,211398.5957673877,606543.47048285
2022-11-12 00:00:00,Bitfinex,ADA/USD,0.35547,0.35656,0.34676,0.34842,372743.806711784,1069811.74074905
2022-11-11 23:00:00,Bitfinex,ADA/USD,0.35251,0.35623,0.34986,0.35546,416244.0907198112,1171001.21172512
2022-11-11 22:00:00,Bitfinex,ADA/USD,0.35215,0.35382,0.35084,0.35236,189836.7290786864,538757.88704361
2022-11-11 21:00:00,Bitfinex,ADA/USD,0.34939,0.35338,0.3485,0.35148,288365.92832732445,820433.39116685
2022-11-11 20:00:00,Bitfinex,ADA/USD,0.3508,0.352,0.347,0.34933,226182.98352939376,647476.55091001
2022-11-11 19:00:00,Bitfinex,ADA/USD,0.34758,0.35191,0.34578,0.35115,312903.8305204812,891083.09987322
2022-11-11 18:00:00,Bitfinex,ADA/USD,0.34894,0.3521,0.34761,0.34774,207095.98235834943,595548.34749626
2022-11-11 17:00:00,Bitfinex,ADA/USD,0.34709,0.35009,0.34582,0.34937,209523.23054182285,599717.29267488
2022-11-11 16:00:00,Bitfinex,ADA/USD,0.34892,0.34944,0.34219,0.34738,483263.9197568853,1391167.9421869
2022-11-11 15:00:00,Bitfinex,ADA/USD,0.35095,0.35334,0.34657,0.34916,520843.8181573864,1491705.28742521
2022-11-11 14:00:00,Bitfinex,ADA/USD,0.36334,0.36345,0.34212,0.35103,469232.4829660484,1336730.43035082
2022-11-11 13:00:00,Bitfinex,ADA/USD,0.36379,0.36728,0.36268,0.36349,178294.68631553545,490507.81676397
2022-11-11 12:00:00,Bitfinex,ADA/USD,0.35982,0.36419,0.35912,0.36419,167683.90578920144,460429.73664626
2022-11-11 11:00:00,Bitfinex,ADA/USD,0.36067,0.36364,0.35899,0.3601,172749.6211582236,479726.80132803
2022-11-11 10:00:00,Bitfinex,ADA/USD,0.36172,0.36296,0.35906,0.36037,606308.0940745489,1682459.95525307
2022-11-11 09:00:00,Bitfinex,ADA/USD,0.36517,0.36517,0.36045,0.36176,174140.71764537302,481370.84709579
2022-11-11 08:00:00,Bitfinex,ADA/USD,0.36379,0.36788,0.36088,0.3658,500277.96590602887,1367627.02544021
2022-11-11 07:00:00,Bitfinex,ADA/USD,0.36087,0.36555,0.35881,0.36367,184637.88150022065,507707.21120857
2022-11-11 06:00:00,Bitfinex,ADA/USD,0.362,0.36384,0.35908,0.36112,94119.9909576613,260633.55936437
2022-11-11 05:00:00,Bitfinex,ADA/USD,0.35629,0.36397,0.35609,0.36217,224574.07860798977,620079.18548745
2022-11-11 04:00:00,Bitfinex,ADA/USD,0.35777,0.36031,0.35545,0.35608,251008.10015696715,704920.52391869
2022-11-11 03:00:00,Bitfinex,ADA/USD,0.36179,0.36211,0.3555,0.35811,265927.3256169981,742585.58995001
2022-11-11 02:00:00,Bitfinex,ADA/USD,0.36384,0.36645,0.35849,0.36218,157965.63873867007,436152.29647874
2022-11-11 01:00:00,Bitfinex,ADA/USD,0.3696,0.37381,0.36441,0.36445,474954.0893410584,1303207.8181947
2022-11-11 00:00:00,Bitfinex,ADA/USD,0.36817,0.37098,0.36284,0.37002,394215.7562367162,1065390.40115863
2022-11-10 23:00:00,Bitfinex,ADA/USD,0.37092,0.37291,0.36457,0.36825,254342.11261864897,690677.83467386
2022-11-10 22:00:00,Bitfinex,ADA/USD,0.36904,0.37327,0.36828,0.37065,213835.66666307647,576920.72484305
2022-11-10 21:00:00,Bitfinex,ADA/USD,0.37132,0.37132,0.36752,0.36976,322910.38613713946,873297.23641589
2022-11-10 20:00:00,Bitfinex,ADA/USD,0.36535,0.37207,0.36159,0.37101,576777.5833230902,1554614.65546236
2022-11-10 19:00:00,Bitfinex,ADA/USD,0.36461,0.36598,0.36057,0.36545,441467.1338864032,1208009.66995869
2022-11-10 18:00:00,Bitfinex,ADA/USD,0.36036,0.36513,0.35979,0.36408,397927.33622816624,1092966.75518613
2022-11-10 17:00:00,Bitfinex,ADA/USD,0.36955,0.37115,0.35625,0.36,770375.5515358452,2139932.08759957
2022-11-10 16:00:00,Bitfinex,ADA/USD,0.371,0.37662,0.36901,0.36938,843245.1957550006,2282866.41332774
2022-11-10 15:00:00,Bitfinex,ADA/USD,0.3736,0.37828,0.36788,0.37181,273601.52289412706,735863.80918783
2022-11-10 14:00:00,Bitfinex,ADA/USD,0.37373,0.37478,0.36738,0.37281,180825.03960408625,485032.6965588
2022-11-10 13:00:00,Bitfinex,ADA/USD,0.35447,0.3795,0.35343,0.37257,408788.8469405006,1097213.53555171
2022-11-10 12:00:00,Bitfinex,ADA/USD,0.34659,0.3579,0.34654,0.35394,801675.1537095569,2265002.97708526
2022-11-10 11:00:00,Bitfinex,ADA/USD,0.34719,0.34952,0.34272,0.34713,755040.5625495326,2175094.52524856
2022-11-10 10:00:00,Bitfinex,ADA/USD,0.35221,0.35422,0.34532,0.34649,689127.1129763455,1988880.23601358
2022-11-10 09:00:00,Bitfinex,ADA/USD,0.35573,0.35685,0.34861,0.35316,400319.2751823824,1133535.15455426
2022-11-10 08:00:00,Bitfinex,ADA/USD,0.34979,0.35669,0.34295,0.3536,158662.26094301254,448705.48909223
2022-11-10 07:00:00,Bitfinex,ADA/USD,0.34794,0.35453,0.34766,0.3504,236846.33930074933,675931.33362086
2022-11-10 06:00:00,Bitfinex,ADA/USD,0.35092,0.35867,0.34759,0.34764,129492.3936692598,372489.91390306
2022-11-10 05:00:00,Bitfinex,ADA/USD,0.3494,0.35534,0.3468,0.35248,231896.05064811787,657898.46416284
2022-11-10 04:00:00,Bitfinex,ADA/USD,0.34291,0.35004,0.34097,0.34916,132452.39483078197,379345.84382742
