Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_XRP
2022-10-09 21:00:00,Bitfinex,XRP/USD,0.5383,0.53856,0.53307,0.53641,145352.52728494428,270972.81423714
2022-10-09 20:00:00,Bitfinex,XRP/USD,0.53989,0.53989,0.53531,0.53806,317057.5722003012,589260.62558135
2022-10-09 19:00:00,Bitfinex,XRP/USD,0.54025,0.54312,0.53575,0.53969,785966.0799262598,1456328.7812008
2022-10-09 18:00:00,Bitfinex,XRP/USD,0.52959,0.54857,0.52843,0.53939,951048.7991120948,1763193.23515841
2022-10-09 17:00:00,Bitfinex,XRP/USD,0.53064,0.5311,0.52796,0.52969,39017.67797067935,73661.34525983
2022-10-09 16:00:00,Bitfinex,XRP/USD,0.52755,0.53219,0.5264,0.53023,176951.15395078767,333725.27761686
2022-10-09 15:00:00,Bitfinex,XRP/USD,0.52397,0.53483,0.52397,0.52791,495072.3756730692,937796.92688729
2022-10-09 14:00:00,Bitfinex,XRP/USD,0.51614,0.52529,0.51611,0.52384,185611.1556958406,354327.95452016
2022-10-09 13:00:00,Bitfinex,XRP/USD,0.51832,0.51841,0.51551,0.51597,44399.97539693377,86051.46693981
2022-10-09 12:00:00,Bitfinex,XRP/USD,0.51856,0.51995,0.51827,0.51842,21389.98535731986,41259.95400895
2022-10-09 11:00:00,Bitfinex,XRP/USD,0.51792,0.51999,0.51792,0.51865,119089.7651700073,229614.89476527
2022-10-09 10:00:00,Bitfinex,XRP/USD,0.51497,0.5193,0.51497,0.51756,49311.8874841076,95277.62478574
2022-10-09 09:00:00,Bitfinex,XRP/USD,0.51703,0.51745,0.51439,0.51451,12933.87629220622,25138.24083537
2022-10-09 08:00:00,Bitfinex,XRP/USD,0.51683,0.5195,0.51612,0.51694,81242.78335094955,157160.95359413
2022-10-09 07:00:00,Bitfinex,XRP/USD,0.51363,0.5181,0.51318,0.51682,96395.291924034,186516.17956742
2022-10-09 06:00:00,Bitfinex,XRP/USD,0.51306,0.514,0.51166,0.514,16136.8671516159,31394.68317435
2022-10-09 05:00:00,Bitfinex,XRP/USD,0.5118,0.51393,0.51143,0.51324,19041.930300761767,37101.41512891
2022-10-09 04:00:00,Bitfinex,XRP/USD,0.50997,0.51177,0.50832,0.51177,21606.786145766364,42219.72008083
2022-10-09 03:00:00,Bitfinex,XRP/USD,0.51042,0.51264,0.509,0.51036,15631.737425615684,30628.84517912
2022-10-09 02:00:00,Bitfinex,XRP/USD,0.51024,0.51191,0.50952,0.51023,23461.298993962104,45981.81015221
2022-10-09 01:00:00,Bitfinex,XRP/USD,0.50792,0.51075,0.50595,0.51024,43507.851702780936,85269.38637265
2022-10-09 00:00:00,Bitfinex,XRP/USD,0.51707,0.51707,0.50623,0.5085,389388.23711465584,765758.57839657
2022-10-08 23:00:00,Bitfinex,XRP/USD,0.51353,0.51779,0.51353,0.51725,74626.60380888364,144275.69610224
2022-10-08 22:00:00,Bitfinex,XRP/USD,0.51583,0.51986,0.51141,0.51329,167763.1032320505,326838.83035331
2022-10-08 21:00:00,Bitfinex,XRP/USD,0.51851,0.51883,0.51455,0.5157,177538.9346136752,344267.85847135
2022-10-08 20:00:00,Bitfinex,XRP/USD,0.51863,0.52033,0.51693,0.51889,34857.94017108752,67177.89930638
2022-10-08 19:00:00,Bitfinex,XRP/USD,0.52058,0.52167,0.51763,0.5191,152023.66199366207,292860.06933859
2022-10-08 18:00:00,Bitfinex,XRP/USD,0.52279,0.52584,0.51813,0.52041,293545.03685223416,564064.94274175
2022-10-08 17:00:00,Bitfinex,XRP/USD,0.52462,0.5265,0.52252,0.52275,153619.05909558697,293867.16230624
2022-10-08 16:00:00,Bitfinex,XRP/USD,0.51996,0.5254,0.51898,0.52463,173157.93675962064,330057.25322536
2022-10-08 15:00:00,Bitfinex,XRP/USD,0.51841,0.52096,0.51781,0.5203,34140.04543201683,65616.07809344
2022-10-08 14:00:00,Bitfinex,XRP/USD,0.51861,0.51885,0.51417,0.51841,39915.28555366948,76995.59335983
2022-10-08 13:00:00,Bitfinex,XRP/USD,0.51994,0.52085,0.51667,0.51822,41222.04204713777,79545.44797024
2022-10-08 12:00:00,Bitfinex,XRP/USD,0.51932,0.5215,0.51777,0.51969,46414.59058208535,89312.07177757
2022-10-08 11:00:00,Bitfinex,XRP/USD,0.51555,0.52003,0.51536,0.51931,37949.6174830143,73077.00118044
2022-10-08 10:00:00,Bitfinex,XRP/USD,0.51692,0.51782,0.51324,0.51565,70852.73784089202,137404.70831163
2022-10-08 09:00:00,Bitfinex,XRP/USD,0.5203,0.52167,0.51536,0.517,84612.41680753257,163660.38067221
2022-10-08 08:00:00,Bitfinex,XRP/USD,0.52008,0.52029,0.51724,0.52013,35955.71204953725,69128.31801576
2022-10-08 07:00:00,Bitfinex,XRP/USD,0.52059,0.52237,0.51876,0.5198,56379.838243824335,108464.48296234
2022-10-08 06:00:00,Bitfinex,XRP/USD,0.52256,0.52256,0.51747,0.52059,245107.9357620348,470827.20713428
2022-10-08 05:00:00,Bitfinex,XRP/USD,0.5235,0.52768,0.52217,0.52323,250665.3555161592,479072.98036458
2022-10-08 04:00:00,Bitfinex,XRP/USD,0.5259,0.5293,0.52223,0.52299,319095.3103316945,610136.54244191
2022-10-08 03:00:00,Bitfinex,XRP/USD,0.51861,0.52701,0.51742,0.52548,319963.5715813231,608897.71557685
2022-10-08 02:00:00,Bitfinex,XRP/USD,0.51664,0.52107,0.51557,0.51819,52971.44920098266,102223.9896582
2022-10-08 01:00:00,Bitfinex,XRP/USD,0.51751,0.51937,0.51499,0.51665,34897.23762334535,67545.21943936
2022-10-08 00:00:00,Bitfinex,XRP/USD,0.51794,0.52164,0.51627,0.51751,125576.00367140876,242654.25532146
2022-10-07 23:00:00,Bitfinex,XRP/USD,0.51868,0.52063,0.51483,0.51797,240259.89755448131,463849.05989629
2022-10-07 22:00:00,Bitfinex,XRP/USD,0.51155,0.52204,0.51152,0.51881,407697.8786086123,785832.72991772
2022-10-07 21:00:00,Bitfinex,XRP/USD,0.51405,0.51405,0.51048,0.51117,161998.45936973576,316916.99311332
2022-10-07 20:00:00,Bitfinex,XRP/USD,0.51892,0.51988,0.5119,0.51428,333115.8070970743,647732.37749295
2022-10-07 19:00:00,Bitfinex,XRP/USD,0.51725,0.5227,0.515,0.51833,537204.9509030045,1036414.93045551
2022-10-07 18:00:00,Bitfinex,XRP/USD,0.50758,0.53392,0.50758,0.51717,1564016.2703538078,3024182.12648415
2022-10-07 17:00:00,Bitfinex,XRP/USD,0.49569,0.50866,0.49378,0.50722,696800.7467508769,1373764.33648294
2022-10-07 16:00:00,Bitfinex,XRP/USD,0.49323,0.50042,0.49181,0.49569,785025.5905276285,1583702.69831473
2022-10-07 15:00:00,Bitfinex,XRP/USD,0.48973,0.49589,0.48884,0.4932,179517.55955589155,363985.31945639
2022-10-07 14:00:00,Bitfinex,XRP/USD,0.48812,0.49205,0.48703,0.48916,36180.77422280266,73965.1120754
2022-10-07 13:00:00,Bitfinex,XRP/USD,0.48812,0.49839,0.48616,0.48802,389997.4935156741,799142.43989114
2022-10-07 12:00:00,Bitfinex,XRP/USD,0.4904,0.49278,0.48195,0.48848,1743040.2337073947,3568293.96025916
2022-10-07 11:00:00,Bitfinex,XRP/USD,0.49082,0.49146,0.48966,0.49002,65323.0956863836,133306.99907429
2022-10-07 10:00:00,Bitfinex,XRP/USD,0.49199,0.4929,0.48867,0.49074,69342.57713059144,141302.06857112
2022-10-07 09:00:00,Bitfinex,XRP/USD,0.48999,0.49218,0.48965,0.49173,21054.238988705703,42816.66562688
2022-10-07 08:00:00,Bitfinex,XRP/USD,0.48965,0.49286,0.48824,0.48999,75400.93475066333,153882.59913603
2022-10-07 07:00:00,Bitfinex,XRP/USD,0.48728,0.49022,0.48707,0.48982,50392.69243560211,102880.0221216
2022-10-07 06:00:00,Bitfinex,XRP/USD,0.48917,0.4895,0.48502,0.48737,79593.74292064736,163312.7663185
2022-10-07 05:00:00,Bitfinex,XRP/USD,0.48946,0.49165,0.48918,0.48918,43858.022861734345,89656.20602178
2022-10-07 04:00:00,Bitfinex,XRP/USD,0.48919,0.49013,0.48826,0.4891,21654.96204166941,44275.12173721
2022-10-07 03:00:00,Bitfinex,XRP/USD,0.48845,0.48987,0.4862,0.48928,59863.9163881552,122351.03905362
2022-10-07 02:00:00,Bitfinex,XRP/USD,0.48488,0.48833,0.48216,0.48833,130688.11789189618,267622.54600761
2022-10-07 01:00:00,Bitfinex,XRP/USD,0.4914,0.49379,0.48404,0.48438,283356.0937097504,584987.18714594
2022-10-07 00:00:00,Bitfinex,XRP/USD,0.4932,0.4949,0.4914,0.4914,140523.6978547218,285966.01110037
2022-10-06 23:00:00,Bitfinex,XRP/USD,0.49147,0.49405,0.48898,0.49366,211764.26615016948,428967.84456948
2022-10-06 22:00:00,Bitfinex,XRP/USD,0.4928,0.49631,0.49133,0.49211,214047.21224764895,434958.0627251
2022-10-06 21:00:00,Bitfinex,XRP/USD,0.49971,0.50177,0.4917,0.49284,117559.11162906108,238534.03057597
2022-10-06 20:00:00,Bitfinex,XRP/USD,0.49741,0.50426,0.49741,0.49965,117387.07435694174,234938.6057379
2022-10-06 19:00:00,Bitfinex,XRP/USD,0.4958,0.49786,0.49288,0.49729,44587.12009389402,89660.19846346
2022-10-06 18:00:00,Bitfinex,XRP/USD,0.49748,0.49814,0.49486,0.49584,74267.72046448448,149781.62404099
2022-10-06 17:00:00,Bitfinex,XRP/USD,0.49737,0.49956,0.49503,0.49756,125881.90055506933,252998.43346545
2022-10-06 16:00:00,Bitfinex,XRP/USD,0.49422,0.4991,0.4914,0.49685,173667.78854081847,349537.66436715
2022-10-06 15:00:00,Bitfinex,XRP/USD,0.49691,0.49843,0.494,0.4945,118562.60060901372,239762.58970478
2022-10-06 14:00:00,Bitfinex,XRP/USD,0.496,0.49804,0.48996,0.49701,420175.8902894517,845407.31633056
2022-10-06 13:00:00,Bitfinex,XRP/USD,0.49919,0.49984,0.49345,0.49629,230672.0278750916,464792.81846318
2022-10-06 12:00:00,Bitfinex,XRP/USD,0.49843,0.50298,0.49744,0.49928,85657.70075291615,171562.4514359
2022-10-06 11:00:00,Bitfinex,XRP/USD,0.4968,0.49914,0.49443,0.49849,72820.33158378446,146081.83029506
2022-10-06 10:00:00,Bitfinex,XRP/USD,0.49275,0.49825,0.49186,0.49679,279808.29383087315,563232.54057222
2022-10-06 09:00:00,Bitfinex,XRP/USD,0.49368,0.49482,0.49248,0.49277,141753.9954561013,287667.66535321
2022-10-06 08:00:00,Bitfinex,XRP/USD,0.49522,0.49668,0.49125,0.49368,298552.607604286,604749.24567389
2022-10-06 07:00:00,Bitfinex,XRP/USD,0.49568,0.49742,0.49296,0.49525,44493.563180817735,89840.61217732
2022-10-06 06:00:00,Bitfinex,XRP/USD,0.50159,0.50159,0.49479,0.49535,84176.1997262087,169932.77425297
2022-10-06 05:00:00,Bitfinex,XRP/USD,0.50177,0.5043,0.50096,0.50221,64900.77122656192,129230.34433118
2022-10-06 04:00:00,Bitfinex,XRP/USD,0.49783,0.50593,0.49653,0.50186,401341.1401901349,799707.36896771
2022-10-06 03:00:00,Bitfinex,XRP/USD,0.49547,0.4978,0.49429,0.49777,61533.81810253282,123618.97684178
2022-10-06 02:00:00,Bitfinex,XRP/USD,0.49695,0.49741,0.4927,0.4955,62517.23249664481,126169.99494782
2022-10-06 01:00:00,Bitfinex,XRP/USD,0.49393,0.49828,0.4931,0.4965,259434.8276602728,522527.34674778
2022-10-06 00:00:00,Bitfinex,XRP/USD,0.48868,0.49619,0.48855,0.49346,124878.2749060694,253066.6617478
2022-10-05 23:00:00,Bitfinex,XRP/USD,0.49445,0.49445,0.4878,0.48922,85076.89974601404,173903.15143701
2022-10-05 22:00:00,Bitfinex,XRP/USD,0.4931,0.49575,0.49114,0.4947,23675.14599086514,47857.58235469
2022-10-05 21:00:00,Bitfinex,XRP/USD,0.49366,0.49588,0.49097,0.49301,77853.88263091355,157915.4228736
2022-10-05 20:00:00,Bitfinex,XRP/USD,0.4978,0.49905,0.49137,0.4935,134071.44858823885,271674.66785864
2022-10-05 19:00:00,Bitfinex,XRP/USD,0.49407,0.5002,0.49264,0.4976,199889.4679461097,401707.13011678
2022-10-05 18:00:00,Bitfinex,XRP/USD,0.49532,0.50184,0.49302,0.49347,344369.71655994654,697853.39850436
2022-10-05 17:00:00,Bitfinex,XRP/USD,0.49106,0.4973,0.48828,0.49489,229422.0147791268,463581.83592137
2022-10-05 16:00:00,Bitfinex,XRP/USD,0.48823,0.496,0.48638,0.491,474664.6628307908,966730.47419713
2022-10-05 15:00:00,Bitfinex,XRP/USD,0.48354,0.49236,0.48163,0.48781,233582.42698658485,478838.94751355
2022-10-05 14:00:00,Bitfinex,XRP/USD,0.48015,0.48349,0.47657,0.48349,206776.1431818684,427674.0846385
2022-10-05 13:00:00,Bitfinex,XRP/USD,0.48107,0.48327,0.47484,0.48021,98390.35346593398,204890.26356372
2022-10-05 12:00:00,Bitfinex,XRP/USD,0.47807,0.48499,0.47731,0.48096,291761.3738579358,606622.94963809
2022-10-05 11:00:00,Bitfinex,XRP/USD,0.48027,0.48141,0.4769,0.47836,343520.30490076944,718120.88155525
2022-10-05 10:00:00,Bitfinex,XRP/USD,0.48088,0.48315,0.4794,0.48069,67126.89878057258,139646.96328314
2022-10-05 09:00:00,Bitfinex,XRP/USD,0.48001,0.4817,0.47738,0.48075,61866.4942818826,128687.45560454
2022-10-05 08:00:00,Bitfinex,XRP/USD,0.483,0.48469,0.4736,0.47986,384895.48012552166,802099.52929088
2022-10-05 07:00:00,Bitfinex,XRP/USD,0.4851,0.48639,0.48203,0.48267,188878.0286323877,391319.18004514
2022-10-05 06:00:00,Bitfinex,XRP/USD,0.48959,0.49582,0.4842,0.4851,601126.4766326367,1239180.53315324
2022-10-05 05:00:00,Bitfinex,XRP/USD,0.47575,0.49298,0.47491,0.48969,535845.567050478,1094254.66529943
2022-10-05 04:00:00,Bitfinex,XRP/USD,0.47537,0.47713,0.4748,0.47576,29721.41426745284,62471.44414716
2022-10-05 03:00:00,Bitfinex,XRP/USD,0.47368,0.47592,0.4727,0.47494,66524.19193062471,140068.62325899
2022-10-05 02:00:00,Bitfinex,XRP/USD,0.47452,0.47628,0.47194,0.4737,82020.56127109917,173148.7466141
2022-10-05 01:00:00,Bitfinex,XRP/USD,0.47878,0.48009,0.4735,0.47451,41001.69877104757,86408.50302638
2022-10-05 00:00:00,Bitfinex,XRP/USD,0.47936,0.48038,0.47546,0.47876,40943.35080556893,85519.57307538
2022-10-04 23:00:00,Bitfinex,XRP/USD,0.48035,0.48166,0.47819,0.47947,39266.14304226392,81894.8902794
2022-10-04 22:00:00,Bitfinex,XRP/USD,0.47904,0.48125,0.47721,0.4805,107422.84174529467,223564.70706617
2022-10-04 21:00:00,Bitfinex,XRP/USD,0.4796,0.48235,0.4773,0.47857,74427.30406551753,155520.20407781
2022-10-04 20:00:00,Bitfinex,XRP/USD,0.48259,0.48556,0.47902,0.47902,208732.90625339915,435749.87736086
2022-10-04 19:00:00,Bitfinex,XRP/USD,0.48233,0.48301,0.47902,0.48251,191973.3097668323,397863.89871056
2022-10-04 18:00:00,Bitfinex,XRP/USD,0.47947,0.48556,0.47947,0.48233,180864.5741928304,374980.97608034
2022-10-04 17:00:00,Bitfinex,XRP/USD,0.47785,0.47974,0.47203,0.479,238546.81567263725,498010.05359632
2022-10-04 16:00:00,Bitfinex,XRP/USD,0.47642,0.4842,0.47288,0.4777,351366.667021426,735538.3441939
2022-10-04 15:00:00,Bitfinex,XRP/USD,0.478,0.47832,0.4745,0.47593,132385.2876981425,278161.25837443
2022-10-04 14:00:00,Bitfinex,XRP/USD,0.48123,0.48477,0.47677,0.47786,189794.01359899345,397174.93324194
2022-10-04 13:00:00,Bitfinex,XRP/USD,0.47205,0.48193,0.47101,0.48079,467853.692607258,973093.64297772
2022-10-04 12:00:00,Bitfinex,XRP/USD,0.47171,0.4725,0.46809,0.472,118274.84812742785,250582.30535472
2022-10-04 11:00:00,Bitfinex,XRP/USD,0.46804,0.4721,0.46754,0.47167,116007.39201231107,245950.32970575
2022-10-04 10:00:00,Bitfinex,XRP/USD,0.46871,0.47156,0.46677,0.46807,119123.83131839929,254500.03486316
2022-10-04 09:00:00,Bitfinex,XRP/USD,0.46209,0.475,0.45887,0.4686,312674.4021098671,667252.24521952
2022-10-04 08:00:00,Bitfinex,XRP/USD,0.46248,0.46507,0.45982,0.46163,107146.54975356572,232104.82367603
2022-10-04 07:00:00,Bitfinex,XRP/USD,0.45876,0.46433,0.45788,0.4621,71856.2318024085,155499.31140967
2022-10-04 06:00:00,Bitfinex,XRP/USD,0.4545,0.45981,0.45392,0.45911,112721.07411802854,245520.8427567
2022-10-04 05:00:00,Bitfinex,XRP/USD,0.45722,0.45816,0.45421,0.45421,66258.85180510224,145877.13129412
2022-10-04 04:00:00,Bitfinex,XRP/USD,0.45485,0.45711,0.45397,0.45707,57606.3472170239,126033.9712014
2022-10-04 03:00:00,Bitfinex,XRP/USD,0.45326,0.45532,0.4514,0.45497,130067.44844079764,285881.37336703
2022-10-04 02:00:00,Bitfinex,XRP/USD,0.45626,0.45661,0.45237,0.45318,79357.1439194411,175111.75232676
2022-10-04 01:00:00,Bitfinex,XRP/USD,0.45682,0.45717,0.4544,0.45635,54583.970438036085,119609.88372529
2022-10-04 00:00:00,Bitfinex,XRP/USD,0.46214,0.46265,0.45466,0.45681,87219.10499242369,190930.81366963
2022-10-03 23:00:00,Bitfinex,XRP/USD,0.46099,0.46486,0.46099,0.46239,113507.76003023027,245480.56841677
2022-10-03 22:00:00,Bitfinex,XRP/USD,0.46153,0.46248,0.45927,0.46107,188982.712258424,409878.56997511
2022-10-03 21:00:00,Bitfinex,XRP/USD,0.46701,0.46787,0.4596,0.46156,189197.09185247443,409907.90331154
2022-10-03 20:00:00,Bitfinex,XRP/USD,0.45556,0.46944,0.45531,0.46697,568594.636721203,1217625.62203397
2022-10-03 19:00:00,Bitfinex,XRP/USD,0.45671,0.45744,0.45424,0.45531,52063.97141608023,114348.40310136
2022-10-03 18:00:00,Bitfinex,XRP/USD,0.45754,0.45946,0.45637,0.45654,51780.83119682055,113420.14105406
2022-10-03 17:00:00,Bitfinex,XRP/USD,0.45256,0.45927,0.45235,0.45761,141955.34800369618,310210.32757959
2022-10-03 16:00:00,Bitfinex,XRP/USD,0.45357,0.45455,0.4495,0.45256,71334.45747787645,157624.30943494
2022-10-03 15:00:00,Bitfinex,XRP/USD,0.45436,0.45571,0.45221,0.45343,41164.78785309447,90785.3204532
2022-10-03 14:00:00,Bitfinex,XRP/USD,0.44759,0.4561,0.44759,0.45438,105832.44189573237,232916.15365054
2022-10-03 13:00:00,Bitfinex,XRP/USD,0.44836,0.45287,0.44634,0.44755,610748.6344510356,1364648.94302544
2022-10-03 12:00:00,Bitfinex,XRP/USD,0.44631,0.44884,0.44386,0.44808,403468.7045934337,900438.99436135
2022-10-03 11:00:00,Bitfinex,XRP/USD,0.44626,0.4468,0.44353,0.44631,55313.525437444514,123935.21417276
2022-10-03 10:00:00,Bitfinex,XRP/USD,0.44539,0.44649,0.44349,0.44642,138957.5970654368,311270.99382966
2022-10-03 09:00:00,Bitfinex,XRP/USD,0.44284,0.44645,0.44015,0.44548,282985.9340951987,635238.24659962
2022-10-03 08:00:00,Bitfinex,XRP/USD,0.44195,0.4428,0.43893,0.4428,89452.18338934037,202014.86763627
2022-10-03 07:00:00,Bitfinex,XRP/USD,0.43918,0.44334,0.43821,0.44155,60739.31247382677,137559.30805985
2022-10-03 06:00:00,Bitfinex,XRP/USD,0.4425,0.44411,0.43883,0.43956,116330.09795837474,264651.23750654
2022-10-03 05:00:00,Bitfinex,XRP/USD,0.43989,0.44338,0.43791,0.4422,196389.61916285875,444119.44632035
2022-10-03 04:00:00,Bitfinex,XRP/USD,0.44772,0.44775,0.43791,0.44002,1093428.104457643,2484950.92145276
2022-10-03 03:00:00,Bitfinex,XRP/USD,0.44936,0.45057,0.44679,0.44731,67602.56442024159,151131.35056279
2022-10-03 02:00:00,Bitfinex,XRP/USD,0.45243,0.45243,0.44885,0.44909,61128.83949583382,136117.12462053
2022-10-03 01:00:00,Bitfinex,XRP/USD,0.45321,0.4548,0.45132,0.45252,72377.97554851181,159944.25781957
2022-10-03 00:00:00,Bitfinex,XRP/USD,0.4487,0.45377,0.44525,0.45311,113929.83423277696,251439.68182732
2022-10-02 23:00:00,Bitfinex,XRP/USD,0.4527,0.45375,0.44337,0.44868,365669.8313310279,814990.2632857
2022-10-02 22:00:00,Bitfinex,XRP/USD,0.45909,0.46023,0.4506,0.4528,255785.2212022646,564896.68993433
2022-10-02 21:00:00,Bitfinex,XRP/USD,0.45962,0.45985,0.45562,0.45926,155437.11009561815,338451.22609332
2022-10-02 20:00:00,Bitfinex,XRP/USD,0.46225,0.46237,0.45955,0.45975,58865.76603813171,128038.64282356
2022-10-02 19:00:00,Bitfinex,XRP/USD,0.46098,0.4635,0.45986,0.46188,99645.8058542902,215739.59871458
2022-10-02 18:00:00,Bitfinex,XRP/USD,0.45973,0.46097,0.458,0.46097,26637.513428292063,57785.78525347
2022-10-02 17:00:00,Bitfinex,XRP/USD,0.45952,0.4619,0.45811,0.45973,62074.36161298147,135023.51731012
2022-10-02 16:00:00,Bitfinex,XRP/USD,0.45852,0.46099,0.4584,0.4595,61393.407509788914,133609.15671336
2022-10-02 15:00:00,Bitfinex,XRP/USD,0.45607,0.4591,0.45569,0.45844,128608.30790497348,280534.65645444
2022-10-02 14:00:00,Bitfinex,XRP/USD,0.45889,0.46009,0.45277,0.45576,208841.71875795457,458227.39766095
2022-10-02 13:00:00,Bitfinex,XRP/USD,0.46003,0.4616,0.45802,0.45872,58441.5474874195,127401.35046961
2022-10-02 12:00:00,Bitfinex,XRP/USD,0.46105,0.46435,0.458,0.45992,133170.8890781985,289552.28969864
2022-10-02 11:00:00,Bitfinex,XRP/USD,0.45726,0.4632,0.45683,0.4611,217375.0112526532,471427.04674182
2022-10-02 10:00:00,Bitfinex,XRP/USD,0.47369,0.47374,0.45011,0.45758,2050151.346614275,4480421.66749918
2022-10-02 09:00:00,Bitfinex,XRP/USD,0.47528,0.4759,0.4733,0.47369,84668.96691436472,178743.41217751
2022-10-02 08:00:00,Bitfinex,XRP/USD,0.47553,0.47759,0.4741,0.4758,20094.830112126976,42233.77493091
2022-10-02 07:00:00,Bitfinex,XRP/USD,0.47577,0.47645,0.47523,0.47606,17464.73641450908,36685.99843404
2022-10-02 06:00:00,Bitfinex,XRP/USD,0.47543,0.47843,0.4752,0.47585,328924.07571387105,691234.79187532
2022-10-02 05:00:00,Bitfinex,XRP/USD,0.4753,0.47876,0.47437,0.47529,137675.3702788053,289666.03605968
2022-10-02 04:00:00,Bitfinex,XRP/USD,0.4739,0.47551,0.47368,0.47532,54106.72727226527,113832.21255631
2022-10-02 03:00:00,Bitfinex,XRP/USD,0.47508,0.477,0.47372,0.47391,147035.11101617385,310259.56619648
2022-10-02 02:00:00,Bitfinex,XRP/USD,0.47439,0.47592,0.4735,0.47557,24594.72297853164,51716.30459981
2022-10-02 01:00:00,Bitfinex,XRP/USD,0.4751,0.47522,0.47381,0.4743,17054.93298965347,35958.11298683
2022-10-02 00:00:00,Bitfinex,XRP/USD,0.47521,0.47784,0.47311,0.4754,21710.16409837086,45667.15207903
2022-10-01 23:00:00,Bitfinex,XRP/USD,0.47336,0.47571,0.47168,0.47548,42101.64569178182,88545.56593712
2022-10-01 22:00:00,Bitfinex,XRP/USD,0.47719,0.47771,0.4727,0.47339,103999.08350865038,219690.07268563
2022-10-01 21:00:00,Bitfinex,XRP/USD,0.47542,0.47795,0.47379,0.47732,78300.53914095566,164042.02451386
2022-10-01 20:00:00,Bitfinex,XRP/USD,0.47584,0.47643,0.4724,0.4755,43404.8112179346,91282.4631292
2022-10-01 19:00:00,Bitfinex,XRP/USD,0.47628,0.47766,0.4732,0.47587,53527.81964157104,112484.12306212
2022-10-01 18:00:00,Bitfinex,XRP/USD,0.47407,0.477,0.47228,0.47631,54722.21256099239,114887.80953789
2022-10-01 17:00:00,Bitfinex,XRP/USD,0.48149,0.48149,0.4707,0.4744,366862.42811067495,773318.77763633
2022-10-01 16:00:00,Bitfinex,XRP/USD,0.48224,0.48673,0.47735,0.4811,442133.7694201259,919005.96429043
2022-10-01 15:00:00,Bitfinex,XRP/USD,0.47668,0.48417,0.47657,0.48247,191380.81032884723,396668.82983159
2022-10-01 14:00:00,Bitfinex,XRP/USD,0.48115,0.48183,0.4756,0.47668,226794.30642354905,475778.94273632
2022-10-01 13:00:00,Bitfinex,XRP/USD,0.47499,0.48332,0.4742,0.48124,215012.4370309436,446788.37384869
2022-10-01 12:00:00,Bitfinex,XRP/USD,0.47372,0.47592,0.47173,0.47523,104769.70785243266,220461.05644095
2022-10-01 11:00:00,Bitfinex,XRP/USD,0.47498,0.47593,0.46846,0.47383,58843.80290526497,124187.58395472
2022-10-01 10:00:00,Bitfinex,XRP/USD,0.47462,0.47603,0.47211,0.47492,44011.657098661286,92671.7280777
2022-10-01 09:00:00,Bitfinex,XRP/USD,0.47415,0.47532,0.47232,0.47411,17110.469039877113,36089.66071139
2022-10-01 08:00:00,Bitfinex,XRP/USD,0.47619,0.4771,0.47337,0.47437,34538.10897785929,72808.37527217
2022-10-01 07:00:00,Bitfinex,XRP/USD,0.47587,0.4773,0.47371,0.47579,138887.2782291933,291908.77956492
2022-10-01 06:00:00,Bitfinex,XRP/USD,0.4741,0.47826,0.4721,0.4756,99427.78855502684,209057.5873739
2022-10-01 05:00:00,Bitfinex,XRP/USD,0.47433,0.4763,0.47168,0.47462,174494.5702497385,367651.11088816
2022-10-01 04:00:00,Bitfinex,XRP/USD,0.4766,0.47668,0.4733,0.47429,24639.516902227737,51950.31921868
2022-10-01 03:00:00,Bitfinex,XRP/USD,0.47535,0.47872,0.47439,0.47611,79296.71918598592,166551.25745308
2022-10-01 02:00:00,Bitfinex,XRP/USD,0.47186,0.47735,0.46688,0.47475,235323.63865435,495679.07036198
2022-10-01 01:00:00,Bitfinex,XRP/USD,0.47396,0.4754,0.47098,0.47237,39860.79827138636,84384.6947761
2022-10-01 00:00:00,Bitfinex,XRP/USD,0.48,0.48213,0.47282,0.47385,150246.0049252441,317075.03413579
2022-09-30 23:00:00,Bitfinex,XRP/USD,0.47764,0.4811,0.47568,0.48021,63867.59854707196,132999.30977504
2022-09-30 22:00:00,Bitfinex,XRP/USD,0.48221,0.48256,0.47401,0.47823,154791.32812267815,323675.48694703
2022-09-30 21:00:00,Bitfinex,XRP/USD,0.48307,0.4869,0.48085,0.48219,121304.47515934597,251569.86905441
2022-09-30 20:00:00,Bitfinex,XRP/USD,0.48533,0.4905,0.47691,0.483,224343.21795449613,464478.71212111
2022-09-30 19:00:00,Bitfinex,XRP/USD,0.48916,0.49905,0.48324,0.48584,232581.68146661468,478720.73412361
2022-09-30 18:00:00,Bitfinex,XRP/USD,0.49451,0.4957,0.48485,0.48903,187259.9930255578,382921.27891041
2022-09-30 17:00:00,Bitfinex,XRP/USD,0.47716,0.49898,0.47627,0.49502,344872.3417536484,696683.65268807
2022-09-30 16:00:00,Bitfinex,XRP/USD,0.477,0.47833,0.47173,0.47699,64986.918273820826,136243.77507667
2022-09-30 15:00:00,Bitfinex,XRP/USD,0.48171,0.48443,0.47512,0.47762,174953.329396791,366302.35207234
2022-09-30 14:00:00,Bitfinex,XRP/USD,0.4773,0.48531,0.47463,0.48148,213770.86580215488,443987.0104722
2022-09-30 13:00:00,Bitfinex,XRP/USD,0.4754,0.4774,0.47018,0.47721,245677.71943781423,514820.97910315
