iter	Passed	Remaining
839	15950	3038
840	15971	3019
841	15990	3000
842	16008	2981
843	16029	2962
844	16048	2943
845	16067	2924
846	16084	2905
847	16102	2886
848	16123	2867
849	16145	2849
850	16164	2830
851	16185	2811
852	16206	2792
853	16225	2773
854	16245	2755
855	16274	2737
856	16324	2723
857	16355	2706
858	16382	2689
859	16417	2672
860	16464	2657
861	16494	2640
862	16516	2622
863	16539	2603
864	16582	2587
865	16604	2569
866	16626	2550
867	16647	2531
868	16668	2512
869	16685	2493
870	16703	2473
871	16722	2454
872	16740	2435
873	16759	2416
874	16778	2396
875	16796	2377
876	16815	2358
877	16832	2338
878	16852	2319
879	16869	2300
880	16886	2280
881	16904	2261
882	16922	2242
883	16942	2223
884	16961	2204
885	16978	2184
886	16997	2165
887	17014	2146
888	17032	2126
889	17051	2107
890	17070	2088
891	17090	2069
892	17108	2049
893	17127	2030
894	17148	2011
895	17167	1992
896	17188	1973
897	17207	1954
898	17229	1935
899	17249	1916
900	17269	1897
901	17289	1878
902	17309	1859
903	17331	1840
904	17350	1821
905	17371	1802
906	17392	1783
907	17414	1764
908	17434	1745
909	17458	1726
910	17478	1707
911	17499	1688
912	17518	1669
913	17539	1650
914	17560	1631
915	17580	1612
916	17599	1593
917	17619	1573
918	17643	1555
919	17662	1535
920	17682	1516
921	17702	1497
922	17721	1478
923	17740	1459
924	17760	1440
925	17777	1420
926	17796	1401
927	17816	1382
928	17834	1363
929	17853	1343
930	17870	1324
931	17889	1305
932	17907	1285
933	17927	1266
934	17947	1247
935	17964	1228
936	17980	1208
937	18000	1189
938	18016	1170
939	18036	1151
940	18054	1131
941	18071	1112
942	18089	1093
943	18108	1074
944	18126	1054
945	18144	1035
946	18160	1016
947	18180	997
948	18197	977
949	18215	958
950	18233	939
951	18250	920
952	18270	901
953	18287	881
954	18306	862
955	18324	843
956	18342	824
957	18362	805
958	18380	785
959	18399	766
960	18416	747
961	18432	728
962	18450	708
963	18468	689
964	18485	670
965	18505	651
966	18523	632
967	18540	612
968	18557	593
969	18574	574
970	18594	555
971	18609	536
972	18627	516
973	18645	497
974	18663	478
975	18681	459
976	18697	440
977	18716	421
978	18736	401
979	18753	382
980	18773	363
981	18790	344
982	18808	325
983	18825	306
984	18842	286
985	18873	267
986	18893	248
987	18912	229
988	18931	210
989	18951	191
990	18971	172
991	18996	153
992	19015	134
993	19035	114
994	19054	95
995	19076	76
996	19094	57
997	19113	38
998	19133	19
999	19150	0
