iter	Passed	Remaining
281	4759	12118
282	4777	12104
283	4792	12082
284	4807	12061
285	4825	12046
286	4840	12026
287	4856	12006
288	4873	11990
289	4889	11971
290	4905	11951
291	4922	11934
292	4938	11916
293	4955	11900
294	4971	11882
295	4987	11861
296	5004	11846
297	5020	11825
298	5036	11807
299	5053	11791
300	5068	11771
301	5084	11752
302	5101	11735
303	5117	11716
304	5132	11695
305	5148	11676
306	5166	11662
307	5183	11645
308	5200	11630
309	5217	11613
310	5235	11599
311	5254	11585
312	5270	11568
313	5289	11555
314	5304	11534
315	5321	11518
316	5338	11501
317	5354	11483
318	5372	11469
319	5389	11452
320	5405	11433
321	5423	11419
322	5439	11400
323	5456	11385
324	5473	11368
325	5490	11352
326	5509	11338
327	5524	11319
328	5541	11301
329	5558	11285
330	5573	11265
331	5588	11245
332	5606	11229
333	5622	11211
334	5637	11191
335	5655	11176
336	5670	11156
337	5686	11138
338	5704	11123
339	5721	11106
340	5736	11086
341	5754	11071
342	5769	11051
343	5785	11032
344	5801	11014
345	5817	10996
346	5833	10978
347	5850	10962
348	5867	10945
349	5883	10926
350	5900	10909
351	5916	10891
352	5933	10875
353	5951	10860
354	5966	10841
355	5982	10822
356	5999	10806
357	6015	10787
358	6031	10769
359	6048	10753
360	6065	10736
361	6081	10718
362	6098	10701
363	6114	10683
364	6129	10664
365	6147	10648
366	6162	10629
367	6178	10610
368	6194	10592
369	6209	10572
370	6225	10554
371	6242	10537
372	6257	10519
373	6273	10500
374	6289	10483
375	6305	10465
376	6321	10446
377	6338	10430
378	6355	10413
379	6373	10398
380	6398	10395
381	6413	10375
382	6430	10359
383	6447	10342
384	6462	10323
385	6479	10306
386	6494	10286
387	6510	10269
388	6528	10254
389	6544	10235
390	6559	10216
391	6576	10200
392	6593	10183
393	6607	10163
394	6624	10146
395	6640	10128
396	6656	10110
397	6673	10094
398	6688	10075
399	6704	10056
400	6721	10040
401	6737	10022
402	6752	10002
403	6768	9985
404	6785	9968
405	6799	9948
406	6816	9931
407	6831	9912
408	6846	9892
409	6862	9876
410	6878	9857
411	6894	9839
412	6911	9823
413	6926	9804
414	6942	9787
415	6958	9769
416	6974	9750
417	6991	9734
418	7007	9716
419	7022	9697
420	7039	9681
421	7055	9664
422	7071	9645
423	7089	9630
424	7104	9612
425	7119	9593
426	7136	9576
427	7152	9558
428	7167	9540
429	7185	9524
430	7200	9506
431	7215	9487
432	7231	9469
433	7248	9452
434	7263	9434
435	7280	9418
436	7295	9399
437	7311	9380
438	7327	9364
439	7346	9350
440	7363	9333
441	7380	9317
442	7398	9301
443	7417	9289
444	7438	9276
445	7453	9258
446	7469	9241
447	7486	9224
448	7503	9207
449	7520	9192
450	7537	9174
451	7552	9157
452	7569	9140
453	7585	9123
454	7601	9105
455	7619	9089
456	7635	9072
457	7651	9054
458	7669	9039
459	7684	9021
460	7700	9003
461	7718	8987
462	7733	8969
463	7748	8951
464	7765	8934
465	7781	8916
466	7796	8897
467	7813	8881
468	7828	8863
469	7845	8847
470	7861	8829
471	7876	8811
472	7892	8793
473	7911	8778
474	7929	8763
475	7947	8748
476	7964	8732
477	7980	8715
478	7999	8700
479	8016	8684
480	8037	8672
481	8053	8655
482	8070	8638
483	8086	8620
484	8102	8603
485	8117	8584
486	8134	8568
487	8149	8550
488	8164	8532
489	8181	8515
490	8196	8496
491	8213	8480
492	8230	8464
493	8246	8447
494	8262	8429
495	8279	8413
496	8295	8395
497	8310	8377
498	8328	8361
499	8343	8343
500	8358	8325
501	8375	8309
502	8394	8294
503	8410	8276
504	8426	8259
505	8444	8244
506	8460	8226
507	8477	8210
508	8493	8192
509	8509	8175
510	8526	8159
511	8541	8141
512	8557	8123
513	8573	8106
514	8589	8089
515	8604	8071
516	8623	8055
517	8639	8039
518	8655	8022
519	8671	8004
520	8688	7988
521	8703	7970
522	8720	7953
523	8736	7936
524	8752	7919
525	8769	7902
526	8784	7884
527	8800	7867
528	8818	7851
529	8832	7832
530	8848	7815
531	8866	7799
532	8881	7782
533	8898	7764
534	8915	7748
535	8931	7731
536	8947	7714
537	8964	7697
538	8979	7679
539	8993	7661
540	9011	7645
541	9026	7627
542	9041	7609
543	9058	7593
544	9075	7576
545	9089	7558
546	9107	7542
547	9123	7525
548	9139	7507
549	9156	7491
550	9172	7474
551	9187	7456
552	9203	7439
553	9218	7421
554	9234	7403
555	9251	7387
556	9266	7370
557	9283	7353
558	9300	7337
559	9316	7320
560	9332	7302
561	9349	7286
562	9365	7269
563	9380	7251
564	9398	7236
565	9414	7218
566	9430	7201
567	9447	7185
568	9462	7167
569	9479	7151
570	9497	7135
571	9512	7117
572	9528	7100
573	9545	7083
574	9560	7066
575	9575	7048
576	9591	7031
577	9607	7014
578	9625	6998
579	9642	6982
580	9659	6966
581	9674	6948
582	9692	6932
583	9707	6915
584	9723	6897
585	9740	6881
586	9756	6864
587	9771	6846
588	9788	6830
589	9804	6813
590	9820	6796
591	9837	6779
592	9852	6762
593	9868	6744
594	9886	6729
595	9902	6712
596	9917	6694
597	9934	6678
598	9949	6660
599	9966	6644
600	9981	6626
601	9997	6609
602	10014	6593
603	10029	6575
604	10045	6558
605	10062	6542
606	10078	6525
607	10093	6507
608	10110	6491
609	10125	6473
610	10141	6456
611	10159	6441
612	10175	6423
613	10191	6406
614	10208	6390
615	10224	6374
616	10239	6356
617	10257	6340
618	10273	6323
619	10289	6306
620	10306	6290
621	10321	6272
622	10337	6255
623	10355	6239
624	10370	6222
625	10387	6205
626	10403	6189
627	10420	6172
628	10435	6155
629	10452	6138
630	10468	6121
631	10483	6104
632	10499	6087
633	10515	6070
634	10531	6053
635	10548	6037
636	10565	6020
637	10581	6003
638	10597	5987
639	10613	5970
640	10629	5953
641	10646	5937
642	10662	5919
643	10678	5902
644	10695	5886
645	10710	5868
646	10725	5851
647	10741	5834
648	10758	5818
649	10773	5801
650	10790	5784
651	10805	5767
652	10821	5750
653	10839	5734
654	10854	5717
655	10870	5700
656	10887	5684
657	10902	5666
658	10918	5649
659	10935	5633
660	10951	5616
661	10966	5599
662	10983	5583
663	11003	5567
664	11018	5550
665	11036	5534
666	11052	5517
667	11069	5501
668	11084	5484
669	11100	5467
670	11118	5451
671	11133	5434
672	11149	5417
673	11166	5400
674	11182	5384
675	11197	5366
676	11214	5350
677	11230	5333
678	11245	5316
679	11262	5300
680	11279	5283
681	11295	5266
682	11313	5250
683	11330	5234
684	11346	5217
685	11363	5201
686	11380	5184
687	11395	5167
688	11411	5151
689	11428	5134
690	11444	5117
691	11460	5101
692	11476	5084
693	11492	5067
694	11510	5051
695	11527	5034
696	11542	5017
697	11559	5001
698	11574	4984
699	11590	4967
700	11607	4950
701	11622	4933
702	11638	4917
703	11656	4901
704	11672	4884
705	11688	4867
706	11706	4851
707	11722	4834
708	11737	4817
709	11753	4800
710	11769	4784
711	11784	4766
712	11801	4750
713	11818	4733
714	11834	4717
715	11851	4700
716	11866	4683
717	11882	4667
718	11901	4651
719	11917	4634
720	11932	4617
721	11949	4600
722	11966	4584
723	11981	4567
724	11999	4551
725	12015	4534
726	12031	4517
727	12047	4501
728	12063	4484
729	12079	4467
730	12096	4451
731	12111	4434
732	12128	4417
733	12144	4401
734	12160	4384
735	12175	4367
736	12192	4351
737	12208	4334
738	12224	4317
739	12241	4300
740	12256	4283
741	12272	4267
742	12289	4250
743	12307	4234
744	12324	4218
745	12340	4201
746	12356	4184
747	12373	4168
748	12391	4152
749	12408	4136
750	12425	4119
751	12440	4102
752	12456	4086
753	12473	4069
754	12489	4052
755	12506	4036
756	12522	4019
757	12541	4004
758	12558	3987
759	12574	3971
760	12592	3954
761	12607	3937
762	12624	3921
763	12640	3904
764	12655	3887
765	12671	3871
766	12688	3854
767	12704	3837
768	12719	3820
769	12738	3805
770	12753	3788
771	12769	3771
772	12786	3754
773	12801	3737
774	12817	3721
775	12834	3704
776	12850	3688
777	12865	3671
778	12883	3655
779	12901	3638
780	12919	3622
781	12935	3606
782	12951	3589
783	12968	3573
784	12984	3556
785	13000	3539
786	13016	3522
787	13031	3506
788	13046	3488
789	13064	3472
790	13079	3455
791	13094	3439
792	13113	3422
793	13128	3406
794	13145	3389
795	13162	3373
796	13178	3356
797	13194	3339
798	13212	3323
799	13228	3307
800	13243	3290
801	13259	3273
802	13275	3256
803	13291	3240
804	13308	3223
805	13323	3206
806	13340	3190
807	13358	3174
808	13374	3157
809	13391	3141
810	13408	3124
811	13423	3107
812	13441	3091
813	13457	3074
814	13473	3058
815	13490	3041
816	13506	3025
817	13521	3008
818	13537	2991
819	13554	2975
820	13570	2958
821	13587	2942
822	13603	2925
823	13620	2909
824	13637	2892
825	13654	2876
826	13670	2859
827	13688	2843
828	13704	2826
829	13720	2810
830	13737	2793
831	13754	2777
832	13769	2760
833	13786	2744
834	13801	2727
835	13817	2710
836	13835	2694
837	13850	2677
838	13866	2660
839	13884	2644
840	13900	2627
841	13915	2611
842	13932	2594
843	13947	2578
844	13963	2561
845	13980	2544
846	13996	2528
847	14012	2511
848	14029	2495
849	14044	2478
850	14060	2461
851	14077	2445
852	14094	2428
853	14109	2412
854	14128	2395
855	14143	2379
856	14159	2362
857	14175	2346
858	14191	2329
859	14206	2312
860	14224	2296
861	14239	2279
862	14255	2263
863	14272	2246
864	14287	2229
865	14302	2213
866	14319	2196
867	14335	2180
868	14351	2163
869	14369	2147
870	14385	2130
871	14401	2114
872	14419	2097
873	14435	2081
874	14451	2064
875	14468	2048
876	14484	2031
877	14500	2014
878	14516	1998
879	14532	1981
880	14549	1965
881	14566	1948
882	14581	1932
883	14596	1915
884	14614	1899
885	14630	1882
886	14646	1865
887	14663	1849
888	14679	1832
889	14694	1816
890	14712	1799
891	14728	1783
892	14744	1766
893	14761	1750
894	14777	1733
895	14793	1717
896	14811	1700
897	14826	1684
898	14841	1667
899	14859	1651
900	14874	1634
901	14890	1617
902	14908	1601
903	14924	1584
904	14940	1568
905	14958	1551
906	14974	1535
907	14990	1518
908	15006	1502
909	15023	1485
910	15037	1469
911	15054	1452
912	15070	1436
913	15085	1419
914	15102	1402
915	15119	1386
916	15136	1370
917	15153	1353
918	15169	1337
919	15185	1320
920	15202	1304
921	15218	1287
922	15234	1270
923	15252	1254
924	15269	1238
925	15284	1221
926	15301	1204
927	15317	1188
928	15332	1171
929	15350	1155
930	15366	1138
931	15383	1122
932	15399	1105
933	15415	1089
934	15432	1072
935	15448	1056
936	15464	1039
937	15482	1023
938	15498	1006
939	15514	990
940	15531	973
941	15547	957
942	15562	940
943	15579	924
944	15595	907
945	15611	891
946	15628	874
947	15644	858
948	15660	841
949	15677	825
950	15694	808
951	15715	792
952	15755	777
953	15779	760
954	15806	744
955	15826	728
956	15846	712
957	15862	695
958	15878	678
959	15895	662
960	15911	645
961	15927	629
962	15945	612
963	15961	596
964	15976	579
965	15993	562
966	16009	546
967	16024	529
968	16041	513
969	16057	496
970	16073	480
971	16089	463
972	16106	446
973	16122	430
974	16138	413
975	16155	397
976	16171	380
977	16188	364
978	16204	347
979	16220	331
980	16236	314
981	16251	297
982	16267	281
983	16284	264
984	16300	248
985	16315	231
986	16333	215
987	16349	198
988	16365	182
989	16382	165
990	16398	148
991	16413	132
992	16430	115
993	16446	99
994	16462	82
995	16479	66
996	16496	49
997	16512	33
998	16529	16
999	16545	0
