iter	RMSE
275	0.03602671511
276	0.0359238708
277	0.0358071068
278	0.03566828291
279	0.03554949344
280	0.03542877749
281	0.03531933528
282	0.03522207221
283	0.03515974435
284	0.03504539835
285	0.03492286271
286	0.03483878142
287	0.0347062676
288	0.03458107555
289	0.03448353404
290	0.03436315711
291	0.03430070752
292	0.03420216707
293	0.03410423008
294	0.03396732968
295	0.03388917643
296	0.03377946095
297	0.03368709233
298	0.0335477233
299	0.03346526017
300	0.03335450258
301	0.03322283929
302	0.03313966694
303	0.03300487998
304	0.03290967622
305	0.03281437112
306	0.03269684321
307	0.03255480606
308	0.03241022326
309	0.03229543045
310	0.03221117036
311	0.03210939152
312	0.03199901873
313	0.03192210875
314	0.03187296631
315	0.03178076697
316	0.03168741734
317	0.0315938291
318	0.03149623506
319	0.03142735466
320	0.03133670952
321	0.03126054855
322	0.03120752914
323	0.03110628961
324	0.03095804115
325	0.0308306897
326	0.03075079955
327	0.03067110682
328	0.03058545098
329	0.03052361252
330	0.03041975844
331	0.03035232933
332	0.03029241932
333	0.03021789218
334	0.0301781165
335	0.03008678453
336	0.03000454761
337	0.02986411208
338	0.02980676457
339	0.02975747033
340	0.02970976997
341	0.02964974185
342	0.02960102384
343	0.02950752563
344	0.0294149515
345	0.02934616002
346	0.02925483384
347	0.02916257745
348	0.02910742757
349	0.0290159341
350	0.02894997086
351	0.02887398848
352	0.02881466071
353	0.02871458419
354	0.02864485981
355	0.02858983649
356	0.02850723411
357	0.0284106115
358	0.02835787396
359	0.02828863338
360	0.02819826395
361	0.02813136878
362	0.02807565414
363	0.02799966491
364	0.02794124532
365	0.02788984345
366	0.02784059693
367	0.02779308274
368	0.0277475101
369	0.02766782652
370	0.0275857327
371	0.02752995357
372	0.02746716686
373	0.02739244284
374	0.0273487941
375	0.02730632762
376	0.02726947284
377	0.02715708208
378	0.02710817049
379	0.02705468143
380	0.02699396302
381	0.02695882912
382	0.02688240825
383	0.02680712699
384	0.02674745731
385	0.02668011771
386	0.02663009319
387	0.0265681934
388	0.02648737654
389	0.0264097921
390	0.02636879859
391	0.02630654006
392	0.0262449288
393	0.02621022319
394	0.02614699359
395	0.02606599637
396	0.02598875024
397	0.02593453379
398	0.0258919174
399	0.02584701115
400	0.0257818651
401	0.0257392834
402	0.02568875175
403	0.0256587001
404	0.02559917932
405	0.02556868698
406	0.02551088539
407	0.02542807884
408	0.02538179139
409	0.02531772042
410	0.02525681521
411	0.02520945634
412	0.02513102244
413	0.02508998674
414	0.02501856256
415	0.02496978258
416	0.02492578277
417	0.0248786626
418	0.02481157451
419	0.02475371749
420	0.02466692113
421	0.02460213053
422	0.02455561641
423	0.02446988673
424	0.02441930172
425	0.02437748685
426	0.02432734424
427	0.02428744827
428	0.02421842052
429	0.02414838478
430	0.02410084373
431	0.0240535991
432	0.02400315872
433	0.02393394628
434	0.02387544334
435	0.02383181048
436	0.02379350805
437	0.02374233213
438	0.02370817271
439	0.02366305617
440	0.02360574497
441	0.02356958372
442	0.02348630815
443	0.02343967571
444	0.02336069883
445	0.0233079896
446	0.0232597085
447	0.02316549124
448	0.02311150771
449	0.02308061807
450	0.02301519204
451	0.02296719976
452	0.02291850728
453	0.02286010643
454	0.02281191256
455	0.02275386931
456	0.02266874266
457	0.02260480103
458	0.02255074174
459	0.02250797917
460	0.02246589009
461	0.02241057876
462	0.02237462244
463	0.02234635462
464	0.02231203689
465	0.02227476084
466	0.02222729843
467	0.02219806993
468	0.0221591754
469	0.02211645358
470	0.02208328822
471	0.02203872306
472	0.02200264974
473	0.02196871086
474	0.02192836229
475	0.02189076522
476	0.02184847747
477	0.02183169865
478	0.02178387459
479	0.02174612733
480	0.02171078205
481	0.02166720267
482	0.02163679196
483	0.0215927783
484	0.02154093041
485	0.02150947531
486	0.02147614461
487	0.02144195558
488	0.02139673651
489	0.0213594814
490	0.02132953137
491	0.02127716517
492	0.02122686395
493	0.02118408178
494	0.02111067035
495	0.02107739892
496	0.02103309894
497	0.02099583856
498	0.0209522889
499	0.02091489999
500	0.02087666564
501	0.0208400831
502	0.02079443952
503	0.02074696212
504	0.02071268773
505	0.02066770891
506	0.02061235473
507	0.02057762594
508	0.02054241551
509	0.02048698338
510	0.02044697532
511	0.02041275235
512	0.0203666439
513	0.02032320502
514	0.02030017163
515	0.02025220154
516	0.02018168932
517	0.02013326252
518	0.02009531259
519	0.02006087957
520	0.02002003442
521	0.02000059336
522	0.01997108789
523	0.0199410338
524	0.01991181027
525	0.01987677522
526	0.01984751268
527	0.01980174087
528	0.01976262219
529	0.01973978716
530	0.01970608751
531	0.01964682782
532	0.01959993585
533	0.01955763237
534	0.01951905217
535	0.01949954186
536	0.01946483012
537	0.01942301063
538	0.01939838131
539	0.01937230904
540	0.01933521731
541	0.01930946333
542	0.01927476597
543	0.01923909006
544	0.01920353796
545	0.01917274542
546	0.01912471231
547	0.0190985119
548	0.01906204526
549	0.01901788921
550	0.01899454347
551	0.01894750259
552	0.01891879145
553	0.01890495832
554	0.01887042793
555	0.01882816271
556	0.01879564039
557	0.01874614381
558	0.01870864128
559	0.01866606447
560	0.01862198916
561	0.01859673066
562	0.01855644893
563	0.01853151081
564	0.01850102453
565	0.01846466095
566	0.01843558639
567	0.01840446922
568	0.01836563507
569	0.0183357226
570	0.0182840656
571	0.01823512631
572	0.01820286861
573	0.0181883327
574	0.01815019676
575	0.01812457118
576	0.0180978261
577	0.01805619789
578	0.01800568822
579	0.01797018167
580	0.01794338289
581	0.0179183692
582	0.01786565809
583	0.01784002273
584	0.01782104662
585	0.01778690606
586	0.01775568681
587	0.01771979059
588	0.01769462726
589	0.01765435171
590	0.01762099492
591	0.0175983424
592	0.01755055415
593	0.01752739486
594	0.01749960907
595	0.0174658314
596	0.01744492056
597	0.01741479685
598	0.01738405866
599	0.0173550512
600	0.01731253077
601	0.01727846649
602	0.01725003719
603	0.01720669412
604	0.01717312793
605	0.01714551721
606	0.01711789751
607	0.01709794016
608	0.01706823246
609	0.0170361491
610	0.017011006
611	0.01696988956
612	0.01693734867
613	0.01690588827
614	0.01687540398
615	0.01684236575
616	0.0168154235
617	0.01677348984
618	0.01674943522
619	0.01671589253
620	0.0166844976
621	0.01666171828
622	0.0166236584
623	0.01659453208
624	0.01655832619
625	0.01652851782
626	0.01650683288
627	0.01647160509
628	0.01643454253
629	0.01641080422
630	0.01638284383
631	0.01635429904
632	0.01633024462
633	0.01629053229
634	0.01626108618
635	0.01622682418
636	0.01617678469
637	0.01615312467
638	0.01613066582
639	0.01610644047
640	0.01607664909
641	0.01604986202
642	0.01602745644
643	0.01599739215
644	0.01597355639
645	0.01594955637
646	0.01591694653
647	0.01590188935
648	0.01587742629
649	0.01585333478
650	0.01583098814
651	0.01581426388
652	0.0157781426
653	0.0157656287
654	0.01573398522
655	0.01571880713
656	0.01569588331
657	0.01567646232
658	0.01564228803
659	0.01561704758
660	0.01559607197
661	0.01556221613
662	0.01554586944
663	0.01551710028
664	0.01549347256
665	0.01546155313
666	0.01543893086
667	0.01541349394
668	0.01538645223
669	0.01535243904
670	0.01531497831
671	0.01529144192
672	0.01526576722
673	0.01524737219
674	0.01523290448
675	0.01520573237
676	0.01518028214
677	0.01515318381
678	0.01512660405
679	0.01510429302
680	0.01508687694
681	0.01505924112
682	0.01503990661
683	0.01502087114
684	0.01499833411
685	0.01496945667
686	0.01493208538
687	0.01491427604
688	0.01489224295
689	0.01487262223
690	0.01484224854
691	0.01481667099
692	0.01479671931
693	0.01475929397
694	0.01474248671
695	0.01471364998
696	0.01468996837
697	0.01466345287
698	0.01464160698
699	0.01462608086
700	0.01461089213
701	0.0145895238
702	0.01456464513
703	0.01453977176
704	0.01451606084
705	0.01448686316
706	0.014463924
707	0.01443083243
708	0.01441746258
709	0.01439406177
710	0.01437959932
711	0.01435720161
712	0.01434556311
713	0.01431832254
714	0.01429344476
715	0.0142702093
716	0.01425671361
717	0.01422563948
718	0.01419787548
719	0.01417716199
720	0.01416467521
721	0.01414616297
722	0.01411513527
723	0.01409745331
724	0.01407537094
725	0.01405365504
726	0.01403634863
727	0.01401837444
728	0.0139933403
729	0.01397230924
730	0.01395100625
731	0.01393784503
732	0.01390709179
733	0.01389773574
734	0.01388647152
735	0.01386961892
736	0.01384790278
737	0.01382678396
738	0.01380849165
739	0.01378426245
740	0.01377202881
741	0.01374975153
742	0.01373115134
743	0.01370982038
744	0.01368820954
745	0.0136561309
746	0.01363463878
747	0.01361000158
748	0.0135947775
749	0.01357060481
750	0.01354800982
751	0.01352912446
752	0.01352302977
753	0.0134907449
754	0.01347494413
755	0.01344641839
756	0.01342713608
757	0.01340703182
758	0.0133851331
759	0.01335780275
760	0.01333027468
761	0.01330831205
762	0.01328445579
763	0.01327192253
764	0.01325626169
765	0.01324026007
766	0.01322458106
767	0.01321336923
768	0.01319013264
769	0.01316621932
770	0.01314655842
771	0.01312090038
772	0.0130988917
773	0.0130818144
774	0.01305942725
775	0.01304168957
776	0.01302726804
777	0.01301097639
778	0.01297937841
779	0.01295876053
780	0.01293138671
781	0.01290644249
782	0.01288777002
783	0.01287584147
784	0.01285382528
785	0.01283276717
786	0.01281647999
787	0.01279971425
788	0.0127958823
789	0.01277421132
790	0.01275123159
791	0.01272728631
792	0.01270204485
793	0.01267879433
794	0.01265287371
795	0.0126332045
796	0.01261538737
797	0.01259587248
798	0.01256982479
799	0.01254979729
800	0.01253561344
801	0.01252315543
802	0.01249343654
803	0.01247645849
804	0.01245889313
805	0.01244118884
806	0.01241436231
807	0.0124041331
808	0.01238645117
809	0.01236111805
810	0.01234191363
811	0.0123373671
812	0.01232098108
813	0.01229971605
814	0.01229012123
815	0.01227558181
816	0.0122497592
817	0.01223192523
818	0.01221591472
819	0.01219958998
820	0.0121752407
821	0.01215892761
822	0.01214184839
823	0.01211323121
824	0.01209546929
825	0.01207603263
826	0.01205740716
827	0.01203414026
828	0.01202490655
829	0.01200305173
830	0.01197986552
831	0.01196591959
832	0.01195229339
833	0.01194242222
834	0.01192620573
835	0.0119157437
836	0.01190004525
837	0.01188599026
838	0.01186548662
839	0.01185550321
840	0.01184285342
841	0.01182690899
842	0.01180386209
843	0.01178434544
844	0.01177355666
845	0.01175615428
846	0.01173837499
847	0.01172326846
848	0.01170568348
849	0.01168878689
850	0.01166819153
851	0.01164746136
852	0.01163902804
853	0.01161657965
854	0.01159253755
855	0.01157619658
856	0.01156258369
857	0.01153998997
858	0.01152791305
859	0.01151627014
860	0.01149639338
861	0.01147582318
862	0.01145123881
863	0.01143388819
864	0.01142010207
865	0.01140270939
866	0.01138733031
867	0.01136637418
868	0.01134012251
869	0.01132572599
870	0.01130871291
871	0.01129522757
872	0.01127275213
873	0.0112609886
874	0.01124472287
875	0.01123276411
876	0.01120796007
877	0.01118993751
878	0.01117536862
879	0.01115836644
880	0.01114193066
881	0.01113021391
882	0.01111383055
883	0.01109611121
884	0.01108023426
885	0.01106457784
886	0.01104635694
887	0.0110304191
888	0.01101577385
889	0.01100630966
890	0.01099297342
891	0.01097240255
892	0.01095207573
893	0.01094252497
894	0.01092823112
895	0.01091494431
896	0.01089927288
897	0.01088852068
898	0.01087491162
899	0.01085360366
900	0.01083989177
901	0.01082196552
902	0.01080481751
903	0.01079844137
904	0.01077955544
905	0.01075853252
906	0.01073711235
907	0.01071788326
908	0.01070957878
909	0.0106959677
910	0.01068794655
911	0.01067542485
912	0.01066021153
913	0.01064646875
914	0.01063143413
915	0.01061851769
916	0.01059772642
917	0.0105794706
918	0.01056501334
919	0.01055202127
920	0.01053318172
921	0.01051414255
922	0.01049604236
923	0.01047963988
924	0.01046335402
925	0.01045030479
926	0.01043712426
927	0.01042703112
928	0.01041446831
929	0.01039585301
930	0.01037987391
931	0.01036089202
932	0.01034419146
933	0.01032533638
934	0.01030578271
935	0.01029081517
936	0.01027451251
937	0.01026017244
938	0.01024476025
939	0.01023280238
940	0.01021841345
941	0.01020185557
942	0.01019060621
943	0.01018239751
944	0.01017301843
945	0.01015915347
946	0.0101472015
947	0.0101291187
948	0.01011383316
949	0.01010680707
950	0.01009081444
951	0.01007692187
952	0.01006036481
953	0.01004278087
954	0.01002778828
955	0.01001631671
956	0.009996318503
957	0.009985764824
958	0.009970807904
959	0.009953232149
960	0.00993241373
961	0.009916529304
962	0.009901652578
963	0.009883725215
964	0.009866988469
965	0.009859890983
966	0.009849944508
967	0.009838012144
968	0.009827866138
969	0.009819502517
970	0.00980599756
971	0.009797048388
972	0.009780905135
973	0.009766465425
974	0.009754653703
975	0.009739365584
976	0.00971876137
977	0.009703573259
978	0.00969341805
979	0.009675382524
980	0.009661274363
981	0.009657509016
982	0.00964443725
983	0.009628619624
984	0.009618369436
985	0.009612647959
986	0.009600720816
987	0.009587140174
988	0.00957287251
989	0.009552984874
990	0.009534791851
991	0.009522785854
992	0.00950520575
993	0.009493364462
994	0.009476524388
995	0.009461563156
996	0.009448418609
997	0.009436843623
998	0.009417998319
999	0.009404003074
